ts_code,metric_name,name,ann_date,end_date,industry,roic_slope,roic_log_slope,roic_r_squared,roic_p_value,roic_cagr_approx,roic_cagr,roic_trend_direction,roic_robust_slope,roic_cv,roic_std_dev,roic_volatility_type,roic_volatility_regime,roic_has_deterioration,roic_deterioration_severity,roic_total_decline_pct,roic_has_inflection,roic_inflection_type,roic_slope_change,roic_is_cyclical,roic_current_phase,roic_cycle_position,roic_is_accelerating,roic_is_decelerating,roic_recent_3y_slope,roic_mk_tau,roic_mk_p_value,roic_weighted_avg,roic_latest_value,roic_latest_vs_weighted_ratio,roic_full_data_years,roic_trend_window_years,roic_has_structural_break,roic_break_year_index,roic_data_regime
300166.SZ,roic,东方国信,20250423.0,20241231,软件服务,-1.9727599999999998,-0.6902312933255516,0.2914279204183368,0.3476761213236411,,,down,-1.3122833333333337,16.58068134914042,5.349922644113651,high_volatility,stable,False,none,113.28539865886276,False,none,3.6908499999999993,False,rising,mid_up,True,False,1.4920264333068447,-0.6,0.22067136191984693,-0.9144880000000001,0.6855,-1.3340452224653538,10,5,False,,stable
300168.SZ,roic,万达信息,20250424.0,20241231,软件服务,-0.5587000000000002,-0.5259321366711631,0.09389107811526737,0.6160525224500304,,,down,-1.8855416666666667,0.9547517790066725,9.729149768504953,high_volatility,decreasing_vol,False,none,-295.36850225492526,False,none,-28.39315,False,rising,mid_up,False,False,-0.6773690461557309,0.0,1.0,-10.357850000000001,-13.3255,0.7772954110539942,10,5,False,,stable
300170.SZ,roic,汉得信息,20250422.0,20241231,软件服务,-0.38595000000000007,-0.22055383467808926,0.08555945192770262,0.6329516078072192,,,down,-0.1623666666666667,1.1374599289120766,4.027745608277663,high_volatility,increasing_vol,False,none,-68.56597687093476,False,none,0.5317499999999993,False,rising,mid_up,False,False,-0.566522567540657,0.0,1.0,3.425215,2.9818,0.8705438928651194,10,5,False,,stable
300171.SZ,roic,东富龙,20250425.0,20241231,医疗保健,-3.6101199999999998,-0.4672400231304001,0.6938581280435416,0.07985274495053168,-0.357453515522274,-0.357453515522274,down,-5.719799999999999,0.6075429588064037,7.204062142638693,volatile,stable,True,severe,-83.894822762821,False,none,-13.837599999999998,False,falling,bottom,False,False,-0.8916633231428014,-0.6,0.22067136191984693,10.774664000000001,2.3085,0.21425262077778015,10,5,False,,stable
300184.SZ,roic,力源信息,20250419.0,20241231,元器件,-0.9684999999999999,-0.23538532604531948,0.422705851409748,0.2349216334221792,,,down,-0.5346249999999999,5.063746517637803,19.513045930786923,high_volatility,decreasing_vol,False,none,-55.239296829001596,True,growth_to_decline,-48.58175,False,rising,mid_up,False,True,-0.38863244137483843,0.0,1.0,-1.5788470000000001,2.6608,-0.5933730457005412,10,5,False,,stable
300188.SZ,roic,国投智能,20250331.0,20241231,软件服务,-5.95003,-1.7996101860690983,0.8645564894599961,0.02208369912484554,,,down,-5.7944625,5.038618188608968,9.554026264512778,high_volatility,increasing_vol,True,severe,-360.4228660924041,False,none,0.06774999999999931,False,falling,mid_down,False,True,-2.5243996784853526,-1.0,0.02748633611151033,0.11115099999999956,-9.9768,-89.75897652742702,10,5,False,,stable
300193.SZ,roic,佳士科技,20250329.0,20241231,专用机械,0.40829000000000015,0.05904383161137858,0.2985197875157211,0.3406960294749392,0.09807401786444792,0.09807401786444792,up,0.5026416666666668,0.1686439578407472,1.199483523021471,stable,decreasing_vol,False,none,40.42507760787083,False,none,-1.0385999999999997,False,rising,top,False,False,0.16811475063472758,0.6,0.22067136191984693,7.3166649999999995,8.5495,1.1684968493159111,10,5,False,,stable
300194.SZ,roic,福安药业,20250424.0,20241231,化学制药,0.23451499999999995,0.05037111724599576,0.47507901020657983,0.19795750701507023,,,up,0.6354750000000002,6.188694115060248,7.594889191884238,high_volatility,decreasing_vol,False,none,34.73842679713963,True,deterioration_to_recovery,17.335350000000002,False,rising,mid_up,False,False,0.14567207670035476,0.6,0.22067136191984693,1.8039939999999999,5.37,2.976728303974404,10,5,False,,stable
300199.SZ,roic,翰宇药业,20250426.0,20241231,化学制药,0.7294400000000001,-0.17720003039649498,0.01376248525340787,0.8509749849210857,,,down,1.5973416666666669,1.0280021974644415,7.278481718531689,high_volatility,decreasing_vol,False,none,70.91328725409637,False,none,-14.083249999999998,False,rising,mid_up,False,False,0.5989619693856946,0.2,0.8064959405073401,-6.861388000000001,-2.4071,2.8504789996261066,10,5,False,,stable
300204.SZ,roic,舒泰神,20250325.0,20241231,生物制药,-1.0475999999999999,-0.08015074230662443,0.472202591029095,0.19988791684251359,,,down,-3.412575,0.5180604907247456,9.11030095359094,volatile,increasing_vol,False,none,11.987622904794334,True,deterioration_to_recovery,21.96585,False,rising,mid_up,False,False,0.06371698510236601,-0.6,0.22067136191984693,-18.475611,-14.7338,1.2539610283837164,10,5,False,,stable
300206.SZ,roic,理邦仪器,20250424.0,20241231,医疗保健,-0.08562000000000011,-0.0073710816472461775,0.07610844268326374,0.6532496699126071,-0.33693224849599224,-0.33693224849599224,down,-2.8698499999999996,0.7925618043536433,13.259384623239496,volatile,decreasing_vol,True,severe,-37.94699872286079,True,improving,25.847400000000004,False,falling,mid_down,True,False,-0.23732956726823295,-0.8,0.0864107329737,14.757496000000003,7.774,0.5267831344829772,10,5,False,,stable
300207.SZ,roic,欣旺达,20250422.0,20241231,电气设备,-1.52936,-0.44654627360166965,0.8744970842506183,0.01963240695578243,-0.33352235660355667,-0.33352235660355667,down,-1.4653666666666672,0.7537822772863005,2.5681965212966085,moderate,decreasing_vol,False,none,-47.31010759569618,False,none,0.5264999999999995,False,rising,mid_up,True,False,-0.2791565752834313,-0.8,0.0864107329737,2.9482720000000002,1.3173,0.4468040940591641,10,5,False,,stable
300210.SZ,roic,森远股份,20250402.0,20241231,专用机械,1.34916,0.17863664869953866,0.27803590311991544,0.3611899649498335,,,up,-1.8025125000000002,1.359977198409619,11.21657514114714,high_volatility,decreasing_vol,False,none,74.51031837653727,True,deterioration_to_recovery,29.08835,False,rising,mid_up,True,False,0.6794107037283459,0.0,1.0,-9.117902,-5.3433,1.7064177568169485,10,5,False,,stable
300212.SZ,roic,易华录,20250418.0,20241231,软件服务,-10.468770000000001,-1.8983388823716,0.8433298705116299,0.027671653027549828,,,down,-10.388625000000001,2.2286510988779002,17.595601582838817,high_volatility,increasing_vol,True,moderate,-1410.3651730186573,False,none,-9.5569,False,falling,bottom,False,True,-2.9181304332028413,-0.8,0.0864107329737,-11.035811,-32.8692,0.3357493032991372,10,5,False,,stable
300215.SZ,roic,电科院,20250422.0,20241231,电气设备,-1.0722999999999998,-0.3408161582421821,0.683675583337447,0.08421032875943864,-0.2237991202260804,-0.2237991202260804,down,-0.9427833333333333,0.7243878031572758,2.280908851313441,volatile,decreasing_vol,False,none,-30.44242060006472,False,none,-2.870850000000001,False,rising,mid_up,True,False,-0.15848600892177145,-0.6,0.22067136191984693,2.82705,1.5046,0.5322155603898057,10,5,False,,stable
300219.SZ,roic,鸿利智汇,20250424.0,20241231,元器件,-0.08191499999999996,-0.07659041675539732,0.03668337851041406,0.7576368971744751,-0.09311124005819338,-0.09311124005819338,down,-1.0808375,0.5412739645196294,3.1436542330542654,volatile,decreasing_vol,True,severe,-60.84217022036733,False,none,-8.864700000000001,False,falling,bottom,False,False,-0.45181811747329603,-0.2,0.8064959405073401,5.6124600000000004,2.4113,0.42963335150718224,10,5,False,,stable
300220.SZ,roic,金运激光,20250422.0,20241231,专用机械,0.10265000000000021,0.0062475783528151575,0.0008147400047635572,0.9636620305726082,,,up,5.33385,0.7593461698324621,14.339265267265265,high_volatility,increasing_vol,False,none,118.8163314192179,False,none,30.37035,False,rising,top,True,False,3.265034679204939,0.4,0.4624327264504764,-17.025011000000003,5.6557,-3.010239404494581,10,5,False,,stable
300222.SZ,roic,科大智能,20250419.0,20241231,电气设备,1.6155599999999999,0.881582163403122,0.39423528341967307,0.25673737062760693,,,up,2.0995166666666667,1.1635322786343523,5.059969173325071,high_volatility,stable,False,none,131.5225117280315,False,none,1.2527999999999997,False,rising,top,False,False,2.4169786280637453,0.4,0.4624327264504764,-3.8641320000000006,3.1044,-1.2447274835717048,10,5,False,,stable
300223.SZ,roic,北京君正,20250419.0,20241231,半导体,-0.3885,-0.04533130782414851,8.054475795516614e-05,0.9885732446562401,0.14569616096566107,0.14569616096566107,down,-1.92775,0.713176632758939,3.443944223125572,high_volatility,decreasing_vol,True,severe,-66.19362562597638,False,none,-10.6553,False,falling,mid_down,False,True,-0.5230696085555511,-0.2,0.8064959405073401,4.712470000000001,2.3155,0.49135591314109156,10,5,False,,stable
300227.SZ,roic,光韵达,20250325.0,20241231,专用机械,-2.4926299999999997,-0.8290330187731247,0.789066249074774,0.044058978524235834,,,down,-2.5034083333333332,0.8288898318413164,3.994088543710567,stable,stable,True,severe,-111.44835359471863,False,none,1.0221,False,falling,bottom,False,True,-1.4240549349095484,-1.0,0.02748633611151033,4.070811,-0.5688,-0.13972645745528348,10,5,False,,stable
300229.SZ,roic,拓尔思,20250418.0,20241231,软件服务,-4.41693,-1.2663397906648142,0.893683490453164,0.015210596217343202,,,down,-4.428375,1.2632331401715844,7.010539693347439,ultra_stable,stable,True,severe,-157.24447292534444,True,improving,1.5107,False,falling,mid_down,False,True,-1.9800151138925044,-1.0,0.02748633611151033,4.224601,-2.6799,-0.6343557651953403,10,5,False,,stable
300231.SZ,roic,银信科技,20250424.0,20241231,软件服务,-0.35539000000000015,-0.04208946601719988,0.1617147109025786,0.502138300445626,,,down,-2.198525,1.0194972427067568,5.6616555977028495,high_volatility,increasing_vol,True,severe,-150.04021682112256,True,accelerated_decline,-9.84515,False,falling,bottom,False,True,-2.5045740623926704,-1.0,0.02748633611151033,4.667177000000001,-4.2927,-0.9197637029836236,10,5,False,,stable
300232.SZ,roic,洲明科技,20250422.0,20241231,元器件,-0.39104,-0.15103520472098783,0.32505501508468787,0.31559125564470486,-0.14746391521447333,-0.14746391521447333,down,-0.4743875000000001,0.4438833558969855,1.0075441965492136,volatile,decreasing_vol,True,severe,39.773044367965774,False,none,-0.5183000000000004,False,falling,mid_down,False,False,0.13138344668647284,-0.4,0.4624327264504764,2.152528,1.5027,0.6981093858012531,10,5,False,,stable
300233.SZ,roic,金城医药,20250328.0,20241231,化学制药,0.16325000000000012,0.035216986892708704,0.053289136590533234,0.7087115156079206,,,up,2.275925,3.8698780314532457,7.136674270484818,high_volatility,decreasing_vol,False,none,-31.12026173285198,False,none,-15.039000000000001,False,rising,mid_up,False,True,-0.18371256911764866,0.6,0.22067136191984693,2.820999,4.8844,1.7314433645669496,10,5,False,,stable
300235.SZ,roic,方直科技,20250425.0,20241231,软件服务,-0.22607000000000005,-0.08555352818858318,0.19306671127211442,0.4591097794213481,-0.1588304698958516,-0.1588304698958516,down,-0.33357500000000007,0.2995054683006431,0.9381589486862023,moderate,increasing_vol,True,severe,-34.274625267665954,False,none,-1.78955,False,falling,bottom,False,False,-0.19364918963543498,-0.2,0.8064959405073401,3.064539,1.9644,0.6410099528836148,10,5,False,,stable
300236.SZ,roic,上海新阳,20250418.0,20241231,半导体,0.32419999999999993,0.11877762809012046,0.12256767829280485,0.563524185522229,-0.193080068275709,-0.193080068275709,up,-0.45724999999999993,0.7827989563562245,2.9034796090208728,high_volatility,decreasing_vol,False,none,280.2170020014747,False,none,7.85525,False,rising,mid_up,True,False,0.575141731979163,0.0,1.0,3.45974,3.6094,1.0432575858301492,10,5,False,,stable
300238.SZ,roic,冠昊生物,20250423.0,20241231,医疗保健,-0.6490000000000001,-0.15157350534163866,0.8472797639629259,0.02659594192024294,,,down,-0.7337125000000002,4.131953781693188,22.769048674944678,high_volatility,stable,True,moderate,106.70214124742654,False,none,24.1962,False,falling,mid_down,True,False,3.187215157132525,-0.4,0.4624327264504764,-5.7051799999999995,3.0959,-1.8428179204754676,10,5,False,,stable
300239.SZ,roic,东宝生物,20250424.0,20241231,生物制药,0.65231,0.16010699368219314,0.3945516385321632,0.25648780462857096,0.15713297109963986,0.15713297109963986,up,0.4996374999999999,0.45870968476505547,1.9301035663922286,volatile,decreasing_vol,True,severe,-41.7028564438192,False,none,-1.9414,False,falling,mid_down,False,True,-0.2643195892223038,0.4,0.4624327264504764,4.403373,3.8124,0.8657908380689076,10,5,False,,stable
300241.SZ,roic,瑞丰光电,20250425.0,20241231,半导体,-1.14887,-0.5043807480600443,0.31445507207610507,0.32543422443969416,,,down,-1.3339083333333335,1.9410305966032764,2.909682505532176,high_volatility,stable,False,none,227.87286063569684,False,none,5.3492500000000005,False,rising,mid_up,False,False,0.352412626369289,-0.4,0.4624327264504764,1.1543790000000003,1.341,1.161663543775484,10,5,False,,stable
300244.SZ,roic,迪安诊断,20250423.0,20241231,医疗保健,-3.08275,-0.4120450462729869,0.7515628581369787,0.05709565006694806,-0.30570009743270476,-0.30570009743270476,down,-2.679045833333334,0.5651188289863234,5.838988579111968,moderate,increasing_vol,True,moderate,-79.27919500755014,False,none,-2.664049999999999,False,falling,bottom,False,True,-0.7750552130325289,-0.6,0.22067136191984693,9.407495,3.1012,0.3296520487122236,10,5,False,,stable
300245.SZ,roic,天玑科技,20250426.0,20241231,软件服务,-2.2522100000000003,-1.1175907850454287,0.8749248089865331,0.019529352033853815,,,down,-2.192525,1.983875808861519,3.91930537047064,high_volatility,increasing_vol,False,none,-341.2841756420878,False,none,2.8842500000000006,False,rising,mid_up,True,False,-0.6770276527673031,-0.8,0.0864107329737,-2.651243,-5.3263,0.49776448942042323,10,5,False,,stable
300246.SZ,roic,宝莱特,20250425.0,20241231,医疗保健,-1.29473,-0.7366129196903011,0.30834064071927064,0.3312227642732106,,,down,-4.393549999999999,2.1957783543175924,16.243226460497308,high_volatility,decreasing_vol,False,none,-274.20026162445,False,none,28.070149999999998,False,rising,mid_up,False,False,-1.5437669339619113,-0.8,0.0864107329737,4.825166,-2.9297,-0.6071708206515589,10,5,False,,stable
300247.SZ,roic,融捷健康,20250423.0,20241231,医疗保健,0.31492999999999993,0.08184854942018102,0.48955116865347703,0.18841204322047125,,,up,2.2115,1.8513124066480608,6.992999379879852,high_volatility,decreasing_vol,False,none,-62.73175976881893,True,worsening,-8.24025,False,rising,mid_up,False,True,-0.4892657121660733,0.4,0.4624327264504764,4.453787,4.991,1.120619374029337,10,5,False,,stable
300248.SZ,roic,新开普,20250424.0,20241231,软件服务,-1.4734899999999997,-0.2234024327796693,0.8270861311084251,0.032264853287232345,-0.17677478610761876,-0.17677478610761876,down,-1.28815,0.41556496388591635,2.5438726151283593,stable,decreasing_vol,False,none,-12.479514415781479,False,none,0.8751000000000007,False,rising,mid_up,False,False,-0.06513857247771582,-0.8,0.0864107329737,5.679433,4.3257,0.7616429316095462,10,5,False,,stable
300249.SZ,roic,依米康,20250423.0,20241231,IT设备,-2.30287,-0.5670392420604939,0.14453154388366157,0.527875597691767,,,down,-3.928266666666667,1.0465820877593648,9.761094362980003,high_volatility,increasing_vol,False,none,-298.1784107946027,False,none,8.272450000000001,False,rising,mid_up,False,False,-0.675267336546667,-0.2,0.8064959405073401,-10.017501000000001,-10.6234,0.9429656230585313,10,5,False,,stable
300250.SZ,roic,初灵信息,20250425.0,20241231,软件服务,5.827170000000001,0.015288365825947715,0.004327096813618581,0.9163058886923462,,,up,6.405312500000001,1.732605483881991,20.688314388731623,high_volatility,decreasing_vol,True,severe,47.62699422789517,False,none,-48.819199999999995,False,falling,mid_down,False,False,0.3224715711016892,0.2,0.8064959405073401,-10.192429,-9.9173,1.0277423290613374,10,5,False,,stable
300253.SZ,roic,卫宁健康,20250419.0,20241231,软件服务,-2.15318,-0.4305408104853582,0.3795117573876531,0.2685380716048689,-0.4298078934786812,-0.4298078934786812,down,-2.2274041666666666,0.8673021542663557,4.430994668017555,high_volatility,stable,True,severe,150.33641715727504,False,none,0.9700500000000005,False,falling,mid_down,False,False,0.27532972205636486,-0.6,0.22067136191984693,4.462986000000001,1.1906,0.26677206695248423,10,5,False,,stable
300254.SZ,roic,仟源医药,20250415.0,20241231,化学制药,6.319789999999999,1.687042263253082,0.8459876468899595,0.026946047473987114,,,up,6.552175,4.555287417464884,10.956832825228283,high_volatility,decreasing_vol,False,none,282.09370157688454,False,none,-11.556799999999997,False,rising,mid_up,True,False,2.4801015388393,0.8,0.0864107329737,-0.509363,7.991,-0.06374208484545113,10,5,False,,stable
300255.SZ,roic,常山药业,20250429.0,20241231,生物制药,-2.59797,-1.0512960068171395,0.6560368166871382,0.09656360678681412,,,down,-3.358425,5.081728159634721,12.82760312423954,high_volatility,increasing_vol,False,none,-434.6515533165407,False,none,23.19675,False,rising,mid_up,False,True,-1.5507185695449865,-0.8,0.0864107329737,-4.135281,-3.9857,1.0375294176681638,10,5,False,,stable
300256.SZ,roic,星星科技,20250425.0,20241231,元器件,4.55365,-0.007996403265066954,0.00168973098920967,0.9476765287763806,,,down,2.2273000000000014,0.8306011486714686,33.69762149778527,high_volatility,stable,True,moderate,-501.48000140218033,False,none,-30.407099999999993,False,falling,mid_down,False,True,-4.046496168993441,0.2,0.8064959405073401,-39.204065,-57.2651,0.6846065928462537,10,5,False,,stable
300263.SZ,roic,隆华科技,20250423.0,20241231,专用机械,-1.3140900000000002,-0.21809318990741258,0.49714032645554707,0.18351585461140318,-0.1728812657285499,-0.1728812657285499,down,-1.2706625000000003,0.5100063241971637,2.687998531807635,moderate,decreasing_vol,False,none,49.75106685633,False,none,0.4972499999999991,False,rising,mid_up,True,False,0.19192249730161193,-0.2,0.8064959405073401,4.876293,3.7899,0.7772092448095305,10,5,False,,stable
300264.SZ,roic,佳创视讯,20250423.0,20241231,软件服务,1.0795800000000007,0.03421982565266444,0.20635528562942135,0.4421722598017994,,,up,-3.3365750000000016,0.35614822888772996,12.852755636710752,moderate,decreasing_vol,False,none,22.85351749114724,False,none,31.873549999999998,False,rising,mid_up,True,False,0.1296918418911086,-0.2,0.8064959405073401,-37.455995,-35.4458,1.0567117966021362,10,5,False,,stable
300265.SZ,roic,通光线缆,20250419.0,20241231,电气设备,-0.29069,-0.10917074451643509,0.21574103496407315,0.4306187342472446,-0.14761121717858194,-0.14761121717858194,down,-0.27603333333333324,0.28095099955880226,1.197401922079633,moderate,stable,True,severe,-54.795943419387726,False,none,-3.2174499999999995,False,falling,bottom,False,False,-0.3808774849868498,-0.2,0.8064959405073401,4.174753,2.3936,0.5733512856928302,10,5,False,,stable
300267.SZ,roic,尔康制药,20250423.0,20241231,化学制药,-1.1342500000000002,-0.7764379137610695,0.320050602437607,0.32020841221839214,,,down,-2.607454166666667,1.5416582814415951,7.06992154602864,high_volatility,decreasing_vol,True,moderate,-2099.922158796056,True,improving,13.98705,False,falling,mid_down,False,False,-1.5579972594396523,-0.4,0.4624327264504764,-4.926195,-7.7077,0.6391264579576268,10,5,False,,stable
300269.SZ,roic,联建光电,20250416.0,20241231,元器件,-0.6545099999999999,-0.055947250524720514,0.006591731904546481,0.89674002268192,,,down,4.76535,9.905594676975857,10.664363229232208,high_volatility,decreasing_vol,False,none,189.40191278085388,False,none,-23.972900000000003,False,rising,mid_up,False,False,2.126445449311802,0.4,0.4624327264504764,-0.0275540000000003,3.9074,-0.007051747965399063,10,5,False,,stable
300270.SZ,roic,中威电子,20250423.0,20241231,IT设备,-0.1397499999999999,-0.040383390058265044,0.001470445818245079,0.9511878248465675,,,down,0.22416666666666676,0.49452448169557395,4.805670227241981,volatile,stable,False,none,-441.00376531147225,True,worsening,-3.3838500000000007,False,rising,mid_up,False,True,-0.8188522514763732,0.0,1.0,-9.759685,-11.3508,0.859823536667019,10,5,False,,stable
300271.SZ,roic,华宇软件,20250419.0,20241231,软件服务,-6.41584,-1.6267614250943496,0.7229465667648832,0.06797134901564904,,,down,-7.418983333333335,1.365762444317727,13.294113110997664,high_volatility,stable,False,none,22.789377042255992,False,none,23.5103,False,rising,mid_up,False,False,0.12902614490702957,-0.6,0.22067136191984693,-11.658592,-13.1614,0.8858170103484432,10,5,False,,stable
300274.SZ,roic,阳光电源,20250426.0,20241231,电气设备,3.68485,0.19224097334453544,0.5174681165062763,0.17076161638367832,0.10967230023269203,0.10967230023269203,up,4.521858333333334,0.39668992707352363,7.834800603270003,moderate,increasing_vol,True,mild,57.24202847393812,False,none,-4.321350000000001,False,falling,mid_down,False,False,0.226023095413052,0.4,0.4624327264504764,20.855895,25.3916,1.2174783196789205,10,5,False,,stable
300276.SZ,roic,三丰智能,20250423.0,20241231,专用机械,8.4645,1.0190791878295689,0.2817737727962366,0.35737318653112116,,,up,10.6749875,1.7738838588308652,20.02409768596328,high_volatility,decreasing_vol,False,none,107.56209855657085,False,none,-34.6533,False,rising,mid_up,False,False,2.5000659342384557,0.4,0.4624327264504764,-8.74893,1.6047,-5.45206580669284,10,5,False,,stable
300277.SZ,roic,海联讯,20250328.0,20241231,软件服务,-0.11518999999999999,-0.03256837739737644,0.18296860934351222,0.4724707604317448,-0.1692413474690403,-0.1692413474690403,down,-0.6937000000000003,0.3641459130816197,1.5467388974872263,stable,decreasing_vol,False,none,-3.898493166686127,True,improving,2.5329499999999996,False,falling,mid_down,True,False,-0.01905494254252127,-1.0,0.02748633611151033,4.000344,3.2909,0.8226542517343508,10,5,False,,stable
300278.SZ,roic,华昌达,20250418.0,20241231,专用机械,-0.013379999999999993,-0.00946270171004861,0.0005344279313721283,0.9705682555022159,,,down,-0.5988500000000001,6.464039548826531,25.47943397040052,high_volatility,decreasing_vol,False,none,-41.27914186507937,True,growth_to_decline,-65.2159,False,rising,mid_up,False,True,-0.26067306459995643,0.0,1.0,-1.1344220000000007,3.7882,-0.29946201362124514,10,5,False,,stable
300279.SZ,roic,和晶科技,20250419.0,20241231,元器件,0.51874,0.18776699180910122,0.390040152269357,0.2600625184801047,,,up,0.8135458333333334,16.489523920098232,9.33373011973241,high_volatility,stable,False,none,126.19141140260884,False,none,6.959550000000001,False,rising,mid_up,True,False,2.8664451181184454,0.2,0.8064959405073401,-0.41041800000000017,4.4676,-0.09186543110394847,10,5,False,,stable
300281.SZ,roic,金明精机,20250328.0,20241231,专用机械,-0.7101,-0.38549494030046744,0.44615552309051937,0.2178862626973255,,,down,-0.6759249999999999,1.284917732559687,1.5033794454494847,high_volatility,decreasing_vol,False,none,202.8468953149518,False,none,0.4229499999999999,False,rising,mid_up,True,False,0.4382759528972266,-0.2,0.8064959405073401,0.95699,0.4588,0.4794198476473108,10,5,False,,stable
300283.SZ,roic,温州宏丰,20250418.0,20241231,电气设备,-1.76052,-0.8092382576786736,0.712870065795627,0.07199251463657723,,,down,-2.1643,0.8421652476455154,3.093879313580283,volatile,stable,True,severe,-121.07354478912514,False,none,-4.1864,False,falling,bottom,False,False,-1.4898980651310805,-0.8,0.0864107329737,3.1455640000000007,-0.9069,-0.2883107767001402,10,5,False,,stable
300287.SZ,roic,飞利信,20250426.0,20241231,软件服务,-0.29277,-0.015679344046631193,0.020492233779628374,0.818358807436541,,,down,4.889475,0.487446099576758,10.956930413350264,volatile,decreasing_vol,False,none,32.84668801197555,False,none,-23.57915,False,rising,mid_up,False,False,0.1988333781533469,0.4,0.4624327264504764,-21.152105000000002,-16.1497,1.3097521935391991,10,5,False,,stable
300288.SZ,roic,朗玛信息,20250425.0,20241231,软件服务,0.4200099999999999,0.10314143021994458,0.5205516008151004,0.16887187320146876,,,up,0.5023500000000001,4.275018414763058,18.091963431645553,high_volatility,increasing_vol,True,severe,-1017.2174960475795,True,growth_to_decline,-42.49345,False,falling,bottom,False,True,-3.1915323309781556,0.2,0.8064959405073401,-6.53014,-36.5502,0.17866222346252553,10,5,False,,stable
300289.SZ,roic,利德曼,20250328.0,20241231,医疗保健,-0.7125,-0.2918361323798647,0.05698353991352199,0.6989738848520384,,,down,-0.79095,2.0810653371604877,2.8980083459162085,high_volatility,stable,True,severe,-73.07311554235612,False,none,-5.7171,False,falling,bottom,False,False,-0.26446867998795554,-0.4,0.4624327264504764,-1.6063100000000001,-4.8952,0.32813981042654033,10,5,False,,stable
300290.SZ,roic,荣科科技,20250422.0,20241231,软件服务,1.8699299999999994,0.34737290847198304,0.009618661507604239,0.8753277925228953,,,up,3.6198499999999987,2.2096039451677845,15.43231587384084,high_volatility,decreasing_vol,True,severe,103.10978865463669,False,none,44.5364,False,falling,mid_down,True,False,2.1110902864322805,0.0,1.0,-6.423221000000002,0.5999,-10.707152858809804,10,5,False,,stable
300293.SZ,roic,蓝英装备,20250425.0,20241231,专用机械,0.7588700000000002,0.4043168306097535,0.4327907484756334,0.22749553174372322,,,up,3.1801625,1.294569052709043,6.095763189872126,high_volatility,decreasing_vol,False,none,90.2222875048962,True,worsening,-7.953349999999999,False,rising,mid_up,False,True,0.6320210919336473,1.0,0.02748633611151033,-3.669169,-0.1997,18.373405107661494,10,5,False,,stable
300294.SZ,roic,博雅生物,20250319.0,20241231,生物制药,-0.23324499999999998,-0.04397265740409256,0.652525878350547,0.09818834306666827,-0.05082148593729885,-0.05082148593729885,down,-0.3000208333333333,0.24453610784081953,1.2805133287084518,stable,increasing_vol,False,none,-15.49428537763638,True,deterioration_to_recovery,2.0534000000000003,False,rising,mid_up,False,False,-0.08279286817199694,-0.8,0.0864107329737,4.9771350000000005,5.0204,1.0086927519546887,10,5,False,,stable
300296.SZ,roic,利亚德,20250424.0,20241231,元器件,-0.6905400000000004,-0.23375385329535092,0.004079790267804837,0.918729402847394,,,down,-1.2791500000000002,7.919019092473029,7.844421932621932,high_volatility,stable,True,severe,-388.02534258356746,False,none,-22.74525,False,falling,bottom,False,True,-2.4826762864690672,-0.4,0.4624327264504764,-1.1977419999999999,-10.0469,0.11921508126884907,10,5,False,,stable
300298.SZ,roic,三诺生物,20250421.0,20241231,医疗保健,0.5910299999999997,0.10550182295393232,0.28864298667669586,0.3504500117333275,0.06899026809254072,0.06899026809254072,up,0.7682624999999997,0.4601485548533194,3.299081078876359,volatile,stable,False,none,-34.48264671999481,False,none,0.4918999999999998,False,rising,mid_up,False,True,-0.2103425621075674,0.2,0.8064959405073401,7.346909,8.0758,1.0992105659672657,10,5,False,,stable
300300.SZ,roic,海峡创新,20250428.0,20241231,软件服务,0.02889999999999837,-0.007916203408082361,3.715874867727675e-06,0.9975456279873613,,,down,9.7239875,0.8725394192478892,18.31940137681906,high_volatility,increasing_vol,False,none,155.12427809267774,False,none,34.55515000000001,False,rising,top,True,False,3.2194060686647274,0.6,0.22067136191984693,-18.529269000000003,9.2681,-1.999252166031873,10,5,False,,stable
300302.SZ,roic,同有科技,20250429.0,20241231,IT设备,-5.107449999999999,-1.325911411340702,0.9358295901205103,0.0070366583206266245,,,down,-5.1011875,1.6127783221707253,8.45379689802162,volatile,increasing_vol,True,severe,-1780.1882661996497,False,none,-4.260099999999998,False,falling,bottom,False,False,-1.3593231664718983,-1.0,0.02748633611151033,-6.773994999999999,-17.1774,0.3943550828414079,10,5,False,,stable
300303.SZ,roic,聚飞光电,20250419.0,20241231,半导体,-0.6240299999999999,-0.05745822137141213,0.16700039844495773,0.4945505556207524,-0.0522974343864,-0.0522974343864,down,-0.7465499999999998,0.26159707261766035,2.151803344406732,moderate,decreasing_vol,False,none,57.641731254898545,True,deterioration_to_recovery,5.183549999999999,False,rising,top,True,False,0.22534680643247218,-0.2,0.8064959405073401,8.038431000000001,9.051,1.125966000081359,10,5,False,,stable
300314.SZ,roic,戴维医疗,20250409.0,20241231,医疗保健,-1.781,-0.22655228695735813,0.48946566734630204,0.1884676294335779,-0.27792304609577667,-0.27792304609577667,down,-1.8863333333333334,0.4300970072648321,4.137361171084778,moderate,stable,True,severe,-54.80836352757371,False,none,-4.947750000000001,False,falling,bottom,False,True,-0.39130607348318147,-0.4,0.4624327264504764,9.0853,4.0785,0.44891197869085225,10,5,False,,stable
