ts_code,name,industry,roic_weighted,roic_log_slope,roic_slope,roic_r_squared,roic_p_value,roic_cagr,roic_latest,roic_trend_score,roic_robust_slope,roic_mk_tau,roic_mk_p_value,roic_data_quality,roic_data_quality_original,roic_data_quality_cleaned,roic_has_loss_years,roic_loss_year_count,roic_has_near_zero_years,roic_near_zero_count,roic_has_loss_years_cleaned,roic_loss_year_count_cleaned,roic_has_near_zero_years_cleaned,roic_near_zero_count_cleaned,roic_cv,roic_std_dev,roic_range_ratio,roic_volatility_type,roic_vol_mean_near_zero,roic_has_inflection,roic_inflection_type,roic_early_slope,roic_middle_slope,roic_recent_slope,roic_slope_change,roic_inflection_confidence,roic_inflection_early_r2,roic_inflection_recent_r2,roic_has_deterioration,roic_deterioration_severity,roic_year4_to_5_change,roic_year3_to_4_change,roic_total_decline_pct,roic_year4_to_5_pct,roic_year3_to_4_pct,roic_is_high_level_stable,roic_deterioration_industry,roic_is_cyclical,roic_peak_to_trough_ratio,roic_has_middle_peak,roic_current_phase,roic_industry_cyclical,roic_has_wave_pattern,roic_trend_r_squared,roic_cyclical_cv,roic_cyclical_confidence,roic_cyclical_industry,roic_decline_threshold_pct,roic_decline_threshold_abs,roic_peak_to_trough_threshold,roic_trend_r_squared_max,roic_cv_threshold,roic_recent_3y_slope,roic_recent_3y_r_squared,roic_trend_acceleration,roic_is_accelerating,roic_is_decelerating,roic_full_5y_slope,roic_full_5y_r_squared,roic_penalty,roic_penalty_details,roic_strategies,roic_strategy_reasons,roic_is_high_growth,roic_is_turnaround,score_value,score_trend,score_momentum,score_stability,base_score,final_penalty,quality_score,grade,recommendation
002957.SZ,科瑞技术,专用机械,7.088581,-0.08040923342508902,-0.99833,0.04029727911705164,0.7461347156698217,-0.1908163812298591,5.1112,54.94184,-0.19212631607656055,-0.39999999999999997,0.48333333333333334,good,good,good,false,0,false,0,false,0,false,0,0.5549914059657826,4.100320906587679,1.280007796342216,high_volatility,false,false,none,-0.85822,0.0,-3.1146499999999997,0.0,-0.04905395232173326,0.06060045720381378,0.8658400478462024,true,severe,-0.9910999999999994,-5.238200000000001,-54.92967682200961,-16.24141717057502,-46.19020325382479,false,专用机械,true,4.600981824083091,true,falling,false,false,0.0,0.5549914059657826,1.0,专用机械,-5.0,-2.0,3.0,0.3,0.5,-3.1146499999999997,0.8658400478462024,-2.1163199999999995,false,true,-0.99833,0.14820148569642677,45.05816,复合恶化-14.0分(触发2项恶化信号); 严重恶化-15分; 单年巨幅下滑-15.0分(年跌-46.2%); 加速下滑-1.1分(加速度-2.12),"","",0,0,5,19.23,0,0,24.23,30,0.0,F,❌ 规避风险
002962.SZ,五方光电,元器件,3.03093,-0.12150261916119742,-0.29953,0.4635572370987964,0.20575749218936493,-0.29904543234598135,1.7134,70.0,-0.31122087197455117,-0.9999999999999999,0.016666666666666666,good,good,good,false,0,false,0,false,0,false,0,0.6457128653193386,2.195010485851947,1.5838275440082838,high_volatility,false,false,none,-1.9761000000000002,0.0,-0.6071799999999999,0.0,0.3788894411811058,0.7749637330671584,0.8463794780657834,false,none,-0.05049999999999999,-1.3813,-45.52333714867099,-2.862974091501785,-43.917715884522444,false,元器件,false,1.0,false,falling,false,false,0.0,0.6457128653193386,0.8123795319860052,元器件,-5.0,-2.0,3.0,0.3,0.5,-0.7159,0.7764186507126443,0.5122,true,false,-1.2281,0.7825899616619453,30.0,单年巨幅下滑-15.0分(年跌-43.9%); 相对加权暴跌-15.0分(最新仅为加权56.5%),"","",0,0,0,24.5,0,5,29.5,30,0.0,F,❌ 规避风险
002970.SZ,锐明技术,IT设备,5.4537700000000005,0.17781328485480208,0.5209,0.010646799447728846,0.8688564027549324,,15.3877,110.0,0.44187796656249184,0.19999999999999998,0.8166666666666667,has_loss,has_loss,has_loss,true,1,true,1,true,1,true,1,2.0603471105776685,10.914688818285201,4.9137140160453034,high_volatility,false,true,deterioration_to_recovery,-12.960799999999999,0.0,6.032500000000001,18.993299999999998,0.6376182619426454,0.9950582973346069,0.5169385386601026,false,none,9.6602,16.3702,244.5845509128323,168.66346573548668,153.8162308436769,false,IT设备,false,1.0,false,rising,false,false,0.0,2.0603471105776685,1.0,IT设备,-5.0,-2.0,3.0,0.3,0.5,13.0152,0.9783305583558564,12.4943,true,false,0.5209,0.0056941120216872886,0.0,"",turnaround,扭亏为盈(曾亏损1年 -> 最新15.4),0,1,0,35.0,10,0,45.0,10,35.0,F,❌ 规避风险
002975.SZ,博杰股份,专用机械,8.817147000000002,-0.8773779398638268,-2.8145400000000005,0.3784324699437214,0.26941763938639307,,0.8551,60.0,-0.8816686329215191,-0.7999999999999999,0.08333333333333333,has_loss,has_loss,has_loss,true,1,true,1,true,1,true,1,1.350477488094025,15.5042648402625,3.4806429640314342,high_volatility,false,false,none,-12.443479999999997,0.0,-4.64935,0.0,0.37583830921701333,0.943683877878885,0.4109160900049991,false,none,4.9926,-14.2913,-91.57852232661664,120.66706948640484,-140.74829128011189,false,专用机械,false,1.0,false,rising,false,false,0.0,1.350477488094025,1.0,专用机械,-5.0,-2.0,3.0,0.3,0.5,-4.64935,0.4109160900049991,4.228759999999998,true,false,-8.878109999999998,0.8197448470939807,40.0,持续衰退重罚-10.0分(最新<加权); 单年巨幅下滑-15.0分(年跌-140.7%); 相对加权暴跌-15.0分(最新仅为加权9.7%),"","",0,0,10,21.0,0,3,34.0,20,14.0,F,❌ 规避风险
002979.SZ,雷赛智能,专用机械,14.07517,-0.20000457646974157,-2.8919000000000006,0.6881197385371107,0.08229573888412693,-0.13886458360633036,11.4939,70.99990847060516,-0.15103865975028652,-0.7999999999999999,0.08333333333333333,good,good,good,false,0,false,0,false,0,false,0,0.34449867809481544,5.147754177114521,0.8566568112675457,moderate,false,false,none,-2.4444000000000017,0.0,-2.8043199999999997,0.0,0.001521457990894537,0.9964418259629721,0.6382149560930941,false,none,3.3930000000000007,-7.911999999999999,-28.22099682131281,41.884235084990564,-49.41016305603607,false,专用机械,false,1.0,false,rising,false,false,0.0,0.34449867809481544,0.5111653447614821,专用机械,-5.0,-2.0,3.0,0.3,0.5,-2.259499999999999,0.32403353310931254,0.6324000000000014,true,false,-2.8919000000000006,0.7889890063190835,29.00009152939483,轻度衰退-4.0分(log斜率-0.200); 持续衰退重罚-10.0分(最新<加权); 单年巨幅下滑-15.0分(年跌-49.4%),"","",0,0,20,24.85,6,7,57.85,12,45.85,F,❌ 规避风险
002981.SZ,朝阳科技,元器件,6.526941,0.12518357565263455,1.06626,0.6396388422948635,0.10426054634765916,,10.1008,100.0,0.18566183087548183,0.6,0.23333333333333334,has_loss,has_loss,good,true,1,false,0,false,0,false,0,1.2246450798474975,7.053073915464094,3.088875692794933,high_volatility,false,false,none,2.9469800000000004,0.0,1.4364,0.0,-0.029665571877132146,0.24753653293947128,0.43014320760356956,true,moderate,-1.427200000000001,4.300000000000001,39.74543442169342,-12.380291464260937,59.49086884338685,false,元器件,true,inf,true,falling,false,false,0.0,1.2246450798474975,1.0,元器件,-5.0,-2.0,3.0,0.3,0.5,1.4364,0.43014320760356956,-1.1224700000000007,false,true,2.5588700000000006,0.32906340221328906,10.0,中度恶化-10分,turnaround,扭亏为盈(曾亏损1年 -> 最新10.1),0,1,5,35.0,6,7,53.0,18,35.0,F,❌ 规避风险
002983.SZ,芯瑞达,元器件,10.004235000000001,-0.002401972773980843,0.003190000000000204,0.0003312040221752459,0.9768295779492191,-0.06568457297530439,8.4825,74.76628,-0.012551258055170433,0.0,1.0,good,good,good,false,0,false,0,false,0,false,0,0.21570320968721773,2.1576015533457515,0.5328293330560733,moderate,false,false,none,-0.8601999999999999,0.0,0.5707600000000002,0.0,-0.04048646014196122,0.27128332005083117,0.09565427725403167,true,moderate,-4.676500000000001,3.748000000000001,-9.86611412177239,-35.53841477315906,39.825735841037094,false,元器件,false,1.6807377415605482,true,falling,false,false,0.0,0.21570320968721773,0.49582616661397577,元器件,-5.0,-2.0,3.0,0.3,0.5,-0.46424999999999983,0.03516025271138818,-0.46744,false,true,0.003190000000000204,5.464858011690469e-6,25.23372,中度恶化-10分; 单年巨幅下滑-15.0分(年跌-35.5%); 加速下滑-0.2分(加速度-0.47),"","",0,0,15,26.17,4,0,45.17,12,33.17,F,❌ 规避风险
002987.SZ,京北方,软件服务,13.959637,-0.006775444921761232,-0.06270999999999986,0.0163229292382701,0.8377729963568513,-0.15844200340073866,11.239,90.0,-0.11343020589612089,-0.39999999999999997,0.48333333333333334,good,good,good,false,0,false,0,false,0,false,0,0.30942306415813664,4.508225971709936,0.7665455483885136,moderate,false,false,none,-4.7017999999999995,0.0,-0.14880999999999975,0.0,0.365209338007522,0.6785183200605034,0.024544654736597272,true,moderate,-2.8596999999999984,1.094899999999999,-13.571417585628812,-20.28343038719881,8.419846506405813,false,软件服务,false,1.165181818181818,true,falling,false,false,0.0,0.30942306415813664,0.5036200338551063,软件服务,-5.0,-2.0,3.0,0.3,0.5,-0.8823999999999996,0.37400531106630736,1.1514100000000003,true,false,-2.03381,0.5088027057444403,10.0,中度恶化-10分,"","",0,0,20,31.5,6,0,57.5,8,49.5,F,❌ 规避风险
002990.SZ,盛视科技,软件服务,8.3171,-0.0331822832944551,-0.2554999999999998,0.3820104972780386,0.26650943280727113,-0.19881330644633455,7.0283,100.0,-0.21506784670178497,-0.39999999999999997,0.48333333333333334,good,good,good,false,0,false,0,false,0,false,0,0.5639465791616691,5.0255197087465495,1.537254778742591,high_volatility,false,true,deterioration_to_recovery,-6.849500000000001,0.0,0.1114800000000002,6.960980000000001,0.6744254700407841,0.9780568011722354,0.003438126903342289,true,moderate,-1.6531000000000002,5.322900000000001,109.26901890725027,-19.041859607897347,158.49039749888345,false,软件服务,false,2.5849039749888343,true,falling,false,false,0.0,0.5639465791616691,0.9947639083264748,软件服务,-5.0,-2.0,3.0,0.3,0.5,1.8348999999999998,0.45361754778550983,3.8156999999999996,true,false,-1.9808000000000001,0.38838218644588396,0.0,中度恶化-10分,"","",0,0,10,35.0,0,3,48.0,0,48.0,F,❌ 规避风险
002992.SZ,宝明科技,元器件,-8.618404,-0.6331254698663209,-0.1098799999999999,0.2336275458202103,0.40946149653369207,,-4.145,100.0,0.3868532927297217,0.19999999999999998,0.8166666666666667,poor,poor,poor,true,4,false,0,true,4,false,0,0.9649902553440614,8.284865937841118,2.4800126726178275,high_volatility,false,true,deterioration_to_recovery,-7.9641,0.0,5.11786,13.08196,0.5643250767009906,0.5171884765080097,0.9913506488293465,false,none,3.686400000000001,6.007,70.04711527344202,47.07204331281764,43.408197479477394,false,元器件,false,1.0,false,rising,false,false,0.0,0.9649902553440614,1.0,元器件,-5.0,-2.0,3.0,0.3,0.5,4.8467,0.9812540050900329,4.95658,true,false,-0.1098799999999999,0.0004397504977254934,0.0,"","","",0,0,0,35.0,0,3,38.0,18,20.0,F,❌ 规避风险
002993.SZ,奥海科技,元器件,11.748251,-0.23349606542731116,-3.10603,0.9065500103112253,0.012482357072126204,-0.20526104328510453,8.5027,85.33007869145378,-0.2402116773578532,-0.7999999999999999,0.08333333333333333,good,good,good,false,0,false,0,false,0,false,0,0.42034861518294725,5.3300456614366825,1.0282601186429716,volatile,false,true,improving,-4.85935,0.0,-1.8952399999999998,2.9641100000000002,0.5623804302170399,0.9041281274994146,0.8776711740682331,false,none,0.22740000000000116,-3.319700000000001,-26.669253988788267,2.747936630696182,-28.630444156964213,false,元器件,false,1.0,false,rising,false,false,0.0,0.42034861518294725,0.5870152818496139,元器件,-5.0,-2.0,3.0,0.3,0.5,-1.54615,0.6951233097641298,1.5598800000000002,true,false,-3.10603,0.8489643268946347,14.669921308546224,轻度衰退-4.7分(log斜率-0.233); 持续衰退重罚-10.0分(最新<加权),"","",0,0,15,29.87,4,10,58.870000000000005,8,50.870000000000005,D,❌ 规避风险
002997.SZ,瑞鹄模具,专用机械,11.5797,-0.032833864200552836,-0.36226,0.2689667681311229,0.3706002252817062,0.06544305194454059,15.3356,110.0,0.042889088494479255,0.19999999999999998,0.8166666666666667,good,good,good,false,0,false,0,false,0,false,0,0.22585769282782645,2.53273654729425,0.5559726980718502,moderate,false,true,deterioration_to_recovery,-0.5975099999999998,0.0,3.1172999999999993,3.714809999999999,0.7213109375446357,0.40358442598599525,0.8654744656478208,false,none,5.245999999999999,0.9885999999999999,68.50455993846828,51.99413257215348,10.862542577738708,false,专用机械,false,1.0,false,rising,false,false,0.0,0.22585769282782645,0.3925243594944931,专用机械,-5.0,-2.0,3.0,0.3,0.5,3.1172999999999993,0.8654744656478208,2.3856199999999994,true,false,0.7316799999999999,0.20864229069228885,0.0,"",turnaround,"V型反转(形态确认, 斜率改善3.71)",0,1,15,35.0,10,3,63.0,0,63.0,C,⚠️ 谨慎观察
003005.SZ,竞业达,软件服务,4.823365,-0.6396655710380555,-3.51305,0.7116709698130468,0.07247769564421892,-0.39725357622485247,2.0681,47.206688579238886,-0.7246795545968095,-0.7999999999999999,0.08333333333333333,good,good,good,false,0,true,1,false,0,true,1,1.0590210534767146,6.224163257177626,2.6033301118884924,high_volatility,false,true,improving,-5.121509999999999,0.0,-0.4579000000000002,4.6636099999999985,0.7217281284793713,0.9585291011097294,0.11901668452224391,false,none,1.6998999999999997,-2.6157000000000004,-30.69137705687189,461.67843563280815,-87.66044438486546,false,软件服务,false,1.0,false,rising,false,false,0.0,1.0590210534767146,1.0,软件服务,-5.0,-2.0,3.0,0.3,0.5,-0.4579000000000002,0.11901668452224391,3.0551499999999994,true,false,-3.51305,0.7964283659899309,52.793311420761114,轻度衰退-12.8分(log斜率-0.640); 持续衰退重罚-10.0分(最新<加权); 单年巨幅下滑-15.0分(年跌-87.7%); 相对加权暴跌-15.0分(最新仅为加权42.9%),"","",0,0,0,16.52,0,7,23.52,30,0.0,F,❌ 规避风险
003007.SZ,直真科技,软件服务,3.3862840000000003,-0.1907563842217937,-1.0516550000000002,0.3951143012266267,0.2560443397762981,,3.0422,50.57521,-0.07726290528606618,-0.19999999999999998,0.8166666666666667,has_loss,has_loss,good,true,1,false,0,false,0,false,0,2.2000205846085468,7.1706590926497125,5.524857640763831,high_volatility,false,false,none,0.9547399999999996,0.0,-0.4265000000000001,0.0,-0.0681111836000432,0.022165962235881204,0.02130355845542446,true,moderate,-5.4335,4.5805,-21.898747176011508,-64.10679943839448,117.59344834668309,false,软件服务,true,inf,true,falling,false,false,0.0,2.2000205846085468,1.0,软件服务,-5.0,-2.0,3.0,0.3,0.5,-0.4265000000000001,0.02130355845542446,-0.8495799999999998,false,true,0.4230799999999997,0.008702957215361996,49.42479,复合恶化-14.0分(触发2项恶化信号); 中度恶化-10分; 持续衰退重罚-10.0分(最新<加权); 单年巨幅下滑-15.0分(年跌-64.1%); 加速下滑-0.4分(加速度-0.85),"","",0,0,0,17.7,0,3,20.7,30,0.0,F,❌ 规避风险
003008.SZ,开普检测,电气设备,7.039493,-0.06587349298795364,-0.5738899999999999,0.1553591863009519,0.511460279035886,-0.0688506023811456,7.8942,110.0,-0.058328512806211874,-0.19999999999999998,0.8166666666666667,good,good,good,false,0,false,0,false,0,false,0,0.2858848860951566,2.061704597656997,0.7081587318315061,moderate,false,true,deterioration_to_recovery,-2.0755999999999997,0.0,0.49688999999999994,2.5724899999999997,0.5309409916106628,0.6729718626683723,0.354964663684455,false,none,2.5001999999999995,-0.9558,24.322025890579223,46.35150166852057,-15.052442596617215,false,电气设备,false,1.1225371907401023,true,rising,false,false,0.0,0.2858848860951566,0.4729744178851737,电气设备,-5.0,-2.0,3.0,0.3,0.5,0.7721999999999998,0.3746450316647022,1.3460899999999998,true,false,-0.5738899999999999,0.1937066116128318,0.0,"",turnaround,"V型反转(形态确认, 斜率改善2.57)",0,1,5,35.0,0,0,40.0,10,30.0,F,❌ 规避风险
003015.SZ,日久光电,元器件,4.5068660000000005,-0.08336513801772064,-0.6715000000000001,0.12994624391762785,0.5511656566681917,,6.4193,106.464765,-0.4679725245447719,-0.39999999999999997,0.48333333333333334,has_loss,has_loss,good,true,1,false,0,false,0,false,0,0.8429511842587634,4.164583466806735,2.251400673618758,high_volatility,false,true,deterioration_to_recovery,-3.6301699999999997,0.0,1.4841499999999999,5.114319999999999,0.4435294387041008,0.9887350043674118,0.14380532100836665,false,none,7.7566,-4.7883,86.01274992755722,580.0194421595752,-138.75108664155314,false,元器件,false,1.0,false,rising,false,false,0.0,0.8429511842587634,1.0,元器件,-5.0,-2.0,3.0,0.3,0.5,1.4841499999999999,0.14380532100836665,2.9295299999999997,true,false,-1.44538,0.3011348018285009,3.535235,单年巨幅下滑-15.0分(年跌-138.8%),turnaround,扭亏为盈(曾亏损1年 -> 最新6.4),0,1,0,35.0,0,0,35.0,10,25.0,F,❌ 规避风险
003019.SZ,宸展光电,元器件,11.48207,-0.05301843869300145,-0.5696200000000001,0.7431471837021358,0.060210671230987646,-0.06636891613341,9.2889,68.52341,-0.05816489347592502,-0.39999999999999997,0.48333333333333334,good,good,good,false,0,false,0,false,0,false,0,0.2345780789551813,2.7602521056961438,0.5987653481636592,moderate,false,false,none,0.09974999999999987,0.0,-3.5227999999999993,0.0,0.042737900291994646,0.0021819847730065738,0.8821212530144276,true,severe,-1.292300000000001,-5.753299999999998,-43.133245584499065,-12.213170528862518,-35.22176987358045,false,元器件,false,1.569960785821383,true,falling,false,false,0.0,0.2345780789551813,0.4962382099254118,元器件,-5.0,-2.0,3.0,0.3,0.5,-3.5227999999999993,0.8821212530144276,-2.9531799999999993,false,true,-0.5696200000000001,0.1064664977104602,31.476589999999998,严重恶化-15分; 单年巨幅下滑-15.0分(年跌-35.2%); 加速下滑-1.5分(加速度-2.95),"","",0,0,15,23.98,4,7,49.980000000000004,12,37.980000000000004,F,❌ 规避风险
003021.SZ,兆威机电,元器件,6.059759,0.07990246068716154,0.4032499999999999,0.567493150752146,0.14150441309149445,-0.1886469323325085,5.9792,110.0,0.07329269542786077,0.19999999999999998,0.8166666666666667,good,good,good,false,0,false,0,false,0,false,0,0.6402299712801385,4.162186261689882,1.5260541325441312,high_volatility,false,true,deterioration_to_recovery,-4.87415,0.0,0.70612,5.5802700000000005,0.6383650359650463,0.7367171642137587,0.9078188012183952,false,none,1.1764999999999999,0.7534000000000001,47.660089398167585,24.496637308180812,18.605684933198333,false,元器件,false,1.0,false,rising,false,false,0.0,0.6402299712801385,0.8068966379468051,元器件,-5.0,-2.0,3.0,0.3,0.5,0.96495,0.984231426325782,2.43602,true,false,-1.47107,0.31229401673130935,0.0,"",turnaround,"V型反转(形态确认, 斜率改善5.58)",0,1,5,35.0,0,5,45.0,18,27.0,F,❌ 规避风险
003026.SZ,中晶科技,半导体,5.4753810000000005,-0.8439110432240732,-4.32413,0.39309132003954067,0.25764120084183484,,3.0043,72.168165,-0.6729096392227573,-0.6,0.23333333333333334,has_loss,has_loss,has_loss,true,1,false,0,true,1,false,0,1.2138664469409979,8.22105617588154,2.7288700680091313,high_volatility,false,true,deterioration_to_recovery,-6.764100000000001,0.0,0.012199999999999989,6.776300000000001,0.4375272906019375,0.90566823994871,0.000012908004479493805,false,none,5.893700000000001,-5.869300000000001,0.8188194234705855,203.9766041392677,-196.96298533507837,false,半导体,false,1.0,false,rising,false,false,0.0,1.2138664469409979,1.0,半导体,-5.0,-2.0,3.0,0.3,0.5,0.012199999999999989,0.000012908004479493805,4.33633,true,false,-4.32413,0.6916434383246255,27.831834999999998,持续衰退重罚-10.0分(最新<加权); 单年巨幅下滑-15.0分(年跌-197.0%); 相对加权暴跌-15.0分(最新仅为加权54.9%),"","",0,0,0,25.26,0,3,28.26,30,0.0,F,❌ 规避风险
003028.SZ,振邦智能,元器件,14.214251,-0.2176189687645938,-3.44143,0.9267755395145734,0.008601902623301056,-0.19843886867115856,9.9661,61.647620624708125,-0.21303596470478392,-0.9999999999999999,0.016666666666666666,good,good,good,false,0,false,0,false,0,false,0,0.3802769984461529,5.79796170666899,0.9297893049503236,volatile,false,true,improving,-5.9372,0.0,-2.435049999999999,3.5021500000000008,0.6292665390242513,0.9994299348841277,0.8339531156048104,true,moderate,-1.9314999999999998,-0.3702999999999985,-18.762787437132666,-16.234366594943513,-3.0184465148884367,false,元器件,false,1.0,false,falling,false,false,0.0,0.3802769984461529,0.5469436651128196,元器件,-5.0,-2.0,3.0,0.3,0.5,-1.1508999999999991,0.8670456309935988,2.290530000000001,true,false,-3.44143,0.8807795119557094,38.352379375291875,复合恶化-14.0分(触发2项恶化信号); 轻度衰退-4.4分(log斜率-0.218); 中度恶化-10分; 持续衰退重罚-10.0分(最新<加权),"","",0,0,20,21.58,4,10,55.58,12,43.58,F,❌ 规避风险
003029.SZ,吉大正元,软件服务,-3.241355,-1.8821630079271092,-6.91225,0.8402375185609143,0.028525133342920356,,-11.3913,55.0,-1.8113689413010434,-0.7999999999999999,0.08333333333333333,poor,poor,poor,true,3,false,0,true,3,false,0,10.005285829926514,11.682972157888592,20.949318306385308,high_volatility,false,false,none,-8.71269,0.0,-4.1196,0.0,0.13495377295714084,0.9138977222481132,0.59383617239263,false,none,1.7815000000000012,-10.020700000000001,-261.38764633101744,13.524079922264068,-317.90552330192577,false,软件服务,false,1.0,false,rising,false,false,0.0,10.005285829926514,1.0,软件服务,-5.0,-2.0,3.0,0.3,0.5,-4.1196,0.59383617239263,2.79265,true,false,-6.91225,0.8751292496291452,45.0,轻度衰退-20.0分(log斜率-1.882); 持续衰退重罚-10.0分(最新<加权); 单年巨幅下滑-15.0分(年跌-317.9%),"","",0,0,0,19.25,0,10,29.25,30,0.0,F,❌ 规避风险
003031.SZ,中瓷电子,元器件,11.962275,-0.04351178469385966,-0.47287999999999997,0.4433096201376403,0.21991069180670858,-0.06042811646362223,9.571,74.387205,-0.021665611600703644,-0.19999999999999998,0.8166666666666667,good,good,good,false,0,false,0,false,0,false,0,0.17178648269022,2.065024694041212,0.4617715175594466,stable,false,false,none,0.9905200000000001,0.0,-1.3428000000000004,0.0,0.02749738893998599,0.5134161682956496,0.2339936972081305,true,moderate,-5.5509,2.8652999999999995,-21.911459948109595,-36.70768884862352,23.37760879852487,false,元器件,false,1.390672993801615,true,falling,false,false,0.0,0.17178648269022,0.4035653149904892,元器件,-5.0,-2.0,3.0,0.3,0.5,-1.3428000000000004,0.2339936972081305,-1.2255900000000004,false,true,-0.11721000000000004,0.00805413383042711,25.612795,中度恶化-10分; 单年巨幅下滑-15.0分(年跌-36.7%); 加速下滑-0.6分(加速度-1.23),"","",0,0,15,26.04,4,5,50.04,12,38.04,F,❌ 规避风险
003816.SZ,中国广核,新型电力,5.9316450000000005,-0.01419761768734178,-0.08706999999999994,0.3922139627602693,0.25833585878495213,-0.014256675211200664,5.8797,100.0,-0.01424351523624734,-0.6,0.23333333333333334,good,good,good,false,0,false,0,false,0,false,0,0.036201103003458156,0.2163081066442031,0.0921311157153424,ultra_stable,false,false,none,-0.12639999999999976,0.0,0.10144999999999982,0.0,-0.05517549986413339,0.4545074639603428,0.4878212196325366,false,none,-0.07860000000000067,0.2815000000000003,3.5741967305524174,-1.3191682191229153,4.958779594137548,false,新型电力,false,1.0495877959413755,true,falling,false,false,0.0,0.036201103003458156,0.21113240232702074,新型电力,-5.0,-2.0,3.0,0.3,0.5,0.10144999999999982,0.4878212196325366,0.18851999999999974,true,false,-0.08706999999999994,0.40507132982000094,0.0,"","","",0,0,0,35.0,0,3,38.0,18,20.0,F,❌ 规避风险
300001.SZ,特锐德,电气设备,5.032859,0.01698797741135911,0.07378,0.02405087301815243,0.803336020842308,0.15549810494917082,7.759,110.0,0.17267110302709732,0.6,0.23333333333333334,good,good,good,false,0,false,0,false,0,false,0,0.3809580887920499,1.8196234536298987,0.9251032149466968,volatile,false,true,deterioration_to_recovery,-0.4981500000000001,0.0,1.4974399999999999,1.99559,0.6659384489770817,0.738108936059371,0.8611511252478917,false,none,2.6846000000000005,1.7182999999999997,131.19096570424006,52.90477691943877,51.1993087214326,false,电气设备,false,1.0,false,rising,false,false,0.0,0.3809580887920499,0.5476247554587166,电气设备,-5.0,-2.0,3.0,0.3,0.5,2.2014500000000004,0.9841981618061586,1.3467200000000004,true,false,0.85473,0.5516134558991471,0.0,"",turnaround,"V型反转(形态确认, 斜率改善2.00)",0,1,0,35.0,0,0,35.0,10,25.0,F,❌ 规避风险
300004.SZ,南风股份,电气设备,-4.106747000000001,-0.45571251734139245,-1.111745,0.18833656814075944,0.4653133400273548,,3.165,85.0,0.18770473478618366,0.0,1.0,poor,poor,has_loss,true,2,true,1,true,1,true,1,3.1899979708525,15.230517711916427,7.886672000603211,high_volatility,false,false,none,0.4816899999999995,0.0,1.14935,0.0,0.01673076058783829,0.0013663318579006868,0.14387823276157327,false,none,6.0054,-3.7066999999999997,265.3468775251068,211.4279678918462,-427.8771788064181,false,电气设备,true,inf,true,rising,false,false,0.0,3.1899979708525,1.0,电气设备,-5.0,-2.0,3.0,0.3,0.5,1.14935,0.14387823276157327,-1.0763600000000002,false,true,2.2257100000000003,0.05338851372631138,15.0,单年巨幅下滑-15.0分(年跌-427.9%),"","",0,0,0,29.75,0,0,29.75,30,0.0,F,❌ 规避风险
300006.SZ,莱美药业,化学制药,-3.196066,-0.026575524811952356,-0.10718000000000005,0.08604755702309724,0.6319373200283813,,-4.1806,50.861725,0.4463297242069537,0.39999999999999997,0.48333333333333334,poor,poor,poor,true,4,false,0,true,5,false,0,1.1690313021851901,4.353893420606434,3.2784693209034574,high_volatility,false,true,growth_to_decline,3.7500799999999996,0.0,-0.7030499999999998,-4.45313,0.42105648155982,0.9305255992038045,0.04558913984175491,true,moderate,-6.2747,4.868600000000001,-50.67940169399891,-299.63707559333363,175.47666246170485,false,化学制药,false,1.0,true,falling,false,false,0.0,1.1690313021851901,1.0,化学制药,-5.0,-2.0,3.0,0.3,0.5,-0.7030499999999998,0.04558913984175491,-2.4640299999999997,false,true,1.76098,0.4089717109892285,49.138275,复合恶化-14.0分(触发2项恶化信号); 中度恶化-10分; 单年巨幅下滑-15.0分(年跌-299.6%); 增长转衰退-8.9分(斜率变化-4.45); 加速下滑-1.2分(加速度-2.46),"","",0,0,0,17.8,0,0,17.8,30,0.0,F,❌ 规避风险
300009.SZ,安科生物,生物制药,17.183148,0.1941523496687043,2.66976,0.35831250993600416,0.28619199369056636,0.0960194847577589,17.1053,87.169595,0.15619874637467063,0.19999999999999998,0.8166666666666667,good,good,good,false,0,false,0,false,0,false,0,0.4330590513278539,7.094468651844195,0.9920755550834989,volatile,false,false,none,4.97798,0.0,-2.9910499999999995,0.0,0.3655741180984047,0.6174313611483725,0.7572459360193019,true,moderate,-5.924299999999999,-0.057800000000000296,-25.910669889203632,-25.724719491437103,-0.25035300640176156,false,生物制药,false,3.3778200438917336,true,falling,false,false,0.0,0.4330590513278539,0.9960290586431428,生物制药,-5.0,-2.0,3.0,0.3,0.5,-2.9910499999999995,0.7572459360193019,-5.66081,false,true,2.66976,0.35403378191556895,12.830404999999999,中度恶化-10分; 加速下滑-2.8分(加速度-5.66),"","",0,0,25,30.51,10,3,68.51,8,60.510000000000005,C,⚠️ 谨慎观察
