ts_code,metric_name,name,ann_date,industry,end_date,grossprofit_margin_slope,grossprofit_margin_log_slope,grossprofit_margin_r_squared,grossprofit_margin_p_value,grossprofit_margin_cagr_approx,grossprofit_margin_cagr,grossprofit_margin_trend_direction,grossprofit_margin_cv,grossprofit_margin_std_dev,grossprofit_margin_volatility_type,grossprofit_margin_volatility_regime,grossprofit_margin_has_deterioration,grossprofit_margin_deterioration_severity,grossprofit_margin_total_decline_pct,grossprofit_margin_has_inflection,grossprofit_margin_inflection_type,grossprofit_margin_slope_change,grossprofit_margin_is_cyclical,grossprofit_margin_current_phase,grossprofit_margin_cycle_position,grossprofit_margin_is_accelerating,grossprofit_margin_is_decelerating,grossprofit_margin_recent_3y_slope,grossprofit_margin_robust_slope,grossprofit_margin_mk_tau,grossprofit_margin_mk_p_value,grossprofit_margin_weighted_avg,grossprofit_margin_latest_value,grossprofit_margin_latest_vs_weighted_ratio,grossprofit_margin_full_data_years,grossprofit_margin_trend_window_years,grossprofit_margin_has_structural_break,grossprofit_margin_break_year_index,grossprofit_margin_data_regime
002691.SZ,gross_margin,冀凯股份,20250419.0,专用机械,20241231,-3.21909,-0.05184683565586621,0.7828040277972708,0.0461395707458533,-0.08819510716675416,-0.08819510716675416,down,0.18033682505939586,5.688591697248098,ultra_stable,increasing_vol,False,none,-23.75434330396501,False,none,3.394300000000001,False,rising,bottom,False,True,-0.13553020476104738,-3.5390249999999996,-0.6,0.23333333333333334,29.934714999999997,26.4638,0.8840505079136382,10,5,False,,stable
002692.SZ,gross_margin,远程股份,20250313.0,电气设备,20241231,-0.8265200000000006,-0.04778552174435374,0.8874325473903603,0.016605602184338396,-0.11017485123778548,-0.11017485123778548,down,0.2045930352648459,2.4819549375441934,ultra_stable,decreasing_vol,False,none,-5.852757144425329,True,improving,4.0049,False,falling,bottom,True,False,-0.030021899909296934,-0.8964499999999997,-1.0,0.016666666666666666,11.460415000000001,10.2918,0.8980303069304209,10,5,False,,stable
002706.SZ,gross_margin,良信股份,20250329.0,电气设备,20241231,-2.2644400000000013,-0.03527092938376191,0.7568424167289963,0.05517688297633258,-0.06837662176878367,-0.06837662176878367,down,0.1221917065341678,4.128124613550325,ultra_stable,decreasing_vol,True,mild,-0.786256523543581,True,improving,2.762450000000003,False,falling,bottom,False,False,-0.00394469664558228,-2.2873625,-0.8,0.08333333333333333,32.65178,30.3601,0.9298145460982524,10,5,False,,stable
002716.SZ,gross_margin,湖南白银,20250410.0,小金属,20241231,2.6644600000000005,0.0022672866686057245,0.4488597973416888,0.21597335328336267,,,up,4.197211955823156,18.740719271228624,high_volatility,decreasing_vol,False,none,3271.8556701030925,True,worsening,-41.2158,False,rising,top,False,True,1.1921435395951687,4.0002,0.4,0.48333333333333334,-1.9703839999999995,6.5414,-0.3012174763812027,10,5,False,,stable
002724.SZ,gross_margin,海洋王,20250429.0,元器件,20241231,-0.45884999999999965,-0.006427505471629573,0.2191880432541844,0.4264559472065636,-0.006852796273547956,-0.006852796273547956,down,0.03939846910496351,2.364109078490246,ultra_stable,stable,False,none,7.493261744391039,False,none,2.342500000000001,False,falling,mid_down,True,False,0.036123624179383196,-0.4486874999999998,-0.6,0.23333333333333334,59.77567500000001,60.1815,1.0067891328705196,10,5,False,,stable
002729.SZ,gross_margin,好利科技,20250426.0,元器件,20241231,-1.73868,-0.03163173513161636,0.6153165649678447,0.11619178004797198,-0.05058023077568785,-0.05058023077568785,down,0.09834742229300487,3.505180808460528,ultra_stable,decreasing_vol,False,none,-10.906231749722732,False,none,4.531849999999999,False,rising,bottom,False,False,-0.05771710431503996,-1.8598999999999997,-0.6,0.23333333333333334,34.771460000000005,33.2571,0.9564481905562779,10,5,False,,stable
002730.SZ,gross_margin,电光科技,20250424.0,专用机械,20241231,2.106700000000001,0.04534106644559359,0.808425231184699,0.037872861982321204,0.047821892200502036,0.047821892200502036,up,0.10224844666390565,3.747720495447867,ultra_stable,increasing_vol,False,none,12.839434553008525,True,growth_to_decline,-2.9659499999999994,False,falling,mid_down,False,False,0.06037616113854449,1.7952291666666675,0.8,0.08333333333333333,37.70643,39.6801,1.0523430619127827,10,5,False,,stable
002733.SZ,gross_margin,雄韬股份,20250429.0,电气设备,20241231,0.5708599999999999,0.005558709061607245,0.10544013273832027,0.59394444350538,-0.004878325069564982,-0.004878325069564982,up,0.1782151252089893,2.8853599059736035,stable,decreasing_vol,False,none,19.012175480689564,False,none,8.155750000000001,False,falling,mid_down,False,False,0.08686683180748722,0.6915249999999991,0.0,1.0,16.475749999999998,17.9562,1.0898563039618834,10,5,False,,stable
002738.SZ,gross_margin,中矿资源,20250425.0,小金属,20241231,-1.2330100000000008,-0.0036645140193131078,0.08130729272994965,0.6419246366155502,-0.06061452579620186,-0.06061452579620186,down,0.19448890476735173,8.989304406793664,stable,increasing_vol,True,mild,-38.15796430432714,True,growth_to_decline,-27.5083,False,falling,bottom,False,True,-0.24022149796882353,2.495875,0.2,0.8166666666666667,45.603635000000004,32.7508,0.7181620500207931,10,5,False,,stable
002745.SZ,gross_margin,木林森,20250425.0,元器件,20241231,-0.2862850000000002,-0.007518888872988958,0.08704638896603917,0.6298715040587294,-0.004326005092494922,-0.004326005092494922,down,0.08428306617441435,2.4549196111074605,ultra_stable,decreasing_vol,False,none,3.18446098581639,False,none,-4.517350000000002,False,falling,mid_down,False,False,0.01566363433148643,-0.39775000000000027,-0.2,0.8166666666666667,28.86954,27.8629,0.9651314153256338,10,5,False,,stable
002755.SZ,gross_margin,奥赛康,20250428.0,化学制药,20241231,-3.1122299999999994,-0.034064480408202875,0.8937515174712138,0.015195661662004535,-0.029692991695680182,-0.029692991695680182,down,0.06012240958229845,5.194448728402272,ultra_stable,stable,False,none,-6.49217331927822,False,none,2.9247000000000014,False,rising,mid_up,False,False,-0.03356014962952392,-3.0350166666666647,-0.8,0.08333333333333333,84.841765,81.3433,0.9587648253192281,10,5,False,,stable
002756.SZ,gross_margin,永兴材料,20250325.0,小金属,20241231,3.1304499999999997,0.0015737166776889021,0.16472257289884393,0.4978025497962101,0.10147508707365893,0.10147508707365893,up,0.6123438376831102,16.794485004846084,high_volatility,stable,True,severe,-65.32931580345182,True,growth_to_decline,-22.095399999999998,False,falling,mid_down,False,True,-0.5293042734588145,3.2270750000000006,0.4,0.48333333333333334,28.365695,18.1457,0.6397058136597746,10,5,False,,stable
002757.SZ,gross_margin,南兴股份,20250419.0,专用机械,20241231,-1.6772200000000002,-0.07148170342983483,0.9659822680768512,0.0026905328551277146,-0.06981484084411682,-0.06981484084411682,down,0.12300549683619244,2.695975437017185,ultra_stable,stable,False,none,-14.763751256642252,False,none,1.0723000000000003,False,falling,mid_down,False,False,-0.07977708926975069,-1.61945,-1.0,0.016666666666666666,21.07891,18.992,0.9009953550729142,10,5,False,,stable
002759.SZ,gross_margin,天际股份,20250426.0,电气设备,20241231,-8.193340000000001,-0.0015711161650145775,0.5578865067630316,0.14689600785180135,,,down,0.8980776130150965,20.74830505504004,high_volatility,decreasing_vol,True,severe,-104.84364925854288,False,none,-50.947500000000005,False,falling,bottom,False,False,-2.6981167181384107,-15.517000000000001,-0.6,0.23333333333333334,20.645018000000007,-1.5626,-0.0756889628287076,10,5,False,,stable
002765.SZ,gross_margin,蓝黛科技,20250328.0,元器件,20241231,-0.47662000000000015,-0.004712581318343836,0.07059486464517963,0.6657277215960041,0.013049327117075737,0.013049327117075737,down,0.186641413760408,2.789348462992747,stable,stable,False,none,-21.879067766873806,False,none,-0.47055000000000025,False,rising,mid_up,False,True,-0.12320121333217715,-0.4277500000000005,-0.2,0.8166666666666667,14.70665,13.8035,0.9385890056539049,10,5,False,,stable
002771.SZ,gross_margin,真视通,20250411.0,软件服务,20241231,-0.2660300000000003,-0.012036286496718491,0.6828647107405212,0.08456179291550366,-0.05694650933618206,-0.05694650933618206,down,0.08692388894013148,1.8389044246507213,ultra_stable,increasing_vol,True,moderate,-17.87943592977454,False,none,-3.2760500000000015,False,falling,bottom,False,True,-0.09836507712251041,-0.8024249999999995,-0.6,0.23333333333333334,20.686885,17.9711,0.868719480965839,10,5,False,,stable
002773.SZ,gross_margin,康弘药业,20250426.0,化学制药,20241231,-0.2182900000000018,-0.0022121165283285732,0.24948836144303374,0.39156676641009075,-0.001308763792561951,-0.001308763792561951,down,0.007703382031411907,0.688920850315917,ultra_stable,decreasing_vol,False,none,1.0994880875615383,False,none,0.31640000000000157,False,rising,mid_up,False,False,0.005467093479424978,-0.16554166666666842,-0.2,0.8166666666666667,89.321815,89.5239,1.0022624372332782,10,5,False,,stable
002777.SZ,gross_margin,久远银海,20250324.0,软件服务,20241231,-3.226270000000001,-0.026805389808840435,0.6870008927533174,0.0827758901490324,-0.06116711092643268,-0.06116711092643268,down,0.1219551372500286,6.18483770870344,ultra_stable,increasing_vol,True,moderate,-25.11305172682214,False,none,-9.79495,False,falling,bottom,False,True,-0.14456321325165256,-3.610337500000001,-0.6,0.23333333333333334,49.100905,41.3677,0.8425038194306195,10,5,False,,stable
002782.SZ,gross_margin,可立克,20250410.0,元器件,20241231,-2.59725,-0.05732615870993372,0.8908678142082432,0.015833424098426006,-0.12718256895803826,-0.12718256895803826,down,0.25244602045997905,4.3902634972174495,ultra_stable,decreasing_vol,False,none,-16.052137505773384,False,none,4.497,False,rising,mid_up,True,False,-0.08729930228092164,-2.6982374999999994,-0.8,0.08333333333333333,16.611725,13.9952,0.8424892658649238,10,5,False,,stable
002786.SZ,gross_margin,银宝山新,20250429.0,专用机械,20241231,-0.017550000000000045,0.0015409621694923157,0.0021518162184656483,0.940958569008042,-0.025621239894936032,-0.025621239894936032,up,0.23645489017180527,2.1886406507236402,moderate,decreasing_vol,False,none,6.200859037836607,False,none,6.089849999999998,False,rising,top,False,False,0.02993319077867307,0.009549999999999725,0.0,1.0,9.305710000000001,10.36,1.1132949554628284,10,5,False,,stable
002793.SZ,gross_margin,罗欣药业,20250422.0,化学制药,20241231,-2.690200000000001,-0.007352151120319092,0.15466291569842455,0.5124951892432399,-0.05851285226653813,-0.05851285226653813,down,0.2387929301498952,10.458786478745992,moderate,stable,True,mild,57.60336265182791,False,none,9.3156,False,falling,mid_down,True,False,0.22735130961818073,-2.777850000000001,-0.6,0.23333333333333334,42.45345999999999,42.1444,0.9927200280024291,10,5,False,,stable
002801.SZ,gross_margin,微光股份,20250328.0,电气设备,20241231,0.36979999999999935,0.00876509043750332,0.14664196205809726,0.5246207936542729,0.00027131007265657203,0.00027131007265657203,up,0.05723927250625683,1.847171997405764,ultra_stable,decreasing_vol,False,none,-4.7668509982825915,False,none,2.162600000000001,False,falling,mid_down,False,False,-0.02440988896823182,0.24624166666666625,0.2,0.8166666666666667,32.495635,32.2728,0.9931426174623145,10,5,False,,stable
002805.SZ,gross_margin,丰元股份,20250429.0,电气设备,20241231,-6.31409,-0.0020411847443627777,0.7080804015400566,0.07393901267458595,,,down,2.4756623264393887,13.464632261038547,high_volatility,increasing_vol,True,severe,-182.75562025261038,False,none,-23.15795,False,falling,bottom,False,True,-3.504863217322093,-6.813012499999999,-0.4,0.48333333333333334,3.544573000000001,-15.1221,-4.266268461673661,10,5,False,,stable
002812.SZ,gross_margin,恩捷股份,20250423.0,电气设备,20241231,-5.407490000000002,-0.01095296723136707,0.5910942772291609,0.12869934415430936,-0.28619632968082176,-0.28619632968082176,down,0.4153820186125677,15.687101316272551,moderate,increasing_vol,True,severe,-76.8617916432351,False,none,-28.958949999999998,False,falling,bottom,False,True,-0.7308797743860316,-7.055200000000002,-0.6,0.23333333333333334,35.498395,11.068,0.3117887442516767,10,5,False,,stable
002815.SZ,gross_margin,崇达技术,20250417.0,元器件,20241231,-0.22739000000000048,-0.008731932400296025,0.3012220527402369,0.3380673881763909,-0.040054790179582134,-0.040054790179582134,down,0.07386405514348521,1.8928550499179806,ultra_stable,increasing_vol,True,mild,-18.247671988357208,False,none,-4.0412,False,falling,bottom,False,True,-0.10065552727603722,-0.7137499999999992,-0.6,0.23333333333333334,25.227095000000002,22.4133,0.8884613943856793,10,5,False,,stable
002817.SZ,gross_margin,黄山胶囊,20250329.0,化学制药,20241231,-1.53124,-0.03955242518120746,0.7284429229766471,0.06582007662191351,-0.05391879006564937,-0.05391879006564937,down,0.09683111241625986,2.8283535189222726,ultra_stable,stable,True,mild,-6.588989798047465,False,none,-1.5709000000000017,False,falling,mid_down,False,False,-0.03405604625212777,-1.452925,-0.6,0.23333333333333334,28.443520000000003,25.5183,0.8971568919739891,10,5,False,,stable
002821.SZ,gross_margin,凯莱英,20250329.0,生物制药,20241231,-0.15519999999999995,-0.003198867441466939,0.010143696627534561,0.8719816353859409,-0.023308649727420416,-0.023308649727420416,down,0.07172499298193773,3.324725979686145,ultra_stable,increasing_vol,True,mild,-10.573194082912686,False,none,-9.209499999999998,False,falling,bottom,False,False,-0.05586090582365344,-0.1241500000000002,0.0,1.0,46.2762,42.3596,0.9153647015096312,10,5,False,,stable
002826.SZ,gross_margin,易明医药,20250425.0,化学制药,20241231,8.03804,0.06335731055595863,0.9188967506359952,0.010052162846962285,0.17483879430785,0.17483879430785,up,0.2877667155161282,13.552868425982746,ultra_stable,increasing_vol,False,none,56.040029243029174,False,none,13.352750000000004,False,rising,top,True,False,0.22243299510941839,7.819549999999998,0.8,0.08333333333333333,49.508132,68.5139,1.383891842253309,10,5,False,,stable
002833.SZ,gross_margin,弘亚数控,20250424.0,专用机械,20241231,-0.10088000000000008,-0.0024554959550046667,0.02536310548395154,0.7980868890527948,-0.004529436684513777,-0.004529436684513777,down,0.038096464229217135,1.2316327829349143,ultra_stable,stable,False,none,6.441568744112258,False,none,0.18685000000000151,False,falling,mid_down,True,False,0.031196981821146164,-0.030912500000000342,0.0,1.0,32.27888,32.2023,0.9976275508939592,10,5,False,,stable
002835.SZ,gross_margin,同为股份,20250424.0,IT设备,20241231,2.19253,0.018939240914569954,0.46370450014027514,0.2056566552612908,0.038274262679315996,0.038274262679315996,up,0.13194458092662184,4.902672710165343,ultra_stable,decreasing_vol,False,none,21.567405544260733,False,none,10.815499999999997,False,rising,top,False,False,0.09761722915905935,3.466249999999997,0.6,0.23333333333333334,38.253325000000004,43.1123,1.1270209844503711,10,5,False,,stable
002837.SZ,gross_margin,英维克,20250422.0,专用机械,20241231,-0.43578000000000083,-0.010193490696964739,0.1620260136290502,0.5016873435489073,-0.029653683116421692,-0.029653683116421692,down,0.05669303796844122,1.7312817887334235,ultra_stable,increasing_vol,True,mild,-3.573920276924316,False,none,-2.2964,False,falling,bottom,False,False,-0.018186133371118185,-0.36699166666666727,-0.4,0.48333333333333334,30.31993,28.7477,0.9481453288315639,10,5,False,,stable
002841.SZ,gross_margin,视源股份,20250424.0,元器件,20241231,-0.5550200000000001,-0.016344602363056654,0.3584672773933093,0.2860601627062869,-0.053242427614276666,-0.053242427614276666,down,0.09485728391467502,2.4014809882653663,ultra_stable,increasing_vol,True,mild,-22.910823236850476,False,none,-2.0015,False,falling,bottom,False,False,-0.12999229978868687,-1.2361125,-0.4,0.48333333333333334,24.809450000000002,21.3278,0.8596643617653756,10,5,False,,stable
002842.SZ,gross_margin,翔鹭钨业,20250429.0,小金属,20241231,-1.86585,-0.041051212041002566,0.8364316927968867,0.02958909897638007,-0.16165692873055226,-0.16165692873055226,down,0.3515697717554923,3.2427881665320046,stable,stable,False,none,-41.931739029486884,False,none,-3.2751,False,falling,bottom,False,True,-0.2693088590332595,-1.9841333333333333,-0.8,0.08333333333333333,8.663985,5.7523,0.6639323590703354,10,5,False,,stable
002845.SZ,gross_margin,同兴达,20250425.0,元器件,20241231,-0.7593599999999998,-0.02123844926995539,0.46357845966211675,0.2057429584051639,-0.0868356633912779,-0.0868356633912779,down,0.20430226151821118,1.6671309702599852,stable,stable,True,moderate,12.406357891994007,False,none,0.6188999999999996,False,falling,mid_down,False,False,0.05779580908155846,-0.7643249999999998,-0.6,0.23333333333333334,7.7804400000000005,6.9022,0.887122065076011,10,5,False,,stable
002850.SZ,gross_margin,科达利,20250418.0,电气设备,20241231,-1.0271900000000003,-0.025031187015177196,0.7000855730548693,0.0772386297261704,-0.035620506465651625,-0.035620506465651625,down,0.07666550329691332,1.9351017022368617,ultra_stable,decreasing_vol,False,none,2.0838135632289867,True,deterioration_to_recovery,2.9270999999999976,False,rising,mid_up,True,False,0.010303134757796872,-1.1418500000000003,-0.6,0.23333333333333334,24.727244999999996,24.3573,0.9850389721944358,10,5,False,,stable
002851.SZ,gross_margin,麦格米特,20250429.0,电气设备,20241231,-0.8074300000000001,-0.01778169843072863,0.4992971982639227,0.18213784589071708,-0.029569693396664376,-0.029569693396664376,down,0.06889432988110006,1.775404125262753,ultra_stable,decreasing_vol,False,none,5.96096456336629,False,none,2.5017000000000014,False,rising,mid_up,True,False,0.02892610504301496,-0.8142999999999998,-0.4,0.48333333333333334,25.366245,25.1741,0.9924251697482225,10,5,False,,stable
002855.SZ,gross_margin,捷荣技术,20250424.0,元器件,20241231,-0.65748,-0.006027301905244352,0.11882743379530641,0.5699512722805747,-0.11497495412018977,-0.11497495412018977,down,0.23202771977805306,2.8292856877664367,moderate,stable,True,severe,-26.443599890295022,False,none,4.479,False,falling,bottom,False,False,-0.15291203232150563,-0.7870833333333335,-0.2,0.8166666666666667,11.864999999999998,9.3869,0.7911420143278552,10,5,False,,stable
002859.SZ,gross_margin,洁美科技,20250415.0,元器件,20241231,-1.5371599999999994,-0.014144633839669818,0.28085320608879427,0.3583099070446238,-0.042338062631716133,-0.042338062631716133,down,0.11940807958321276,4.2605161019529065,ultra_stable,stable,False,none,16.156638739935,False,none,3.9940500000000014,False,falling,mid_down,True,False,0.07484742696036317,-1.615383333333333,-0.6,0.23333333333333334,34.91172,34.2036,0.9797168400754818,10,5,False,,stable
002861.SZ,gross_margin,瀛通通讯,20250425.0,元器件,20241231,-0.50808,-0.011434639062402545,0.3354136848910867,0.3061994069466804,-0.03382998308439422,-0.03382998308439422,down,0.08862988296483248,1.7080910578771853,ultra_stable,decreasing_vol,False,none,8.967543924342909,True,deterioration_to_recovery,3.4895500000000013,False,rising,mid_up,True,False,0.04287659410275535,-0.6549500000000004,-0.4,0.48333333333333334,18.92858,19.2076,1.0147406725702615,10,5,False,,stable
002865.SZ,gross_margin,钧达股份,20250318.0,电气设备,20241231,-2.2343699999999993,-0.01912550036792655,0.5981406136754309,0.12499544114468861,-0.585198502803128,-0.585198502803128,down,0.6691553374684339,8.511334698036494,volatile,stable,True,severe,-93.73583474806318,False,none,-7.5423,False,falling,bottom,False,True,-1.2358962279744814,-4.593016666666667,-0.6,0.23333333333333334,11.373165000000002,0.7269,0.06391360716212241,10,5,False,,stable
002866.SZ,gross_margin,传艺科技,20250429.0,IT设备,20241231,-0.5247500000000006,-0.013785962462048934,0.20668821199133947,0.4417568153481573,-0.04076754139090122,-0.04076754139090122,down,0.0765746214070297,1.778470086057115,ultra_stable,decreasing_vol,True,mild,-11.805607045467651,False,none,2.535700000000002,False,falling,bottom,False,False,-0.06275290391327237,-0.4963250000000011,-0.4,0.48333333333333334,22.962944999999998,21.4106,0.9323978261499124,10,5,False,,stable
002876.SZ,gross_margin,三利谱,20250402.0,元器件,20241231,-1.03063,-0.0072609996293257,0.16730014178894018,0.4941246047570953,-0.0009259469504564466,-0.0009259469504564466,down,0.2098028414602816,4.022654780738709,stable,stable,False,none,-19.269228614643424,False,none,-9.692649999999997,False,rising,bottom,False,True,-0.10687992999034446,-1.4567749999999995,-0.4,0.48333333333333334,18.658185,17.2935,0.926858641395184,10,5,False,,stable
002879.SZ,gross_margin,长缆科技,20250318.0,电气设备,20241231,-4.114839999999999,-0.08203220683903982,0.956372892604127,0.0039192742819540455,-0.09424803066374798,-0.09424803066374798,down,0.14577456970032732,6.62419761608906,ultra_stable,stable,True,mild,-17.78612690676054,False,none,-1.9445000000000014,False,falling,bottom,False,False,-0.09789255892969573,-4.312820833333333,-1.0,0.016666666666666666,43.38396,36.4339,0.8398011615352771,10,5,False,,stable
002880.SZ,gross_margin,卫光生物,20250423.0,生物制药,20241231,0.9834099999999999,0.01807674897240068,0.33421293967764365,0.30727686810058263,0.030169045759833812,0.030169045759833812,up,0.0670379559615159,2.645630139116198,ultra_stable,stable,False,none,16.108041266839844,False,none,-0.7866,False,rising,top,False,False,0.07465068136527764,0.8654374999999987,0.6,0.23333333333333334,39.956365,41.8775,1.0480808251701574,10,5,False,,stable
002881.SZ,gross_margin,美格智能,20250428.0,元器件,20241231,-0.7860500000000009,-0.03044008914851649,0.6549045454342128,0.09708620401830714,-0.0544321015631275,-0.0544321015631275,down,0.08565431143366388,1.6140578530523613,ultra_stable,stable,True,moderate,-4.606958041174745,False,none,-0.39785000000000004,False,falling,bottom,False,False,-0.023543584440179677,-0.8642500000000002,-0.6,0.23333333333333334,18.43093,17.033,0.9241530405682188,10,5,False,,stable
002882.SZ,gross_margin,金龙羽,20250403.0,电气设备,20241231,-0.17797999999999964,-0.012605706160695,0.5391395743599603,0.1577243098397008,-0.04256884766266256,-0.04256884766266256,down,0.07128103966370977,0.9520324169900942,ultra_stable,decreasing_vol,False,none,-2.933483097659686,False,none,1.8930499999999997,False,falling,bottom,True,False,-0.014841662980432657,-0.3946416666666672,-0.4,0.48333333333333334,13.13063,12.6169,0.9608754492358705,10,5,False,,stable
002885.SZ,gross_margin,京泉华,20250426.0,元器件,20241231,-0.25257000000000007,-0.007193817760980997,0.06733024900465627,0.6733646891030595,-0.035292774391991744,-0.035292774391991744,down,0.1066000718156076,1.3988743664103649,ultra_stable,decreasing_vol,False,none,-14.711440715547882,False,none,2.0135499999999995,False,falling,bottom,False,False,-0.07934779743883147,-0.3311249999999999,-0.2,0.8166666666666667,12.996355,12.501,0.961885082394256,10,5,False,,stable
002888.SZ,gross_margin,惠威科技,20250425.0,元器件,20241231,-1.58551,-0.033782899027759834,0.6612867257485393,0.09415761554948612,-0.047621112456424974,-0.047621112456424974,down,0.0897718131742458,3.06285626711408,ultra_stable,stable,True,mild,-2.3632783876948995,False,none,-0.7510500000000011,False,falling,bottom,False,False,-0.011952047334512272,-1.4869374999999998,-0.8,0.08333333333333333,33.325485,30.6468,0.9196205246525294,10,5,False,,stable
002892.SZ,gross_margin,科力尔,20250425.0,电气设备,20241231,-0.4120900000000006,-0.015747689144327504,0.4699626590865111,0.20139890384175463,-0.04206583910475559,-0.04206583910475559,down,0.08225951775260888,1.5609056079724992,ultra_stable,decreasing_vol,False,none,3.6774340568563684,False,none,1.6611499999999975,False,falling,mid_down,True,False,0.018028945005709396,-0.6108250000000006,-0.6,0.23333333333333334,18.615045,18.1985,0.9776232074647148,10,5,False,,stable
002897.SZ,gross_margin,意华股份,20250425.0,元器件,20241231,-0.3351000000000006,-0.005644080450004443,0.11848058223129926,0.5705530774532567,-0.04478246570080935,-0.04478246570080935,down,0.1191857373266647,2.2285396839634695,ultra_stable,decreasing_vol,False,none,7.297792014643635,False,none,6.046799999999999,False,rising,top,True,False,0.03516532149310381,0.17714999999999925,0.2,0.8166666666666667,18.34458,18.7578,1.0225254543848918,10,5,False,,stable
002900.SZ,gross_margin,哈三联,20250425.0,化学制药,20241231,-2.8099699999999985,-0.025930812772231783,0.6568238358850924,0.09620113136594234,-0.05164208112061308,-0.05164208112061308,down,0.1012627361627477,6.199567990997437,ultra_stable,increasing_vol,True,severe,-20.55131817391952,False,none,-10.60625,False,falling,bottom,False,False,-0.11501186571916389,-3.3695125,-0.6,0.23333333333333334,59.641324999999995,51.2069,0.858580858154979,10,5,False,,stable
002901.SZ,gross_margin,大博医疗,20250424.0,医疗保健,20241231,-5.073919999999999,-0.055481508790319066,0.9015382608890082,0.013521801105506095,-0.054054359253696616,-0.054054359253696616,down,0.10983896228154189,8.427638223547568,ultra_stable,stable,False,none,-10.377015395805541,False,none,5.438800000000008,False,rising,mid_up,False,False,-0.05477398474842454,-4.896466666666667,-0.8,0.08333333333333333,74.19026,68.7549,0.9267375528809308,10,5,False,,stable
002908.SZ,gross_margin,德生科技,20250426.0,软件服务,20241231,-1.049070000000001,-0.0219602168201255,0.6691574084254164,0.09060302542136847,-0.026985287248312728,-0.026985287248312728,down,0.04650358615690378,2.0341552153166695,ultra_stable,stable,False,none,-8.307738473487257,False,none,1.3044000000000047,False,falling,bottom,False,False,-0.043354577120563675,-0.9699250000000017,-0.8,0.08333333333333333,43.217365,41.5564,0.9615671848572904,10,5,False,,stable
002912.SZ,gross_margin,中新赛克,20250328.0,IT设备,20241231,0.6014300000000006,0.005183878966599956,0.03640732169282784,0.7585392553736316,-0.0042924630608262015,-0.0042924630608262015,up,0.06803109383098714,4.950317918780572,ultra_stable,stable,True,mild,13.26793621135093,False,none,2.3950499999999977,False,falling,mid_down,True,False,0.06228667203313831,0.0613000000000016,0.0,1.0,73.066235,74.9264,1.025458612996824,10,5,False,,stable
002913.SZ,gross_margin,奥士康,20250425.0,元器件,20241231,-0.011630000000000607,-0.0003231839954250679,0.0001693671507603116,0.9834303837741418,-0.022047487957318257,-0.022047487957318257,down,0.07036752860219576,1.701476990147089,ultra_stable,stable,True,mild,-1.9988655316338921,False,none,-2.5134999999999987,False,falling,bottom,False,False,-0.010086347962650066,0.022849999999999454,0.0,1.0,24.174045,23.1512,0.9576882975108221,10,5,False,,stable
002916.SZ,gross_margin,深南电路,20250313.0,元器件,20241231,-0.35492000000000024,-0.01007229220728391,0.1885054870284888,0.4650901580826213,-0.015834216436177107,-0.015834216436177107,down,0.05089738054760829,1.26190689949774,ultra_stable,stable,False,none,-2.6835117638760413,False,none,2.4204999999999988,False,rising,mid_up,False,False,-0.013590157334323782,-0.3758499999999998,-0.4,0.48333333333333334,24.615699999999997,24.834,1.0088683238746006,10,5,False,,stable
002922.SZ,gross_margin,伊戈尔,20250329.0,电气设备,20241231,0.13153999999999968,0.0060190470236231855,0.13794333459040004,0.5382184816581392,-0.0013405126638463827,-0.0013405126638463827,up,0.09388467142596395,1.8839574137968194,ultra_stable,decreasing_vol,False,none,1.3651214215989036,False,none,3.4986499999999996,False,falling,mid_down,False,False,0.00677115815779894,0.3812416666666669,0.2,0.8166666666666667,20.317664999999998,20.3529,1.0017342051854878,10,5,False,,stable
002923.SZ,gross_margin,润都股份,20250429.0,化学制药,20241231,-5.0960899999999985,-0.06777538954560916,0.9428616283464281,0.005899220851904662,-0.09092344520060724,-0.09092344520060724,down,0.14960597375818763,8.216030945657396,ultra_stable,increasing_vol,True,moderate,-23.212808686170465,False,none,-4.758199999999999,False,falling,mid_down,False,True,-0.13203865157549632,-5.331974999999998,-1.0,0.016666666666666666,52.369755000000005,43.1683,0.8242982996578846,10,5,False,,stable
002925.SZ,gross_margin,盈趣科技,20250425.0,元器件,20241231,-0.8034700000000001,-0.015193549254193056,0.2878530208726142,0.3512402712447782,-0.042505829471778056,-0.042505829471778056,down,0.07616305251986659,2.3033733019204687,ultra_stable,decreasing_vol,True,mild,-6.800199773940019,False,none,4.743500000000001,False,falling,bottom,False,False,-0.03519190997107646,-1.0255000000000005,-0.2,0.8166666666666667,29.840925,28.3648,0.950533537415479,10,5,False,,stable
002927.SZ,gross_margin,泰永长征,20250425.0,电气设备,20241231,-2.1057399999999995,-0.04719101290670979,0.7915003554603245,0.043260718053759764,-0.06884607628185235,-0.06884607628185235,down,0.11213639587911155,3.7603078893888457,ultra_stable,stable,True,moderate,-19.49492979719189,False,none,1.7379499999999979,False,falling,bottom,False,False,-0.10837237645161002,-2.358437500000001,-0.8,0.08333333333333333,32.480470000000004,28.8981,0.8897069531321435,10,5,False,,stable
