ts_code,metric_name,ann_date,end_date,industry,name,roe_slope,roe_log_slope,roe_r_squared,roe_p_value,roe_cagr_approx,roe_cagr,roe_trend_direction,roe_robust_slope,roe_cv,roe_std_dev,roe_volatility_type,roe_volatility_regime,roe_has_deterioration,roe_deterioration_severity,roe_total_decline_pct,roe_has_inflection,roe_inflection_type,roe_slope_change,roe_is_cyclical,roe_current_phase,roe_cycle_position,roe_is_accelerating,roe_is_decelerating,roe_recent_3y_slope,roe_mk_tau,roe_mk_p_value,roe_weighted_avg,roe_latest_value,roe_latest_vs_weighted_ratio,roe_full_data_years,roe_trend_window_years,roe_has_structural_break,roe_break_year_index,roe_data_regime
002953.SZ,roe,20250425.0,20241231,电气设备,日丰股份,-0.51815,-0.03886542756946126,0.1519630758757719,0.5165343836354416,-0.0433511282140725,-0.0433511282140725,down,-0.49847499999999956,0.19472107743455488,1.8223166752790252,stable,stable,False,none,36.57924149862969,False,none,0.6392500000000014,False,falling,mid_down,True,False,0.15452605276745746,-0.4,0.4624327264504764,9.099525,8.9204,0.9803149065473199,10,5,False,,stable
002955.SZ,roe,20250426.0,20241231,IT设备,鸿合科技,1.10795,0.10056257769783113,0.3877998527894408,0.2618502639068879,0.2353672215465039,0.2353672215465039,up,1.3990625,0.48985021579356325,3.5010182743024925,volatile,decreasing_vol,True,moderate,-45.85770310017242,True,growth_to_decline,-5.45205,False,falling,mid_down,False,True,-0.30464912480699846,0.4,0.4624327264504764,7.4795050000000005,6.4059,0.8564604208433578,10,5,False,,stable
002957.SZ,roe,20250425.0,20241231,专用机械,科瑞技术,-0.97043,-0.006232194175164555,0.006736120135835396,0.8956177423813457,-0.2043911651306055,-0.2043911651306055,down,-1.5565500000000003,0.638369640303016,4.635099819097751,high_volatility,decreasing_vol,True,moderate,-59.42231226409543,False,none,7.113250000000001,False,falling,mid_down,False,False,-0.4465764476119962,-0.4,0.4624327264504764,6.969711,4.827,0.6925681710475513,10,5,False,,stable
002960.SZ,roe,20250415.0,20241231,专用机械,青鸟消防,-2.3116600000000003,-0.21420853695888364,0.7828368473446617,0.0461285657189253,-0.21074408079720586,-0.21074408079720586,down,-2.3911000000000002,0.33552112215144253,4.001089381655952,stable,stable,True,severe,-53.01026936579284,False,none,-4.461799999999999,False,falling,bottom,False,True,-0.37469346998521535,-0.8,0.0864107329737,11.231502,5.7288,0.5100653501196901,10,5,False,,stable
002962.SZ,roe,20250426.0,20241231,元器件,五方光电,-0.7529799999999999,-0.14056515180699444,0.890911212963588,0.015823755161677087,-0.18946639034397128,-0.18946639034397128,down,-0.931375,0.37398123622063933,1.892599362517065,stable,decreasing_vol,False,none,-27.898272164447857,False,none,2.7464500000000003,False,falling,mid_down,True,False,-0.15902207422889214,-0.8,0.0864107329737,4.746034,3.5637,0.7508795765053516,10,5,False,,stable
002970.SZ,roe,20250425.0,20241231,IT设备,锐明技术,1.0614599999999996,0.008959465833623604,0.007760287180666293,0.8879823939973519,,,up,1.6551374999999997,1.7137643646681513,11.626794405080018,high_volatility,stable,False,none,282.6839531001357,True,deterioration_to_recovery,24.51305,False,rising,top,True,False,3.322588945628171,0.2,0.8064959405073401,7.102798,18.7125,2.634525154734796,10,5,False,,stable
002975.SZ,roe,20250426.0,20241231,专用机械,博杰股份,-8.98315,-0.05693465242235888,0.5561081074540535,0.14790569358712974,,,down,-9.35155,1.2315571095383064,15.48286503855149,volatile,stable,False,none,-89.45200777943028,False,none,16.7133,False,rising,mid_up,False,False,-1.0632400163584135,-0.8,0.0864107329737,9.876835000000002,1.2908,0.1306896389379796,10,5,False,,stable
002978.SZ,roe,20250314.0,20241231,小金属,安宁股份,-3.380230000000002,-0.17094560367203337,0.6875774125232709,0.08252832126203252,-0.1393076145284463,-0.1393076145284463,down,-4.4723,0.36723667806933896,7.645478366524883,moderate,decreasing_vol,True,severe,-43.55738488800547,True,growth_to_decline,-15.150299999999996,False,falling,bottom,False,False,-0.28538726956037275,-0.8,0.0864107329737,19.741778000000004,12.04,0.6098741460875509,10,5,False,,stable
002979.SZ,roe,20250425.0,20241231,专用机械,雷赛智能,-2.23698,-0.11216048943771698,0.6056210934589176,0.12112229881440612,-0.09001795059036388,-0.09001795059036388,down,-1.8133416666666664,0.25158003739981777,4.316323480463438,stable,increasing_vol,False,none,-26.37119170664097,True,deterioration_to_recovery,4.018000000000001,False,rising,mid_up,False,False,-0.15278742177096727,-0.8,0.0864107329737,16.485766,14.2901,0.8668144385890227,10,5,False,,stable
002981.SZ,roe,20250408.0,20241231,元器件,朝阳科技,2.26647,0.056335833696044134,0.2656070817600712,0.3741414993942869,,,up,2.197358333333333,1.0537355495241087,7.325232344915757,high_volatility,decreasing_vol,True,moderate,59.38949838982588,False,none,14.40265,False,falling,mid_down,False,False,0.23169257733642423,0.6,0.22067136191984693,7.792586,11.6807,1.4989504126101398,10,5,False,,stable
002983.SZ,roe,20250423.0,20241231,元器件,芯瑞达,0.15296000000000004,0.009908621159873211,0.008799209302893662,0.8807402972069136,-0.052812075306376216,-0.052812075306376216,up,0.08259166666666676,0.22260361271858095,2.3043436260679524,moderate,increasing_vol,True,severe,-5.089140667305366,False,none,-3.858999999999999,False,falling,mid_down,False,False,-0.0259680309194652,0.0,1.0,10.42826,9.1141,0.8739808942239645,10,5,False,,stable
002987.SZ,roe,20250412.0,20241231,软件服务,京北方,-1.0388199999999992,-0.06303903097773818,0.4211988043654773,0.2360445753402233,-0.1563862451223983,-0.1563862451223983,down,-1.793491666666667,0.309368871399644,4.624037522771631,moderate,decreasing_vol,True,moderate,-11.896273757351437,False,none,9.87355,False,falling,mid_down,True,False,-0.06312223973937492,-0.4,0.4624327264504764,14.333870000000003,11.64,0.8120626181205772,9,5,False,,stable
002990.SZ,roe,20250412.0,20241231,软件服务,盛视科技,-0.8752200000000002,-0.06048838812112826,0.200686386883703,0.44931185663490913,-0.1965783265177623,-0.1965783265177623,down,-2.092675,0.5127794874725422,4.9414302977984015,volatile,decreasing_vol,True,moderate,58.964721961219766,False,none,5.0119,False,falling,mid_down,True,False,0.22839149545843362,-0.6,0.22067136191984693,9.006962,7.444,0.8264717892670137,9,5,False,,stable
002992.SZ,roe,20250429.0,20241231,元器件,宝明科技,-1.28049,-0.0499467963751018,0.3422588465048519,0.30011202790919095,,,down,4.678750000000001,0.8118576883810131,11.467278765382831,high_volatility,decreasing_vol,False,none,54.60257990005957,False,none,35.6309,False,rising,mid_up,True,False,0.3938664373663894,0.2,0.8064959405073401,-14.508887000000001,-9.9843,1.45317017717817,10,5,False,,stable
002993.SZ,roe,20250422.0,20241231,元器件,奥海科技,-2.98095,-0.19572782088059032,0.9015851687153698,0.013511933546764615,-0.18671966561257924,-0.18671966561257924,down,-2.7575250000000002,0.3774742870870056,5.128146729277547,stable,decreasing_vol,False,none,-22.539054615912487,False,none,5.9607,False,rising,mid_up,True,False,-0.12715856005509907,-0.8,0.0864107329737,12.691135,9.5947,0.7560159118944051,9,5,False,,stable
002997.SZ,roe,20250325.0,20241231,专用机械,瑞鹄模具,1.0104499999999998,0.0772092162090819,0.42907129020046375,0.23021660178429504,0.08792845711881947,0.08792845711881947,up,1.4088749999999999,0.22861720548596418,3.016809781872235,stable,increasing_vol,False,none,60.782956672966534,False,none,6.054550000000001,False,rising,top,True,False,0.23684160409885835,0.6,0.22067136191984693,13.866579999999999,18.1204,1.3067677826832573,10,5,False,,stable
003005.SZ,roe,20250426.0,20241231,软件服务,竞业达,-3.5322899999999997,-0.22023908061245162,0.710683364782181,0.07287836884173057,-0.37076684407241556,-0.37076684407241556,down,-3.7247625000000006,0.9932954100425992,6.268011891900015,volatile,decreasing_vol,False,none,-25.959400959400963,False,none,8.2139,False,rising,mid_up,False,False,-0.14218859759965707,-0.8,0.0864107329737,5.2506330000000005,2.5313,0.4820942541594508,9,5,False,,stable
003007.SZ,roe,20250425.0,20241231,软件服务,直真科技,0.14748,0.013357898976238026,0.05514591813456655,0.7037742871802757,,,up,-0.35196666666666687,1.871270081100639,7.205250596474768,high_volatility,decreasing_vol,True,severe,-21.060214415865083,False,none,17.4137,False,falling,mid_down,False,False,-0.11499075911065293,-0.2,0.8064959405073401,4.005941000000001,3.7258,0.9300686155886967,9,5,False,,stable
003008.SZ,roe,20250409.0,20241231,电气设备,开普检测,-0.5674300000000001,-0.04925890967259013,0.18945621651036376,0.46383631228687594,-0.07252738446845275,-0.07252738446845275,down,-0.5490250000000001,0.27427244427580727,2.047317631194535,moderate,stable,False,none,19.576854448126436,False,none,5.0819,False,rising,top,False,False,0.08856155979868996,-0.2,0.8064959405073401,7.272540000000001,7.9747,1.0965494861492682,9,5,False,,stable
003015.SZ,roe,20250415.0,20241231,元器件,日久光电,-1.78931,-0.028174837138318264,0.19290156533424735,0.459324774370823,,,down,-3.75385,0.8764103794238876,4.849599306334493,high_volatility,increasing_vol,False,none,88.03416478524603,True,deterioration_to_recovery,12.3946,False,rising,mid_up,False,False,0.3093200152371709,-0.6,0.22067136191984693,4.9966870000000005,6.9127,1.3834566783951046,10,5,False,,stable
003019.SZ,roe,20250429.0,20241231,元器件,宸展光电,-0.2736899999999999,-0.021647583031583584,0.1161987627314868,0.5745372793222302,-0.02137938911519266,-0.02137938911519266,down,-0.27712499999999984,0.21517724217936818,2.8811802373333046,moderate,stable,False,none,-34.74641122357602,False,none,-2.0477999999999996,False,rising,mid_up,False,True,-0.2129498940712795,-0.2,0.8064959405073401,13.252955,12.0233,0.9072165415184765,9,5,False,,stable
003020.SZ,roe,20250422.0,20241231,化学制药,立方制药,-0.5886399999999998,-0.045344454336794925,0.5567448795906997,0.14754374815729193,-0.11535935376251294,-0.11535935376251294,down,-1.0777,0.1781932539053017,2.422726171691716,ultra_stable,increasing_vol,True,severe,-37.689359978216544,False,none,-4.806949999999999,False,falling,bottom,False,False,-0.2356554210365278,-0.6,0.22067136191984693,13.023315000000002,9.3823,0.7204233330761023,9,5,False,,stable
003021.SZ,roe,20250429.0,20241231,元器件,兆威机电,-0.48873999999999984,-0.02768942781853118,0.1013379352396248,0.6016354714554135,-0.15791264760778068,-0.15791264760778068,down,0.14462500000000023,0.5012695020483992,3.785136136917667,volatile,decreasing_vol,False,none,36.78061694290976,True,deterioration_to_recovery,9.868350000000001,False,rising,mid_up,True,False,0.15450700298565456,0.0,1.0,7.148911,7.1301,0.9973686901403583,9,5,False,,stable
003026.SZ,roe,20250429.0,20241231,半导体,中晶科技,-4.66126,-0.04062067935879448,0.3505015825547644,0.2929034888774014,,,down,-5.593966666666667,1.3729386520268996,9.37121243959393,high_volatility,stable,False,none,33.436520376175544,False,none,-1.0559500000000015,False,rising,mid_up,False,False,0.13650074373532184,-0.4,0.4624327264504764,5.427282000000001,3.4053,0.62744113904529,10,5,False,,stable
003028.SZ,roe,20250328.0,20241231,元器件,振邦智能,-2.8768799999999994,-0.15407982549426658,0.8336504816266687,0.030376049504050515,-0.1581740543815522,-0.1581740543815522,down,-2.6613374999999992,0.30819510016958146,5.050787596207149,stable,decreasing_vol,False,none,-6.081315345439982,True,improving,3.8881999999999985,False,falling,mid_down,False,False,-0.03127168110021494,-0.8,0.0864107329737,15.525216,12.1898,0.7851613787531201,9,5,False,,stable
003029.SZ,roe,20250426.0,20241231,软件服务,吉大正元,-6.925970000000001,-0.21064003565132314,0.854498277668542,0.02467222861406838,,,down,-7.200525,12.884602856047179,11.619850239697584,high_volatility,stable,False,none,-382.9011741682975,False,none,-4.698,False,rising,mid_up,True,False,-0.7686195280114364,-0.6,0.22067136191984693,-2.979631,-11.8446,0.25156028907687894,9,5,False,,stable
003031.SZ,roe,20250425.0,20241231,元器件,中瓷电子,-0.27249,-0.03353210251410751,0.09212023342327587,0.619573096198131,-0.06809521603447244,-0.06809521603447244,down,-0.2818916666666668,0.15409782939260633,1.833252564978432,stable,increasing_vol,True,severe,-25.765306122448983,False,none,-5.09945,False,falling,bottom,False,False,-0.14831840378545347,0.0,1.0,11.745905,9.2538,0.7878320146468066,9,5,False,,stable
003035.SZ,roe,20250329.0,20241231,新型电力,南网能源,-2.48074,-0.17015894232393194,0.6353088277342231,0.10633932711926623,,,down,-2.3737375,0.7071864632999348,4.411259433313801,moderate,increasing_vol,True,severe,-109.76413983378754,True,accelerated_decline,-5.3671999999999995,False,falling,bottom,False,True,-1.835505963262337,-1.0,0.02748633611151033,5.493538,-0.8706,-0.15847710528260658,10,5,False,,stable
003043.SZ,roe,20250429.0,20241231,半导体,华亚智能,-3.71708,-0.2971067991478032,0.9007063527682295,0.013697234610760367,-0.2667675774060786,-0.2667675774060786,down,-3.6107625,0.4613077292464205,6.084289128731474,ultra_stable,increasing_vol,True,moderate,-63.93531624461938,False,none,-0.43765000000000054,False,falling,bottom,False,True,-0.5064823031734835,-1.0,0.02748633611151033,12.074096,5.58,0.4621464000286232,10,5,False,,stable
003816.SZ,roe,20250327.0,20241231,新型电力,中国广核,-0.22604000000000007,-0.022706171111313657,0.8510914374486602,0.02557332183649781,-0.026123526574254652,-0.026123526574254652,down,-0.23422500000000018,0.03966606470889361,0.3877183294609632,ultra_stable,stable,False,none,-3.0174032803305475,False,none,-0.06820000000000093,False,falling,bottom,False,False,-0.015234045819428665,-0.8,0.0864107329737,9.66154,9.2952,0.9620826493498965,10,5,False,,stable
300001.SZ,roe,20250422.0,20241231,电气设备,特锐德,1.7717799999999997,0.18039903296571005,0.6116698193842535,0.11803450226894088,0.2439365989589386,0.2439365989589386,up,1.9345124999999999,0.5522856508139561,3.74771101500636,moderate,increasing_vol,False,none,192.68849789678407,False,none,6.070149999999999,False,rising,top,False,False,0.5314401071062982,0.6,0.22067136191984693,7.357122,12.9421,1.7591253753845593,10,5,False,,stable
300003.SZ,roe,20250419.0,20241231,医疗保健,乐普医疗,-4.63847,-0.2835385093622415,0.7756039918140525,0.04857953725775691,-0.4744510321412875,-0.4744510321412875,down,-4.7257500000000014,0.6091114999726306,7.686146555784635,stable,increasing_vol,True,severe,-90.42839879154079,False,none,-2.826649999999999,False,falling,bottom,False,True,-1.1299593248578041,-0.8,0.0864107329737,11.227079,1.5841,0.1410963617517967,10,5,False,,stable
300004.SZ,roe,20250426.0,20241231,电气设备,南风股份,0.29447999999999996,0.004515172773239888,0.004158813845278508,0.9179471743091847,,,up,0.3800625000000001,3.6545289305829214,17.395411528417487,high_volatility,decreasing_vol,False,none,197.34239802224974,False,none,43.85385,False,rising,mid_up,False,False,0.5007740454587619,0.0,1.0,-3.898243000000001,4.3299,-0.9003078593039101,10,5,False,,stable
300006.SZ,roe,20250322.0,20241231,化学制药,莱美药业,1.73189,0.09002796700173944,0.36242958393800206,0.282700106886314,,,up,2.8202999999999996,1.2298644040461284,9.366204550029856,high_volatility,decreasing_vol,True,severe,-38.28541166941839,False,none,-18.5349,False,falling,mid_down,False,False,-0.15658944813242892,0.6,0.22067136191984693,-6.275720000000001,-4.4391,1.413737018765065,10,5,False,,stable
300009.SZ,roe,20250328.0,20241231,生物制药,安科生物,2.67282,0.09102216418947598,0.34038008136675296,0.3017735649215297,0.08156854199096397,0.08156854199096397,up,2.3776208333333333,0.41465866224406267,7.159919414141474,moderate,decreasing_vol,True,moderate,-23.34844946042246,False,none,3.0532999999999992,False,falling,mid_down,False,False,-0.13279107040270244,0.4,0.4624327264504764,18.068866000000003,17.9846,0.9953363979787109,10,5,False,,stable
300010.SZ,roe,20250429.0,20241231,软件服务,豆神教育,42.9052,0.09086122546255355,0.7710756969773274,0.05014022829022976,,,up,41.11837916666667,1.2732014940182583,73.60980061226222,volatile,stable,True,severe,118.57263991697344,False,none,46.840824999999995,False,falling,mid_down,True,False,3.898026935323807,0.6,0.22067136191984693,-44.943169999999995,10.6121,-4.2350873059997545,10,5,False,,stable
300014.SZ,roe,20250418.0,20241231,电气设备,亿纬锂能,-1.3142799999999997,-0.0953399190976894,0.6911767138105123,0.08099021273226074,-0.06997730211591613,-0.06997730211591613,down,-1.39195,0.18181060785540848,2.5917320322517905,ultra_stable,decreasing_vol,False,none,-22.345614373501608,False,none,-4.541699999999998,False,falling,bottom,False,False,-0.12606236750843247,-0.8,0.0864107329737,13.59798,11.272,0.8289466523704256,10,5,False,,stable
300015.SZ,roe,20250425.0,20241231,医疗保健,爱尔眼科,-0.9022300000000001,-0.04398266944629786,0.6342303506879766,0.10686012173318289,-0.03771217226007206,-0.03771217226007206,down,-0.8411375000000008,0.09194307665616559,1.7991623514847124,ultra_stable,decreasing_vol,False,none,-0.3824346119951592,False,none,-1.0297000000000018,False,falling,mid_down,False,False,-0.0019128916306714316,-0.6,0.22067136191984693,19.117105,17.9733,0.9401685035469544,10,5,False,,stable
300016.SZ,roe,20250418.0,20241231,化学制药,北陆药业,-3.13788,-0.08508676319896387,0.5215179750757607,0.16828201969666412,,,down,-4.401250000000001,1.9587362575723015,5.932502852759534,high_volatility,stable,False,none,33.37656022045712,False,none,10.17455,False,rising,mid_up,False,False,0.08355541074933237,-0.6,0.22067136191984693,2.0873760000000003,0.8228,0.3941791033335632,10,5,False,,stable
300017.SZ,roe,20250415.0,20241231,软件服务,网宿科技,1.34364,0.21957911503309246,0.6712007673085726,0.08969045044730879,0.2844275218576493,0.2844275218576493,up,1.2193666666666667,0.626059812134403,2.510186816752889,moderate,increasing_vol,False,none,223.82290934645113,False,none,0.5380499999999997,False,rising,top,True,False,0.5646906922184121,0.6,0.22067136191984693,4.412592,6.912,1.566426263747022,10,5,False,,stable
300018.SZ,roe,20250325.0,20241231,电气设备,中元股份,0.07694999999999999,0.011472299416259239,0.004309383446275687,0.9164771220459027,0.09351891718741312,0.09351891718741312,up,0.3459708333333333,0.5507193873406276,2.6470767928037144,high_volatility,decreasing_vol,False,none,716.9622616348846,False,none,-0.9204499999999998,False,rising,mid_up,True,False,0.9096412831456833,0.2,0.8064959405073401,4.829665,6.1264,1.2684937775187306,10,5,False,,stable
300024.SZ,roe,20250419.0,20241231,专用机械,机器人,1.89894,0.031430754978862004,0.1597707731293272,0.5049660865919282,,,up,1.68875,1.3275980684645161,5.799824577778193,high_volatility,decreasing_vol,True,severe,-514.12440011292,False,none,2.8361,False,falling,mid_down,False,True,-1.5563214208365692,0.4,0.4624327264504764,-3.798978,-4.4009,0.8632275216433002,10,5,False,,stable
300030.SZ,roe,20250425.0,20241231,医疗保健,阳普医疗,-8.11191,-0.1883141435906909,0.7714899356342956,0.049996622048888065,,,down,-8.778387500000001,2.787876617028034,16.046571747354637,high_volatility,decreasing_vol,True,severe,20.211751154147287,False,none,10.618400000000001,False,falling,mid_down,False,False,0.11275279714609443,-0.6,0.22067136191984693,-8.189413,-17.7323,0.4618359152507007,10,5,False,,stable
300032.SZ,roe,20250429.0,20241231,元器件,金龙机电,-2.05747,-0.00538609616103677,0.005026008965804177,0.9098101787835444,,,down,-1.1777041666666672,1.0127490032592208,15.430891973019575,high_volatility,increasing_vol,False,none,-472.0402227583253,False,none,10.29345,False,rising,mid_up,False,True,-2.846353203719588,0.0,1.0,-16.043916000000003,-16.5011,0.9722937258728207,10,5,False,,stable
300033.SZ,roe,20250225.0,20241231,软件服务,同花顺,-4.05598,-0.12608895058021222,0.7289429284578389,0.0656258480249424,-0.1065501951751825,-0.1065501951751825,down,-5.071249999999999,0.2656231444922222,7.322688222435801,stable,stable,False,none,-3.267016641378691,False,none,10.97025,False,rising,mid_up,False,False,-0.01659376296672077,-0.8,0.0864107329737,26.351166000000003,23.8441,0.9048593902827677,10,5,False,,stable
300035.SZ,roe,20250424.0,20241231,电气设备,中科电气,-1.72194,-0.06016696668339382,0.2450603543152279,0.39648515000271206,-0.05595094486331542,-0.05595094486331542,down,-2.0791916666666665,0.665823792943468,5.531823869484639,high_volatility,stable,False,none,-34.89256780556534,False,none,4.7032,False,rising,mid_up,False,False,-0.21286676085437173,-0.4,0.4624327264504764,7.750222000000001,6.4694,0.8347373791357202,10,5,False,,stable
300036.SZ,roe,20250423.0,20241231,软件服务,超图软件,-3.96506,-0.023296185981272984,0.36451156000194973,0.2809461010352332,,,down,-3.5224624999999996,5.261580934645594,10.131174089660092,high_volatility,stable,True,severe,46.34431042410952,False,none,-0.15744999999999898,False,falling,mid_down,False,False,0.30890474883863117,-0.6,0.22067136191984693,0.7359820000000001,-6.0676,-8.24422336415836,10,5,False,,stable
300040.SZ,roe,20250424.0,20241231,新型电力,九洲集团,-1.02316,-0.1335373676521475,0.47140190171005886,0.20042725665880728,,,down,-1.9901749999999998,34.85944685241331,11.470152392318072,high_volatility,increasing_vol,True,severe,-488.3034773445732,False,none,-24.97595,False,falling,bottom,False,True,-3.046537340535668,-0.4,0.4624327264504764,-1.8765269999999998,-20.636,0.09093462880403179,10,5,False,,stable
300042.SZ,roe,20250409.0,20241231,IT设备,朗科科技,-4.212950000000001,-0.23250170962680053,0.8073140979792587,0.03821782577640781,,,down,-4.526375,6.472182440414766,7.213765104437488,high_volatility,increasing_vol,True,moderate,-269.98112020138456,True,accelerated_decline,-4.680200000000001,False,falling,bottom,False,True,-2.6509903050781043,-1.0,0.02748633611151033,-0.14930500000000002,-9.1834,0.016258139686826233,10,5,False,,stable
300045.SZ,roe,20250418.0,20241231,IT设备,华力创通,-0.5323399999999999,-0.01590348020890359,0.08052030244682075,0.6436132012144431,,,down,-0.5344416666666666,1.2412460118056114,6.65369924628398,high_volatility,stable,True,severe,-25.44786604999707,False,none,14.782049999999998,False,falling,mid_down,False,False,-0.11239648561438753,-0.2,0.8064959405073401,-5.520202,-8.5711,0.6440482551831154,10,5,False,,stable
300046.SZ,roe,20250403.0,20241231,半导体,台基股份,-0.80732,-0.13347684669872167,0.5713945115320225,0.13934474741690486,-0.18229581980263732,-0.18229581980263732,down,-0.7301583333333334,0.4566864235987509,1.6012796070643005,moderate,decreasing_vol,True,moderate,21.340081185091456,False,none,0.06839999999999957,False,falling,mid_down,False,False,0.08720126956622287,-0.4,0.4624327264504764,3.264104,2.3017,0.7051552278971502,10,5,False,,stable
300047.SZ,roe,20250328.0,20241231,软件服务,天源迪科,-0.24685999999999994,-0.15271526794162926,0.941473919237022,0.006118096345771096,-0.3564772466876258,-0.3564772466876258,down,-0.20562499999999992,0.9072539102788711,1.4304128051020795,high_volatility,decreasing_vol,True,moderate,-28.58155310316898,True,improving,2.7533499999999997,False,falling,mid_down,True,False,-0.10778228383126776,-1.0,0.02748633611151033,1.361357,0.7054,0.5181594541328983,10,5,False,,stable
300048.SZ,roe,20250326.0,20241231,电气设备,合康新能,3.7591399999999995,0.011575646951352441,0.05908421833126333,0.6935857925096278,,,up,2.0351666666666666,1.846230386667541,12.33167432009944,high_volatility,stable,False,none,-56.392645059741,False,none,-29.0516,False,rising,mid_up,False,False,-0.27984523925661764,0.0,1.0,-5.551638,0.6095,-9.108511894995898,10,5,False,,stable
300049.SZ,roe,20250422.0,20241231,医疗保健,福瑞股份,0.16862000000000013,0.025473753135942342,0.6462085452234063,0.10114360777929078,0.1035854150356148,0.1035854150356148,up,0.276575,0.14536125964576166,0.9046005621267323,ultra_stable,decreasing_vol,False,none,7.667736631958038,True,worsening,-1.7685500000000007,False,rising,mid_up,False,True,0.036525999408648646,0.6,0.22067136191984693,6.4430950000000005,6.8762,1.067220023917077,10,5,False,,stable
300053.SZ,roe,20250426.0,20241231,半导体,航宇微,-5.7937,-0.17484445023332784,0.7535519443303493,0.05636954220515706,,,down,-5.153591666666667,1.1630107069939783,11.514108382024203,high_volatility,decreasing_vol,False,none,25.526752152961134,True,deterioration_to_recovery,4.857649999999999,False,rising,mid_up,True,False,0.14712834554610765,-0.4,0.4624327264504764,-11.63837,-15.3152,0.7599228217718345,10,5,False,,stable
300062.SZ,roe,20250429.0,20241231,电气设备,中能电气,-0.5595100000000002,-0.08266380638110007,0.2894320108734143,0.3496622102030827,,,down,0.34162500000000007,3.2134900287879367,4.220276454807197,high_volatility,increasing_vol,True,severe,-250.7654653979671,True,growth_to_decline,-11.240300000000001,False,falling,bottom,False,True,-2.2967591091600355,0.2,0.8064959405073401,0.885203,-6.0368,-6.819678649981983,10,5,False,,stable
300068.SZ,roe,20250426.0,20241231,电气设备,南都电源,-2.81595,-0.0007414659850883576,0.0013801397076842654,0.9527097386531588,,,down,-4.051049999999999,1.5486270489245777,16.91283475417412,high_volatility,stable,True,severe,-570.0824882476421,False,none,1.9566999999999979,False,falling,bottom,False,True,-3.3815524203446516,-0.2,0.8064959405073401,-11.765965,-31.7992,0.3700082077536542,10,5,False,,stable
300069.SZ,roe,20250423.0,20241231,电气设备,金利华电,7.83977,0.24802164301402893,0.8306549076482752,0.031232525436129,,,up,8.163162499999999,2.306069830242494,12.86736231739046,high_volatility,increasing_vol,False,none,210.93922255783312,False,none,5.694599999999999,False,rising,top,True,False,3.1589444766594044,1.0,0.02748633611151033,-3.227849,12.3776,-0.26078149237331955,10,5,False,,stable
300073.SZ,roe,20250401.0,20241231,电气设备,当升科技,-1.6128399999999998,-0.10120793129809046,0.274401202947398,0.36493562922337114,-0.2483407088798698,-0.2483407088798698,down,-1.1562625000000002,0.4912549330472869,6.735812539181891,volatile,increasing_vol,True,severe,-83.33217452570003,True,growth_to_decline,-17.22465,False,falling,bottom,False,True,-0.8867151442498314,-0.2,0.8064959405073401,13.227588,3.5959,0.27184850329478055,10,5,False,,stable
300074.SZ,roe,20250425.0,20241231,软件服务,华平股份,-1.7547800000000002,-0.03396646947936689,0.3524238492924372,0.2912411401668002,,,down,-1.6789125,2.0729726616407325,5.3463623321843805,high_volatility,increasing_vol,True,severe,27.904308000868426,False,none,-2.2123999999999997,False,falling,mid_down,False,False,0.16236787380496054,-0.4,0.4624327264504764,-3.1055140000000003,-6.9736,0.4453243661810256,10,5,False,,stable
300075.SZ,roe,20250423.0,20241231,软件服务,数字政通,-1.62608,-0.15720275476602105,0.5990633601090699,0.12451440127750868,,,down,-2.497,3.0321291299159006,7.302701081654651,high_volatility,increasing_vol,True,severe,-249.60853480168632,True,growth_to_decline,-14.425000000000002,False,falling,bottom,False,True,-2.8404284163984963,-0.4,0.4624327264504764,1.347664,-10.4334,-7.741840696197272,10,5,False,,stable
300076.SZ,roe,20250423.0,20241231,IT设备,GQY视讯,-1.12752,-0.4057652188476927,0.8765041933945403,0.019150563826944387,,,down,-1.6388833333333332,1.5488917642901212,2.7051704441679822,volatile,stable,True,severe,-274.57541191381495,False,none,-2.3225,False,falling,bottom,True,False,-0.6198714925007163,-1.0,0.02748633611151033,-2.2318120000000006,-5.9108,0.37758205319076954,10,5,False,,stable
300077.SZ,roe,20250417.0,20241231,半导体,国民技术,-10.19611,-0.08681290612803777,0.6835242000834613,0.08427589424454741,,,down,-11.230375,2.3136485759313334,21.95074086414853,high_volatility,increasing_vol,False,none,-970.3119626627366,False,none,20.233799999999995,False,rising,mid_up,False,False,-1.157775229549701,-0.6,0.22067136191984693,-12.546333,-21.7862,0.5758844130688234,10,5,False,,stable
300078.SZ,roe,20250430.0,20241231,软件服务,思创医惠,-26.04642,-0.14162595165091327,0.6893776887226908,0.08175738384587358,,,down,-25.511400000000002,0.7849667830714843,42.935846211737804,moderate,stable,False,none,-78.21504415314573,False,none,33.67849999999999,False,rising,mid_up,True,False,-0.28887914490736843,-0.8,0.0864107329737,-62.51158600000001,-93.3191,0.669869147902198,10,5,False,,stable
300079.SZ,roe,20250418.0,20241231,IT设备,数码视讯,-0.50064,-0.17602994826376153,0.5788783223625068,0.13524982939074473,-0.26471056281576744,-0.26471056281576744,down,-0.430625,0.6585777682317102,1.1030255609005621,volatile,increasing_vol,False,none,-78.78821241146464,False,none,-0.23894999999999994,False,rising,mid_up,False,True,-0.5888981693091971,-0.2,0.8064959405073401,1.524668,0.578,0.37909892514304755,10,5,False,,stable
