ts_code,metric_name,end_date,name,industry,ann_date,roiic_slope,roiic_log_slope,roiic_r_squared,roiic_p_value,roiic_cagr_approx,roiic_cagr,roiic_trend_direction,roiic_cv,roiic_std_dev,roiic_volatility_type,roiic_volatility_regime,roiic_has_deterioration,roiic_deterioration_severity,roiic_total_decline_pct,roiic_has_inflection,roiic_inflection_type,roiic_slope_change,roiic_is_cyclical,roiic_current_phase,roiic_cycle_position,roiic_is_accelerating,roiic_is_decelerating,roiic_recent_3y_slope,roiic_robust_slope,roiic_mk_tau,roiic_mk_p_value,roiic_weighted_avg,roiic_latest_value,roiic_latest_vs_weighted_ratio,roiic_full_data_years,roiic_trend_window_years,roiic_has_structural_break,roiic_break_year_index,roiic_data_regime
002653.SZ,roiic,20241231,海思科,化学制药,20250412.0,16.758112642097448,9.634807549551756e-05,0.01613861115330413,0.8386865349406321,,,up,5.717028190833062,60.80133121679665,high_volatility,stable,False,none,1360.1738004455704,False,none,139.47269173689912,False,rising,top,True,False,4.0915979800986815,19.795769171150244,0.2,0.8166666666666667,16.57406005868161,106.01708049905716,6.396566690581325,10,5,False,,stable
002655.SZ,roiic,20241231,共达电声,元器件,20250403.0,4.3533617525352435,0.0008050970435225869,0.24598043178462245,0.3954583527178846,,,up,3.3784466982502344,59.84725234961625,high_volatility,stable,False,none,111.24608390492247,False,none,41.64052263526618,False,rising,mid_up,False,False,4.413783384733672,3.1871163814385826,0.2,0.8166666666666667,-16.408419936471006,13.837763193351496,-1.1857711182942205,10,5,False,,stable
002657.SZ,roiic,20241231,中科金财,软件服务,20250423.0,-16.560434863343378,-0.00015076564563150748,0.07810402977276235,0.6488543399011542,,,down,1.806495105299869,123.59402596062982,high_volatility,stable,True,severe,-561.1186910079442,True,growth_to_decline,-372.1041347407098,False,falling,bottom,False,True,-5.21879184047623,-46.46864230807957,-0.4,0.48333333333333334,-73.38460476775231,-198.30704318659832,0.37005546342950907,10,5,False,,stable
002660.SZ,roiic,20241231,茂硕电源,电气设备,20250328.0,-14.670245548308063,-0.0019884104982593707,0.653114903439406,0.09791488283483844,,,down,3.91779903710569,31.498720899868882,high_volatility,increasing_vol,False,none,-401.1489877649579,False,none,15.576940657728867,False,rising,bottom,False,False,-3.582024701420146,-17.097886855762795,-0.4,0.48333333333333334,-12.440975814026576,-31.149616983058735,0.39939418262487203,10,5,False,,stable
002667.SZ,roiic,20241231,威领股份,小金属,20250430.0,69.8456975307101,0.00042113157723562637,0.3623336975721696,0.28278107877999964,,,up,40.153877317518,387.56637545814215,high_volatility,decreasing_vol,True,mild,-44.163777069020355,False,none,-968.5592767232735,False,falling,bottom,False,False,-0.29117712872170776,81.66106945607652,0.0,1.0,30.604953341049455,20.909050650377857,0.6831917179345348,10,5,False,,stable
002675.SZ,roiic,20241231,东诚药业,化学制药,20250227.0,-17.070661103325893,-0.0006033596634587809,0.4262088734864304,0.2323247890434742,,,down,1.5744655661703042,169.30278212021594,high_volatility,decreasing_vol,True,severe,-21.817755575076305,False,none,451.47793777572616,False,falling,bottom,False,False,-0.09867287267996927,-25.21456187864098,-0.2,0.8166666666666667,-108.77152012480963,-108.96166085011964,0.998254975889441,10,5,False,,stable
002681.SZ,roiic,20241231,奋达科技,元器件,20250424.0,-632.8412496428508,-0.0025538430015856865,0.7827548320359388,0.04615606902247755,,,down,18.44484008308921,1117.522049787288,high_volatility,stable,True,severe,-871.7263549379285,False,none,-1089.1070728082886,False,falling,bottom,False,False,-1.1369476874945366,-623.393511267099,-0.6,0.23333333333333334,-129.26512963872767,-1640.7380831548896,0.0787847438697653,10,5,False,,stable
002686.SZ,roiic,20241231,亿利达,专用机械,20250424.0,-23.37734892733112,-0.0036336271225649542,0.8478091213758892,0.026453013207539417,,,down,4.22303071762402,88.63114937733336,high_volatility,decreasing_vol,False,none,-139.18686888354787,False,none,160.35884634733264,False,rising,mid_up,True,False,-0.4354242325170756,-21.668279056576186,-0.8,0.08333333333333333,7.256890681971397,-30.98064972654551,-4.269135513300767,10,5,False,,stable
002690.SZ,roiic,20241231,美亚光电,专用机械,20250328.0,-80.81771563595667,-0.002412792536945182,0.7916911518189578,0.0431983945647983,,,down,20.851653109592963,211.21280472979626,high_volatility,increasing_vol,True,severe,-360.4037059035947,False,none,-360.9062788842664,False,falling,bottom,False,False,-6.128288396595335,-108.38132546038204,-0.6,0.23333333333333334,-42.464558842391426,-370.0601617441212,0.1147504196135374,10,5,False,,stable
002691.SZ,roiic,20241231,冀凯股份,专用机械,20250419.0,-34.98230301546737,-0.0007935660954398952,0.305893234709085,0.333563030652048,,,down,1.0588669844723795,96.18871540694883,high_volatility,increasing_vol,True,severe,54.294764135879916,False,none,-67.43174034917094,False,falling,mid_down,False,False,0.3888496926031446,-45.10366260856628,-0.4,0.48333333333333334,80.34647877719524,-6.096132488767676,-0.0758730510850706,10,5,False,,stable
002692.SZ,roiic,20241231,远程股份,电气设备,20250313.0,0.7504692614537225,-5.014383682614168e-05,0.006093419853753487,0.9007114918499498,,,down,14.447250479949439,90.07269832278557,high_volatility,decreasing_vol,False,none,-90.47157845570023,False,none,185.07429131828832,False,rising,mid_up,False,False,-1.172641086072677,-5.532395320684411,0.0,1.0,-5.554070279008464,6.617411910143595,-0.8393115547930192,10,5,False,,stable
002706.SZ,roiic,20241231,良信股份,电气设备,20250329.0,4.776670815263446,5.85120167055024e-05,0.0005285686403732728,0.9707300115258513,0.1252057450640316,0.1252057450640316,up,1.1355576177275506,32.1527616259894,high_volatility,increasing_vol,False,none,4764.402685733777,False,none,94.48049351181842,False,rising,top,True,False,1.8971724518137285,-1.0653609246347586,0.0,1.0,29.747514858016537,75.66005264869177,2.5434075084864594,10,5,False,,stable
002716.SZ,roiic,20241231,湖南白银,小金属,20250410.0,68.46154360577516,0.0008766363402127171,0.39232992562865704,0.2582439705111915,,,up,2.1551943575936847,552.9468874120873,high_volatility,decreasing_vol,False,none,-70.45059218188918,False,none,1066.9743561516125,False,rising,mid_up,False,False,-0.6093786047315066,44.517734481877426,0.4,0.48333333333333334,-210.43259918758838,25.55124543847248,-8.235708106452622,10,5,False,,stable
002724.SZ,roiic,20241231,海洋王,元器件,20250429.0,2.688994406083779,-0.00018736710598719788,0.038911519663639114,0.7504792016828046,,,down,2.682955633805942,791.5298562146133,high_volatility,stable,False,none,-95.53846596859657,False,none,-441.8693272932362,False,rising,mid_up,False,False,-1.5548166535185426,8.994210186237243,0.2,0.8166666666666667,288.54757499655744,75.11371844467756,0.2603165819209318,10,5,False,,stable
002729.SZ,roiic,20241231,好利科技,元器件,20250426.0,16.807413102325114,0.003950781649268371,0.2548702877315386,0.3856665328853573,0.18772109187929042,0.18772109187929042,up,1.118285019246881,87.27023457098926,high_volatility,increasing_vol,True,mild,418.9945370129845,False,none,-144.25504397226067,False,falling,mid_down,True,False,0.8227662059782588,10.899313798357268,0.2,0.8166666666666667,86.04681210337803,73.72042042643278,0.8567478402089305,10,5,False,,stable
002730.SZ,roiic,20241231,电光科技,专用机械,20250424.0,1.6239752181529443,-6.645882846128695e-05,0.0007677351510703569,0.9647255500073284,,,down,2.2968157297454144,204.45017345643157,high_volatility,decreasing_vol,True,severe,-351.7561674384351,True,improving,451.45882048135513,False,falling,bottom,False,False,-2.111948111911849,2.0564484457016565,0.2,0.8166666666666667,-75.48677688250073,-6.418815788392066,11.76023418821471,10,5,False,,stable
002733.SZ,roiic,20241231,雄韬股份,电气设备,20250429.0,-16.599938987995223,-0.00018614251364857765,0.08441238482620496,0.6353477465897595,,,down,2.0933558025352217,205.5822899032502,high_volatility,stable,False,none,-102.66769054111195,False,none,-192.3558042843631,False,rising,mid_up,False,True,-4.985489669232111,-5.842919359454485,0.0,1.0,93.22706445135785,-11.935153541979302,-0.12802241079044796,10,5,False,,stable
002738.SZ,roiic,20241231,中矿资源,小金属,20250425.0,-40.347423542931224,-0.0010801483322606948,0.5887526559420644,0.1299422312371779,,,down,3.956957326080507,137.16965681365645,high_volatility,increasing_vol,True,severe,-409.82480437291827,True,growth_to_decline,-268.34075959622646,False,falling,bottom,False,True,-5.71095685537633,-53.65043894374891,-0.4,0.48333333333333334,-53.25372796984652,-265.92367789543545,0.200259444331191,10,5,False,,stable
002745.SZ,roiic,20241231,木林森,元器件,20250425.0,-4.096944225347329,-5.04667366765324e-05,0.004920362700443507,0.9107615290968831,,,down,2.5501670630317803,32.71838002785667,high_volatility,decreasing_vol,False,none,-83.91904933003693,False,none,43.59081541185119,False,rising,mid_up,False,False,-0.9120659574184901,-0.2514231943833227,0.0,1.0,11.600813448636517,8.437025391253158,0.7272787747694357,10,5,False,,stable
002755.SZ,roiic,20241231,奥赛康,化学制药,20250428.0,116.69586045791866,0.0019738934996944434,0.6802886093338578,0.08568274834239026,,,up,2.0916370132717996,267.22935965163634,high_volatility,stable,False,none,12.299222453493188,False,none,214.7787191047052,False,rising,mid_up,False,False,0.057998190984575704,126.81836409176135,0.6,0.23333333333333334,162.7696258003686,420.07073319713186,2.5807685625101473,10,5,False,,stable
002756.SZ,roiic,20241231,永兴材料,小金属,20250325.0,33.918410480885015,0.000194731987168269,0.05461386639858459,0.7051799209667396,,,up,8.430898721576026,443.12680416139483,high_volatility,increasing_vol,False,none,236.4717657592677,True,acceleration,1108.7768571348215,False,rising,top,False,False,0.6066624474859248,78.40078273193558,0.4,0.48333333333333334,-56.15528106005459,366.9813739551412,-0.15301943108131386,10,5,False,,stable
002757.SZ,roiic,20241231,南兴股份,专用机械,20250419.0,39.91949437394696,0.00046035118162733547,0.0834783128928272,0.6373121224881753,,,up,2.1704432154808546,2514.790712933078,high_volatility,increasing_vol,True,mild,2399.932470381883,True,accelerated_decline,-5536.0171803415715,False,falling,mid_down,True,False,3.7916191247860507,25.9425559636502,0.2,0.8166666666666667,1332.867498640735,105.67567499498811,0.07928445633399922,10,5,False,,stable
002759.SZ,roiic,20241231,天际股份,电气设备,20250426.0,-21.81572789974493,-0.00012252896884208875,0.0897695570950119,0.6243044839398548,,,down,1.7864156086312253,87.00374884612648,high_volatility,stable,False,none,262.1175643332824,False,none,103.16023033874096,False,rising,mid_up,True,False,4.9887413950042365,-18.84059544296302,-0.4,0.48333333333333334,42.15825333820544,93.42117663546681,2.2159641170618642,10,5,False,,stable
002765.SZ,roiic,20241231,蓝黛科技,元器件,20250328.0,1.4359805218024264,-8.160914273368647e-05,0.060991945457366234,0.6887801399145568,,,down,2.7754364739861845,813.1597537256615,high_volatility,increasing_vol,False,none,1903.4986362313336,True,deterioration_to_recovery,1934.1722906978703,False,rising,mid_up,True,False,4.340120118317018,0.1100428834830165,0.0,1.0,-340.68976168108395,162.6491058799019,-2.0946303998292195,10,5,False,,stable
002771.SZ,roiic,20241231,真视通,软件服务,20250411.0,131.93274624314785,0.00014447532479170896,0.06457333495553348,0.6799700947187712,,,up,2.0598934362459813,8013.69892546759,high_volatility,increasing_vol,True,mild,2938.2797859153497,False,none,-17312.83527506201,False,falling,mid_down,True,False,4.103074063182419,116.18254143919128,0.2,0.8166666666666667,4369.655433576918,160.60609093183467,0.036754863941380736,10,5,False,,stable
002773.SZ,roiic,20241231,康弘药业,化学制药,20250426.0,2.7035027361457566,0.00040930410442617684,0.2969820750284173,0.3421994301068434,,,up,2.793242330231091,141.74484812642135,high_volatility,decreasing_vol,True,severe,-75.35520420910024,False,none,-415.12369901267823,False,falling,bottom,False,True,-0.6998271180494604,-13.517513680728783,-0.2,0.8166666666666667,51.1165391504377,15.70751824503194,0.3072883748800791,10,5,False,,stable
002777.SZ,roiic,20241231,久远银海,软件服务,20250324.0,-30.10739714641406,-0.005551763556750705,0.8293156382108441,0.03161840877612743,,,down,2.2311101897538883,1003.7783748412886,high_volatility,increasing_vol,True,severe,-6620.288837520964,True,accelerated_decline,-2195.0616298998852,False,falling,bottom,True,False,-2.103746160380791,-39.707304662795906,-0.8,0.08333333333333333,-587.4512582450612,-2244.9282133648567,0.2616793066022133,10,5,False,,stable
002782.SZ,roiic,20241231,可立克,元器件,20250410.0,17.98196336338809,0.0004986716322751257,0.12066293080668829,0.5667830733455509,,,up,3.991230802187449,184.93042784344019,high_volatility,stable,False,none,682.8572663582516,False,none,366.3369550712017,False,rising,top,False,False,1.0288217723607551,84.27551449653114,0.4,0.48333333333333334,69.72942324491791,332.06018457154113,4.762124353233378,10,5,False,,stable
002786.SZ,roiic,20241231,银宝山新,专用机械,20250429.0,3.950111727253676,8.224809830925874e-05,0.01605645756916669,0.8390954219751154,,,up,2.2204532431315256,206.1575795550331,high_volatility,increasing_vol,False,none,335.48549908908825,False,none,576.1092629613476,False,rising,top,True,False,5.030655619901981,-0.9389958242990719,0.0,1.0,-95.87285978426615,117.41194787420011,-0.8165511391309869,10,5,False,,stable
002793.SZ,roiic,20241231,罗欣药业,化学制药,20250422.0,29.818326972324634,0.00035751085992929445,0.1589306433085461,0.506194536269156,,,up,4.656364809229057,136.096032580575,high_volatility,stable,False,none,-82.18114139101122,False,none,-112.97081222120116,False,rising,mid_up,False,False,-0.862392975229616,37.06432670667233,0.4,0.48333333333333334,38.17345555560324,43.67628652007466,1.144153335986469,10,5,False,,stable
002801.SZ,roiic,20241231,微光股份,电气设备,20250328.0,19.69140569400913,0.011099683998052754,0.5767861600078826,0.1363882883566613,0.3294669705408504,0.3294669705408504,up,1.5757774615619409,214.31213707049028,high_volatility,increasing_vol,True,mild,159.88929206166023,True,growth_to_decline,-448.1805672894983,False,falling,mid_down,False,False,0.47740409307348175,14.308003738528644,0.6,0.23333333333333334,153.29382452459515,71.99691322323733,0.46966610329228115,10,5,False,,stable
002805.SZ,roiic,20241231,丰元股份,电气设备,20250429.0,-22.524469048324384,-0.005307867442669103,0.8130679797866547,0.036444844402869006,,,down,5.019941290397536,105.05605310369495,high_volatility,stable,False,none,-327.13878912413946,False,none,173.5426183106623,False,rising,mid_up,False,True,-2.94488860782131,-53.46294490299026,-0.8,0.08333333333333333,5.235467169900786,-14.270395313063533,-2.725715747986242,10,5,False,,stable
002812.SZ,roiic,20241231,恩捷股份,电气设备,20250423.0,9.017611196783843,-0.0001265368627376659,0.015604132155118458,0.8413659810492186,,,down,2.114978499410841,300.95597747085816,high_volatility,increasing_vol,False,none,4014.7944853378485,True,acceleration,699.3016992566689,False,rising,top,False,False,1.8581290897129852,17.906917501783663,0.2,0.8166666666666667,180.87290757214276,679.1880338659346,3.7550567577127847,10,5,False,,stable
002815.SZ,roiic,20241231,崇达技术,元器件,20250417.0,-10.808412178025089,-0.00045601834514023766,0.24696477782858342,0.3943626483957855,,,down,2.770399313005628,81.1970740179487,high_volatility,increasing_vol,True,severe,-1962.566635335213,False,none,-168.80032636273344,False,falling,bottom,False,True,-4.380142818326183,-19.956422337382083,-0.6,0.23333333333333334,-40.59242453592991,-172.05310509594383,0.2359296248288801,10,5,False,,stable
002817.SZ,roiic,20241231,黄山胶囊,化学制药,20250329.0,-10.529914931052435,-0.002118056129396751,0.5319024351144883,0.16201517751703834,,,down,2.475814879104987,139.55245376551318,high_volatility,increasing_vol,True,severe,-4697.034116346891,True,accelerated_decline,-299.58176292178916,False,falling,bottom,False,False,-1.9322407280893763,-14.455603521384155,-0.8,0.08333333333333333,-75.77519385759528,-305.5917921430793,0.24796213709207554,10,5,False,,stable
002821.SZ,roiic,20241231,凯莱英,生物制药,20250329.0,25.02731704817672,-6.068841808800156e-05,0.006568686998993487,0.8969202836784713,,,down,2.199222303989933,147.98511806642534,high_volatility,increasing_vol,False,none,320.1780995511373,False,none,355.52073610695146,False,rising,mid_up,False,False,0.717733257485784,49.69037020227316,0.2,0.8166666666666667,83.11091905190256,314.9725072713693,3.789784914719446,10,5,False,,stable
002826.SZ,roiic,20241231,易明医药,化学制药,20250425.0,45.31467179544474,0.0008729916560300348,0.33165280521154944,0.30958388264839115,,,up,1.7347523803264802,189.41554156211967,high_volatility,increasing_vol,False,none,7131.041132643802,False,none,365.09066402894155,False,rising,top,False,False,2.137175108364879,61.82222131318376,0.6,0.23333333333333334,137.23405622789411,442.1934049987829,3.22218418046659,10,5,False,,stable
002833.SZ,roiic,20241231,弘亚数控,专用机械,20250424.0,-7.831860975090597,-0.0007876938783823281,0.27697566633361503,0.3622790565223107,,,down,11.290646353094635,32.42075369632837,high_volatility,increasing_vol,True,severe,14.5206303785742,False,none,-40.96767958746726,False,falling,mid_down,False,False,0.07840805481988689,-4.443697627325782,0.0,1.0,0.5219118326036307,-29.179323660037294,-55.90853059313127,10,5,False,,stable
002835.SZ,roiic,20241231,同为股份,IT设备,20250424.0,4.981829811306305,0.005120090587709043,0.258717624088688,0.38149969960564095,0.04287280944992711,0.04287280944992711,up,0.3999733065717995,14.663368557577058,moderate,increasing_vol,True,mild,81.37924871581266,False,none,-4.351105952584135,False,falling,mid_down,True,False,0.29756800896986335,5.408049602848786,0.4,0.48333333333333334,38.15541684794748,44.884085146134545,1.1763489657314288,10,5,False,,stable
002837.SZ,roiic,20241231,英维克,专用机械,20250422.0,3.857089289915406,0.016962637429904205,0.600944326467536,0.12353668642867786,0.21366637469025718,0.21366637469025718,up,0.43189075908672736,7.752625607173669,moderate,decreasing_vol,False,none,-3.300452711790232,False,none,2.565793958483914,False,rising,mid_up,False,False,-0.016767159136770404,3.613210931446741,0.4,0.48333333333333334,19.107558566453555,24.43626422240721,1.2788794621469364,10,5,False,,stable
002841.SZ,roiic,20241231,视源股份,元器件,20250424.0,-15.47549598038905,-0.001162846242651467,0.3797564490958389,0.26833893975364165,,,down,1.6518562589797987,38.51580446317562,high_volatility,increasing_vol,False,none,-410.70323891699195,False,none,44.05682075360474,False,rising,bottom,False,False,-3.728577881150766,-17.789999808897317,-0.4,0.48333333333333334,-27.959329197630353,-36.64494406284984,0.7629791752356678,10,5,False,,stable
002842.SZ,roiic,20241231,翔鹭钨业,小金属,20250429.0,29.07491084539622,0.00013940446210669282,0.08904571637443333,0.6257750982011896,,,up,6.356256769617065,132.1778161192333,high_volatility,decreasing_vol,True,severe,-152.5613111796409,False,none,147.05328963834233,False,falling,mid_down,False,True,-4.6891410131623275,40.825947796664465,0.2,0.8166666666666667,-11.572376923444002,-39.42090506922135,0.2935593919805602,10,5,False,,stable
002845.SZ,roiic,20241231,同兴达,元器件,20250425.0,35.207101274817234,6.64710551077039e-05,0.00915129993000096,0.8783848441046593,,,up,1.7706566980881564,168.15416331754275,high_volatility,stable,True,severe,-100.33866286721862,False,none,-18.94728736276025,False,falling,mid_down,False,False,-3.473909261749567,42.43164988536124,0.2,0.8166666666666667,105.52924823149239,-0.8285589841459788,-0.00785146296435681,10,5,False,,stable
002850.SZ,roiic,20241231,科达利,电气设备,20250418.0,1.2164969657130043,0.000892643641934392,0.3456480118443705,0.2971321940552588,,,up,1.0761014452246784,18.910595457407336,high_volatility,decreasing_vol,False,none,40.545964442677054,False,none,-46.88731835634405,False,rising,top,False,False,0.1699303556978209,3.2364841993806674,0.2,0.8166666666666667,17.881656798865325,21.97665650952607,1.2290056093080028,10,5,False,,stable
002851.SZ,roiic,20241231,麦格米特,电气设备,20250429.0,-0.2829290860304813,-0.00030733554624743964,0.05463128276502359,0.7051337940730852,,,down,5.031224899629906,19.917090768530443,high_volatility,decreasing_vol,True,severe,-241.81059973419013,False,none,33.96188475271759,False,falling,bottom,False,False,-3.0970135786086166,-0.4498533675697164,-0.4,0.48333333333333334,-4.043574901365824,-13.149168225304242,0.3075156414520862,10,5,False,,stable
002855.SZ,roiic,20241231,捷荣技术,元器件,20250424.0,-22.249462559335463,-0.00011871908232897807,0.02618712869877742,0.7948616421312451,,,down,2.961218284270082,228.51024154877243,high_volatility,decreasing_vol,False,none,116.43797624369358,False,none,-283.48057173431846,False,rising,mid_up,True,False,4.936815642590286,-14.503643961412248,-0.2,0.8166666666666667,61.57008204155298,28.23944055664182,0.4586552367687821,10,5,False,,stable
002859.SZ,roiic,20241231,洁美科技,元器件,20250415.0,-3.119819650620004,-0.0005329399085709936,0.13032292224513742,0.5505456725699126,,,down,4.2945323642001405,22.2134025065137,high_volatility,increasing_vol,True,severe,97.89047180890131,False,none,1.0524267248169252,False,falling,mid_down,False,False,1.7537131914243977,-4.810692093026926,-0.2,0.8166666666666667,4.23653870213312,-0.6461840139941166,-0.15252640408283288,10,5,False,,stable
002861.SZ,roiic,20241231,瀛通通讯,元器件,20250425.0,-210.36351068531795,-0.0003375032966455448,0.2904041274395195,0.3486936753765744,,,down,2.792162514220475,516.9898697000592,high_volatility,increasing_vol,False,none,-396.9842440394356,False,none,496.05829069203185,False,rising,bottom,False,True,-6.158845883543449,-215.74947792514857,-0.4,0.48333333333333334,-248.2665671636947,-407.46121905192246,0.6093010955529937,10,5,False,,stable
002865.SZ,roiic,20241231,钧达股份,电气设备,20250318.0,-9.878117689971447,2.577115326721855e-05,0.011438192537829343,0.8640877266571825,,,up,2.688835655366037,148.86996076718958,high_volatility,increasing_vol,True,severe,-476.9065316406598,False,none,-370.5459551965604,False,falling,mid_down,False,True,-5.764114965034519,-29.90254102900513,0.0,1.0,-71.22561535243577,-309.3153916169024,0.2302685779072097,10,5,False,,stable
002866.SZ,roiic,20241231,传艺科技,IT设备,20250429.0,2.724435198210119,2.5083125121414687e-05,0.004365669139743151,0.9159342275414977,,,up,3.761033159242123,158.03383174016284,high_volatility,increasing_vol,False,none,1433.4116514782884,True,deterioration_to_recovery,425.002487536022,False,rising,top,True,False,5.152177135838821,-13.622175991050604,-0.2,0.8166666666666667,57.531767745928555,315.4399843366035,5.482883573639657,10,5,False,,stable
002876.SZ,roiic,20241231,三利谱,元器件,20250402.0,-12.429828669400498,-0.0001791054106189226,0.11000814901053463,0.5855744124118488,,,down,2.25501245026506,330.3278451955727,high_volatility,stable,False,none,101.02186326902523,False,none,332.89441953624396,False,rising,mid_up,True,False,5.0001309170387795,-7.367667734680523,-0.2,0.8166666666666667,-150.21498913542789,7.485713426552075,-20.06689016475174,10,5,False,,stable
002879.SZ,roiic,20241231,长缆科技,电气设备,20250318.0,1.9537100061643684,0.00013779421794694974,0.0321914015327211,0.7727874831715678,,,up,3.6963742447963575,121.67871600332661,high_volatility,stable,True,severe,103.16314043307409,False,none,91.86175276700858,False,falling,mid_down,True,False,4.467619126172372,-0.13536748114349795,0.0,1.0,-32.33228430995487,7.733723807327992,-4.180687740531776,10,5,False,,stable
002880.SZ,roiic,20241231,卫光生物,生物制药,20250423.0,3.315321345610644,0.0003762565826090691,0.025221251859402723,0.7986475045503791,,,up,1.737563963777204,28.285922853877043,high_volatility,increasing_vol,True,severe,222.35575769137063,False,none,-38.57778771844347,False,falling,mid_down,True,False,3.2913492043624233,2.1547647368694376,0.2,0.8166666666666667,18.378641083224622,14.845103757374023,0.8077367467023507,10,5,False,,stable
002881.SZ,roiic,20241231,美格智能,元器件,20250428.0,2.7385095689302785,0.000301395579871714,0.07304977797549156,0.6601092424624075,,,up,21.40190827906524,27.5341962270159,high_volatility,stable,False,none,1085.8210985998996,False,none,-53.44456996227004,False,rising,top,False,False,2.405130309633909,4.6567444618203915,0.2,0.8166666666666667,-0.46497709048092606,16.727192006967982,-0.027797677595093804,10,5,False,,stable
002882.SZ,roiic,20241231,金龙羽,电气设备,20250403.0,-8.299374743704057,-0.016157513505948184,0.5684572943195131,0.14096909550129416,,,down,0.5923415935981513,35.5674945263786,volatile,increasing_vol,False,none,-7.374897682638178,False,none,73.52410556521419,False,rising,mid_up,False,False,-0.03557184496743249,-6.940094870192713,-0.6,0.23333333333333334,-63.72793855572226,-55.184994997143754,1.1548055510201762,10,5,False,,stable
002885.SZ,roiic,20241231,京泉华,元器件,20250426.0,-53.82938680799322,-0.000815357075511879,0.3654833400707878,0.2801300993562358,,,down,3.45183887071912,234.56989977852126,high_volatility,decreasing_vol,True,moderate,-264.3790103635008,True,improving,500.02324781850217,False,falling,bottom,False,False,-4.742901557618704,-65.95600930598934,-0.4,0.48333333333333334,36.467036680812015,-73.56513389878867,-2.0173049579730917,10,5,False,,stable
002888.SZ,roiic,20241231,惠威科技,元器件,20250425.0,-197.32630043998833,-0.0008589867709458054,0.4194589238295953,0.2373453320882706,,,down,1.8875460491536054,380.57448902348773,high_volatility,increasing_vol,True,moderate,-772.1222528004713,False,none,-357.3519396206524,False,falling,bottom,False,False,-6.450116281736507,-167.36494748002593,-0.6,0.23333333333333334,-260.8941327718153,-820.2388294894808,0.3180709366492642,10,5,False,,stable
002892.SZ,roiic,20241231,科力尔,电气设备,20250425.0,1.7010231587157603,9.457866042513434e-05,0.0009410599736132297,0.9609473383808602,,,up,2.1279973713572664,52.20407559994304,high_volatility,increasing_vol,True,severe,137.89963664285776,False,none,-79.53890942382256,False,falling,mid_down,True,False,3.459693259555108,-0.6197751805064863,0.0,1.0,27.09096797798884,9.776105353836824,0.36086216490233275,10,5,False,,stable
002897.SZ,roiic,20241231,意华股份,元器件,20250425.0,-6.065130038353011,-0.00016636686076119942,0.02563357748139322,0.7970224046327743,,,down,2.0795502531098142,34.964865502328855,high_volatility,stable,False,none,-83.65081243999282,False,none,16.108901829360608,False,rising,mid_up,False,False,-0.9045164026583732,-7.497875929888006,-0.2,0.8166666666666667,14.994128006178078,11.1269676727222,0.7420883473942279,10,5,False,,stable
002900.SZ,roiic,20241231,哈三联,化学制药,20250425.0,92.82124393922285,0.0002526749173002286,0.08565110055213312,0.6327609201076112,,,up,1.6941020589518132,252.19327413775608,high_volatility,decreasing_vol,True,severe,99.53755368279712,False,none,-375.7186567356616,False,falling,mid_down,False,False,2.6468678427298014,93.24303643368881,0.2,0.8166666666666667,-121.01908200444247,-1.6343029108966758,74.04935841302773,10,5,False,,stable
002901.SZ,roiic,20241231,大博医疗,医疗保健,20250424.0,-40.06455024800338,-0.0030340194855149175,0.7301254525493833,0.06516747031075627,,,down,2.041220710679153,83.70590096369988,high_volatility,increasing_vol,True,severe,-30.1091417622694,False,none,-64.58897058817632,False,falling,bottom,False,False,-0.13159772299982064,-33.63462003330011,-0.8,0.08333333333333333,-53.02713093027916,-146.97245458715543,0.3607963892229465,10,5,False,,stable
002908.SZ,roiic,20241231,德生科技,软件服务,20250426.0,7.353116276371556,0.0002956044543498133,0.07267377923666879,0.6609631075352651,,,up,6.035489517037557,51.18829835829167,high_volatility,increasing_vol,False,none,358.15605161005885,False,none,126.96904714274608,False,rising,top,False,False,0.7606202593864604,17.03491324186045,0.2,0.8166666666666667,11.445193352814723,79.02867627219787,6.9049664637393215,10,5,False,,stable
002912.SZ,roiic,20241231,中新赛克,IT设备,20250328.0,-84.02594009052515,-7.50107256205802e-05,0.022045552880553293,0.8116495645145032,,,down,76.80109849390217,383.71022333067566,high_volatility,increasing_vol,True,severe,-519.9686448359189,False,none,-960.5298269844884,False,falling,bottom,False,True,-6.444040985389833,-98.97090015693837,-0.2,0.8166666666666667,-34.788580916311645,-644.4473508627623,0.053982037275408117,10,5,False,,stable
002913.SZ,roiic,20241231,奥士康,元器件,20250425.0,-23.77246310103293,-0.002649639470829575,0.7691597564705056,0.050806630273961435,,,down,1.92409117578941,49.95335138219924,high_volatility,increasing_vol,False,none,-16.886841564708412,False,none,93.16542986654215,False,rising,mid_up,False,False,-0.07798322339650898,-22.347943233626047,-0.8,0.08333333333333333,-33.09378896762401,-36.24080429276312,0.9131637559774705,10,5,False,,stable
002916.SZ,roiic,20241231,深南电路,元器件,20250313.0,0.8182702717048624,-0.004722064207422875,0.024518659093136146,0.8014483463305762,,,down,6.763960197687455,23.032774549494185,high_volatility,increasing_vol,False,none,362.20061671398156,False,none,63.89391695003572,False,rising,top,False,False,0.7630513338925955,2.1560518514313647,0.2,0.8166666666666667,3.9646250334160387,32.69215198961401,8.24596316525941,10,5,False,,stable
