ts_code,metric_name,ann_date,industry,name,end_date,ocfps_slope,ocfps_log_slope,ocfps_r_squared,ocfps_p_value,ocfps_cagr_approx,ocfps_cagr,ocfps_trend_direction,ocfps_robust_slope,ocfps_cv,ocfps_std_dev,ocfps_volatility_type,ocfps_volatility_regime,ocfps_has_deterioration,ocfps_deterioration_severity,ocfps_total_decline_pct,ocfps_has_inflection,ocfps_inflection_type,ocfps_slope_change,ocfps_is_cyclical,ocfps_current_phase,ocfps_cycle_position,ocfps_is_accelerating,ocfps_is_decelerating,ocfps_recent_3y_slope,ocfps_mk_tau,ocfps_mk_p_value,ocfps_weighted_avg,ocfps_latest_value,ocfps_latest_vs_weighted_ratio,ocfps_full_data_years,ocfps_trend_window_years,ocfps_has_structural_break,ocfps_break_year_index,ocfps_data_regime
300298.SZ,ocf,20250421.0,医疗保健,三诺生物,20241231,0.0905,0.06345493620993496,0.5056636192320618,0.1781048859644216,0.05806349497100838,0.05806349497100838,up,0.0730625,0.2029886749317628,0.2031957233801932,stable,increasing_vol,False,none,33.06374881065652,False,none,-0.1580499999999999,False,falling,mid_down,True,False,0.0993612810815187,0.2,0.8064959405073401,1.04627,1.1188,1.0693224502279526,10,5,False,,stable
300300.SZ,ocf,20250428.0,软件服务,海峡创新,20241231,0.0046300000000000004,0.003209247124408279,0.00865930826611089,0.8816893973127501,,,up,0.011433333333333334,1.5784349800209818,0.07847978720664321,high_volatility,decreasing_vol,True,severe,-617.4129353233831,False,none,0.05494999999999999,False,falling,mid_down,False,False,-0.0619560380685253,0.2,0.8064959405073401,-0.048331,-0.104,0.46472115384615387,10,5,False,,stable
300302.SZ,ocf,20250429.0,IT设备,同有科技,20241231,-0.009170000000000003,-0.014612961999830764,0.010471046295584019,0.8699395118234419,,,down,-0.003837499999999999,3.404245084083174,0.13957404844741014,high_volatility,decreasing_vol,True,severe,-57.75401069518714,False,none,-0.3271,False,falling,mid_down,False,False,-0.010787268564492039,0.0,1.0,0.038249,-0.059,-1.5425239875552301,10,5,False,,stable
300303.SZ,ocf,20250419.0,半导体,聚飞光电,20241231,-0.009314999999999993,-0.0110285645668597,0.04396262402570257,0.7350056543725136,0.04299144566477042,0.04299144566477042,down,-0.008033333333333328,0.3667782081671292,0.09594917925652098,volatile,decreasing_vol,False,none,-13.646702047005299,False,none,-0.2511,False,rising,mid_up,False,False,-0.01747896443821295,0.0,1.0,0.256899,0.2278,0.8867298043199857,10,5,False,,stable
300314.SZ,ocf,20250409.0,医疗保健,戴维医疗,20241231,-0.0013999999999999985,0.0005337804625280729,8.191268034119737e-05,0.9884766233316102,-0.09140844234337675,-0.09140844234337675,up,-0.01684166666666667,0.3338939847596549,0.12285295275246745,moderate,decreasing_vol,True,severe,-15.875064532782652,False,none,0.26865,False,falling,mid_down,False,False,-0.028960403946686947,-0.2,0.8064959405073401,0.36752000000000007,0.3259,0.8867544623421854,10,5,False,,stable
300316.SZ,ocf,20250419.0,专用机械,晶盛机电,20241231,0.17541,0.10872737340973775,0.45431806116198187,0.2121440590968216,0.16220798373195033,0.16220798373195033,up,0.16415000000000002,0.4503876436682561,0.6132748388773177,volatile,increasing_vol,True,severe,34.93075620205241,False,none,-1.1342999999999999,False,falling,mid_down,False,False,0.1135709136637092,0.6,0.22067136191984693,1.428614,1.3543,0.9479817501438457,10,5,False,,stable
300317.SZ,ocf,20250426.0,电气设备,珈伟新能,20241231,-0.18954,-0.19207463213303566,0.45024963775628946,0.21499428940506649,,,down,-0.1728,3.726363788735905,0.4555852368108519,high_volatility,increasing_vol,False,none,-139.14999224445478,False,none,0.011049999999999977,False,rising,mid_up,False,True,-0.42828466385588776,-0.2,0.8064959405073401,0.06539800000000003,-0.2524,-3.85944524297379,10,5,False,,stable
300318.SZ,ocf,20250426.0,医疗保健,博晖创新,20241231,-0.0139,-0.015994259416170813,0.06822801906217191,0.6712450636117782,,,down,-0.021983333333333334,1.5300934468202445,0.08464476947809592,high_volatility,increasing_vol,True,severe,-195.18072289156626,False,none,-0.1873,False,falling,bottom,False,False,-0.04858085356203,-0.2,0.8064959405073401,0.05115,-0.0474,-0.9266862170087976,10,5,False,,stable
300319.SZ,ocf,20250328.0,元器件,麦捷科技,20241231,-0.02755000000000002,-0.027364943960262532,0.11044738345647005,0.584779954914747,-0.020709850379626915,-0.020709850379626915,down,-0.011612500000000015,0.22145730741232553,0.13531484397507912,moderate,stable,False,none,-38.03392348644299,False,none,-0.13855,False,falling,bottom,False,True,-0.12850533305866357,-0.4,0.4624327264504764,0.597245,0.5005,0.8380145501427386,10,5,False,,stable
300322.SZ,ocf,20250428.0,元器件,硕贝德,20241231,-0.06764,-0.06863071984739705,0.23128864992664644,0.41216714475703725,,,down,-0.0510875,21.490157673900697,0.2234976398085671,high_volatility,stable,False,none,-141.81760406736575,False,none,0.09355000000000002,False,rising,mid_up,False,False,-0.2204736705137085,-0.2,0.8064959405073401,-0.009891999999999998,-0.1316,0.07516717325227962,10,5,False,,stable
300323.SZ,ocf,20250326.0,半导体,华灿光电,20241231,0.01798,0.0117598976986029,0.025102364127476042,0.7991186042407427,,,up,0.0216625,1.5419056951564263,0.257929984685767,high_volatility,stable,False,none,-88.3358726934146,False,none,-0.33585,False,rising,mid_up,False,True,-0.24599413510074578,0.2,0.8064959405073401,0.17267400000000002,0.0689,0.39901780233271944,10,5,False,,stable
300324.SZ,ocf,20250419.0,软件服务,旋极信息,20241231,-0.020560000000000002,-0.0192725899776557,0.3471901613305745,0.29578367927874155,,,down,-0.019754166666666666,1.5179801513313083,0.055133039096353115,high_volatility,decreasing_vol,True,moderate,147.7647058823529,False,none,0.042900000000000015,False,falling,mid_down,True,False,0.03139291106899712,-0.6,0.22067136191984693,0.030152000000000005,0.0203,0.6732555054391084,10,5,False,,stable
300327.SZ,ocf,20250329.0,半导体,中颖电子,20241231,-0.056640000000000024,-0.033900253484992794,0.047122746227926914,0.7257943667722946,,,down,-0.0536625,1.535574513488172,0.38189738150450836,high_volatility,stable,False,none,5169.607843137254,False,none,1.02505,False,rising,top,True,False,0.25214954405827983,-0.4,0.4624327264504764,0.231708,0.5375,2.319730005006301,10,5,False,,stable
300328.SZ,ocf,20250422.0,小金属,宜安科技,20241231,0.03504499999999999,0.03725737691095067,0.2745590182073172,0.3647722870444343,,,up,0.03364166666666666,0.6189180215043187,0.1500628634939371,volatile,decreasing_vol,False,none,42.698019801980195,False,none,0.36324999999999996,False,rising,top,False,False,0.049631213682023986,0.6,0.22067136191984693,0.256179,0.3459,1.3502277704261474,10,5,False,,stable
300331.SZ,ocf,20250424.0,元器件,苏大维格,20241231,0.10577,0.09853263511595117,0.16072229931976578,0.5035793851100794,,,up,0.0734375,1.1249866678550011,0.4012152452238076,high_volatility,increasing_vol,False,none,1.0256410256410264,False,none,0.54955,False,rising,top,False,False,0.003147893913121591,0.2,0.8064959405073401,0.388371,0.788,2.0289877462529384,10,5,False,,stable
300333.SZ,ocf,20250424.0,IT设备,兆日科技,20241231,-0.011109999999999998,-0.006795480418339418,0.03188778442565494,0.7738498950253592,,,down,-0.011087499999999998,1.6023868086983248,0.09857883647112094,high_volatility,stable,False,none,108.41476655808901,False,none,0.24825,False,rising,top,True,False,0.09933666480878141,-0.2,0.8064959405073401,-0.064853,0.0155,-4.184064516129032,10,5,False,,stable
300334.SZ,ocf,20250421.0,专用机械,津膜科技,20241231,-0.15549,-0.14001220829896327,0.7043494092287728,0.075470985890311,,,down,-0.232325,2.8713843630426323,0.2927089219685659,high_volatility,stable,False,none,-161.3793103448276,True,deterioration_to_recovery,0.5003500000000001,False,rising,mid_up,False,False,-0.011699687226627419,-0.8,0.0864107329737,0.05529300000000001,-0.0089,-0.1609607002694735,10,5,False,,stable
300339.SZ,ocf,20250422.0,软件服务,润和软件,20241231,-0.03560000000000001,-0.03601271403289058,0.6907404710678064,0.08117594641422379,-0.3239962917720757,-0.3239962917720757,down,-0.038650000000000004,0.4621789262344333,0.0676814819577704,moderate,increasing_vol,True,severe,-60.175438596491226,False,none,-0.07459999999999997,False,falling,bottom,False,False,-0.03418504532530611,-0.8,0.0864107329737,0.13576000000000002,0.0454,0.3344136711844431,10,5,False,,stable
300340.SZ,ocf,20250429.0,电气设备,科恒股份,20241231,-0.1197,-0.13923821381798404,0.09978649678753466,0.6045893067676995,,,down,-0.30535,4.1402855414617985,0.5997617635361561,high_volatility,decreasing_vol,True,severe,-1347.7045908183634,True,growth_to_decline,-1.7561,False,falling,bottom,False,False,-0.32015377438036774,-0.4,0.4624327264504764,-0.18077,-0.6251,0.2891857302831547,10,5,False,,stable
300341.SZ,ocf,20250421.0,电气设备,麦克奥迪,20241231,0.01682000000000001,0.012500076754265337,0.25984183000539574,0.3802900234253607,0.06571140415171617,0.06571140415171617,up,0.04525000000000002,0.20783273826065882,0.09518739412338172,stable,increasing_vol,True,moderate,-7.674169346195068,False,none,-0.23510000000000003,False,falling,bottom,False,False,-0.01633157913598507,0.4,0.4624327264504764,0.47468499999999997,0.4307,0.9073385508284443,10,5,False,,stable
300345.SZ,ocf,20250426.0,电气设备,华民股份,20241231,-0.08555499999999999,-0.07890172091440617,0.5072508958542182,0.1771073606950133,,,down,-0.07766666666666666,1.8972754998053345,0.4148962062974305,high_volatility,increasing_vol,False,none,-7.613005551149879,False,none,0.9001,False,rising,mid_up,False,False,-0.004759380444326333,-0.8,0.0864107329737,-0.260239,-0.1357,1.9177523949889463,10,5,False,,stable
300346.SZ,ocf,20250403.0,半导体,南大光电,20241231,0.19039999999999996,0.1559303859869341,0.7820300413192404,0.04639941120881739,0.36540700901157797,0.36540700901157797,up,0.18503749999999997,0.4949834471880614,0.33832118615304,moderate,stable,False,none,158.37286527514232,False,none,0.02674999999999994,False,rising,top,False,False,0.266557583516829,0.8,0.0864107329737,0.7406200000000001,1.0893,1.4707947395425451,10,5,False,,stable
300347.SZ,ocf,20250328.0,医疗保健,泰格医药,20241231,-0.006590000000000007,-0.009059182550744307,0.0005800919075881044,0.9693368669114238,0.025987483672539113,0.025987483672539113,down,-0.06319999999999992,0.1472243501597119,0.20374672267302849,stable,decreasing_vol,False,none,-18.48971722365039,False,none,-0.6312499999999999,False,falling,mid_down,False,True,-0.08322810875161835,-0.2,0.8064959405073401,1.380625,1.2683,0.9186419194205523,10,5,False,,stable
300348.SZ,ocf,20250418.0,软件服务,长亮科技,20241231,0.00022000000000000215,0.004409252431087494,1.691462715602449e-05,0.994763512044911,,,up,-0.004187500000000004,1.4638052687372658,0.1232524036276778,high_volatility,stable,False,none,230.1671064204046,False,none,0.15839999999999999,False,rising,mid_up,True,False,0.13046069654763542,0.0,1.0,0.084266,0.148,1.7563430090427932,10,5,False,,stable
300352.SZ,ocf,20250421.0,软件服务,北信源,20241231,0.00444,0.0042958615027259535,0.023834867399186204,0.8042140234535233,,,up,0.003583333333333335,1.7722400379718446,0.04852393223966912,high_volatility,increasing_vol,True,severe,-6.369426751592347,False,none,-0.0829,False,falling,mid_down,False,False,-0.00149823110539192,0.0,1.0,-0.025814000000000004,-0.0501,0.515249500998004,10,5,False,,stable
300357.SZ,ocf,20250419.0,生物制药,我武生物,20241231,0.006459999999999999,0.001233569546252288,0.007727822123751427,0.8882163446071663,0.005974041838652244,0.005974041838652244,up,0.011725000000000006,0.18505909162842757,0.11462930253648063,stable,stable,True,severe,-27.161749745676506,False,none,-0.3278500000000001,False,falling,bottom,False,True,-0.08030278908324345,0.2,0.8064959405073401,0.62265,0.5012,0.8049465992130409,10,5,False,,stable
300358.SZ,ocf,20250429.0,医疗保健,楚天科技,20241231,-0.55267,-0.35877245205250174,0.5815059177517096,0.13382691637583194,-0.41349394864442035,-0.41349394864442035,down,-0.4273083333333333,1.1644360781278882,1.1953635003629648,high_volatility,decreasing_vol,True,severe,380.97447795823666,False,none,-0.9499999999999997,False,falling,mid_down,False,False,0.08137830177092861,-0.4,0.4624327264504764,0.8607589999999999,0.2073,0.24083396165477217,10,5,False,,stable
300363.SZ,ocf,20250329.0,化学制药,博腾股份,20241231,-0.010170000000000002,-0.01701580804275584,0.005265450812068009,0.9076905202197749,-0.054239309840555694,-0.054239309840555694,down,-0.046308333333333326,1.0069391249812425,1.6923021710084758,high_volatility,stable,True,moderate,-84.16906206749707,False,none,-1.9292000000000002,False,falling,bottom,False,True,-0.7815859469727964,-0.2,0.8064959405073401,1.6775890000000002,0.7435,0.44319556220266104,10,5,False,,stable
300365.SZ,ocf,20250419.0,软件服务,恒华科技,20241231,0.027729999999999998,0.027465920804577208,0.006857414869970575,0.8946842854884833,,,up,0.010041666666666671,5.215179093216618,0.48396861985050227,high_volatility,decreasing_vol,True,severe,-133.9331619537275,False,none,1.06965,False,falling,mid_down,False,False,-0.026044906365856546,0.0,1.0,0.101119,-0.0132,-0.13053926561773752,10,5,False,,stable
300368.SZ,ocf,20250422.0,IT设备,汇金股份,20241231,0.25828,0.2163415173375634,0.40219950200065213,0.25050447250141916,,,up,0.3153625,4.54063245878857,0.6428627435152857,high_volatility,decreasing_vol,True,severe,-90.0,True,growth_to_decline,-1.4886,False,falling,mid_down,False,True,-0.2645899647450317,0.6,0.22067136191984693,0.219064,0.0627,0.286217726326553,10,5,False,,stable
300369.SZ,ocf,20250423.0,软件服务,绿盟科技,20241231,-0.04475,-0.03557154965536978,0.2560153360701542,0.3844219997744017,,,down,-0.13558749999999997,2.2446301505467092,0.29000621545063476,high_volatility,increasing_vol,False,none,126.66666666666669,False,none,0.66485,False,rising,top,False,False,0.04713088552515909,-0.4,0.4624327264504764,0.09542899999999999,0.17,1.7814291253182999,10,5,False,,stable
300373.SZ,ocf,20250331.0,半导体,扬杰科技,20241231,0.22926000000000002,0.12537802603762027,0.9526777350563684,0.004432699720099756,0.25104849836445764,0.25104849836445764,up,0.3027249999999999,0.3426515514280261,0.5634150929820747,stable,increasing_vol,False,none,64.5237942328688,False,none,0.6450499999999999,False,rising,top,True,False,0.2219583965386993,1.0,0.02748633611151033,1.7432050000000001,2.5618,1.4695919298074522,10,5,False,,stable
300377.SZ,ocf,20250429.0,软件服务,赢时胜,20241231,-0.0029000000000000024,-0.002618996199356097,0.3261473960158008,0.3145904037539916,-0.07419363103210286,-0.07419363103210286,down,-0.0075875000000000005,0.5241860683972487,0.06455875618380515,volatile,stable,False,none,869.0140845070422,False,none,0.08854999999999999,False,rising,mid_up,True,False,0.06148496068289915,-0.4,0.4624327264504764,0.12001300000000001,0.1376,1.146542457900394,10,5,False,,stable
300378.SZ,ocf,20250426.0,软件服务,鼎捷数智,20241231,-0.21151,-0.1875715796081791,0.7629653850167544,0.052985818557665876,-0.31751566115917107,-0.31751566115917107,down,-0.24814999999999998,0.5823405345996072,0.39175212443584784,moderate,stable,True,severe,-75.17539125742039,False,none,-0.6191000000000001,False,falling,bottom,False,False,-0.2515575259817693,-0.8,0.0864107329737,0.609267,0.184,0.30200224203838383,10,5,False,,stable
300380.SZ,ocf,20250428.0,软件服务,安硕信息,20241231,0.02258999999999999,0.0615133920022486,0.0031223312112049774,0.9288911856990502,,,up,0.023600000000000003,3.763175259992118,0.6876826470109596,high_volatility,stable,False,none,121.46073487031698,False,none,0.93965,False,rising,mid_up,True,False,0.5967125146719634,0.0,1.0,-0.175963,0.2383,-0.7384095677717163,10,5,False,,stable
300381.SZ,ocf,20250419.0,化学制药,溢多利,20241231,-0.14494,-0.1306674510090822,0.8806940615316856,0.018159064537498926,-0.35690919300571633,-0.35690919300571633,down,-0.1701625,0.5678492989172921,0.25349928402265753,moderate,stable,True,moderate,-72.3562880125564,False,none,0.19669999999999999,False,falling,bottom,False,False,-0.17471649414105733,-0.8,0.0864107329737,0.40161500000000006,0.1409,0.3508335097045677,10,5,False,,stable
300382.SZ,ocf,20250426.0,专用机械,斯莱克,20241231,-0.07307,-0.06923538879836415,0.3801599207094488,0.2680108174778288,,,down,-0.06177916666666666,1.6723281483636439,0.1875014319945317,high_volatility,decreasing_vol,False,none,167.4473067915691,False,none,-0.0754,False,rising,mid_up,True,False,0.07143236509848222,-0.2,0.8064959405073401,0.09019900000000002,0.0576,0.6385880109535581,10,5,False,,stable
300383.SZ,ocf,20250419.0,软件服务,光环新网,20241231,-0.03153999999999999,-0.024529666247748,0.35922299849698813,0.2854170757715306,-0.06097421615195009,-0.06097421615195009,down,-0.03380833333333331,0.09972854184580221,0.08359246377515141,ultra_stable,increasing_vol,True,moderate,-10.663565132223306,False,none,-0.11354999999999998,False,falling,bottom,False,False,-0.03445257795403861,-0.4,0.4624327264504764,0.82243,0.7297,0.8872487628126406,10,5,False,,stable
300386.SZ,ocf,20250418.0,IT设备,飞天诚信,20241231,-0.02408,-0.021678350076850175,0.28425037366560807,0.3548636654819876,,,down,-0.0274375,3.430961618515473,0.2037305009074488,high_volatility,stable,False,none,99.73157637872133,False,none,0.2917,False,rising,mid_up,True,False,0.19900947220104823,-0.4,0.4624327264504764,-0.06814,-0.0011,61.945454545454545,10,5,False,,stable
300389.SZ,ocf,20250401.0,元器件,艾比森,20241231,0.17512,0.12489340424550655,0.15640571099873957,0.5099099169444616,,,up,0.24943749999999998,0.9113600588329,0.8015411717435356,high_volatility,stable,True,severe,-78.29416701636593,False,none,-2.03985,False,falling,bottom,False,True,-0.49907880377204766,0.2,0.8064959405073401,0.9320360000000001,0.4138,0.4439742670883957,10,5,False,,stable
300390.SZ,ocf,20250425.0,电气设备,天华新能,20241231,0.6860099999999999,0.31337154252845506,0.22862904325649722,0.41526550253928624,0.28462674345827055,0.28462674345827055,up,0.3732833333333333,1.1493193576890468,4.054476884506804,high_volatility,stable,True,moderate,-82.68377455252062,False,none,-3.8022500000000004,False,falling,mid_down,False,True,-0.8406341906265037,0.2,0.8064959405073401,3.7335230000000004,1.7288,0.4630479040841585,10,5,False,,stable
300396.SZ,ocf,20250329.0,医疗保健,迪瑞医疗,20241231,-0.32053,-0.31140056600799404,0.5105177816205388,0.17506422521152498,,,down,-0.4053,2.991933281158845,0.8051890846254686,high_volatility,increasing_vol,True,severe,-826.8997982515132,False,none,-1.5457,False,falling,bottom,False,True,-0.5427974809245724,-0.6,0.22067136191984693,0.15935900000000003,-1.0809,-6.7827985868385205,10,5,False,,stable
300400.SZ,ocf,20250423.0,专用机械,劲拓股份,20241231,-0.023060000000000015,-0.011763214023191417,0.033140185834316896,0.7695004734971628,-0.17311761701500694,-0.17311761701500694,down,-0.06582500000000002,0.696617177974025,0.36293754972446707,high_volatility,decreasing_vol,False,none,-4.981203007518811,False,none,0.99545,False,rising,mid_up,False,False,-0.011761536074025691,-0.2,0.8064959405073401,0.496682,0.5055,1.0177538143117728,10,5,False,,stable
300401.SZ,ocf,20250325.0,化学制药,花园生物,20241231,-0.028684999999999995,-0.01942229283508963,0.06054572105190148,0.6898969517391944,0.03220671175986012,0.03220671175986012,down,-0.02734166666666666,0.35129023931332987,0.24614907068685024,moderate,increasing_vol,False,none,25.412830629840705,False,none,0.60375,False,rising,mid_up,False,False,0.06885775345483319,-0.2,0.8064959405073401,0.6880999999999999,0.8582,1.2472024415055951,10,5,False,,stable
300402.SZ,ocf,20250403.0,专用机械,宝色股份,20241231,0.027780000000000006,0.030148799496839483,0.1041043034456383,0.5964303063345074,0.46201933087960434,0.46201933087960434,up,0.02219999999999999,1.1932888172883809,0.47645635896690475,high_volatility,increasing_vol,False,none,449.84520123839013,False,none,1.1699,False,rising,top,False,False,0.40956071746231587,0.0,1.0,0.455674,1.2432,2.7282662605283603,10,5,False,,stable
300404.SZ,ocf,20250426.0,医疗保健,博济医药,20241231,-0.022729999999999993,-0.021325606101603042,0.7486658253818049,0.058160137305083605,-0.36417515889619256,-0.36417515889619256,down,-0.0314,0.9745591524389721,0.15279138391938205,high_volatility,decreasing_vol,True,moderate,-8.376963350785328,True,improving,0.31000000000000005,False,falling,mid_down,False,False,-0.0031914557846789288,-0.8,0.0864107329737,0.13465200000000002,0.07,0.5198585984612185,10,5,False,,stable
300406.SZ,ocf,20250329.0,医疗保健,九强生物,20241231,0.20848000000000005,0.17087717721003892,0.9258022409882265,0.00877669351091875,0.4950623707922224,0.4950623707922224,up,0.20815,0.4852908971345443,0.33958715817886875,ultra_stable,stable,False,none,55.127824019025,False,none,-0.18474999999999991,False,rising,mid_up,False,True,0.14084896356437066,1.0,0.02748633611151033,0.7623040000000001,1.0437,1.369138821257661,10,5,False,,stable
300407.SZ,ocf,20250422.0,电气设备,凯发电气,20241231,0.07951,0.07149089957617294,0.4885592703293696,0.18905748249474458,0.10598312417627809,0.10598312417627809,up,0.08692499999999997,0.3166244278244508,0.17663843579470465,moderate,increasing_vol,False,none,109.98671978751659,False,none,0.18424999999999994,False,rising,top,True,False,0.17859124907766946,0.4,0.4624327264504764,0.5817330000000001,0.7906,1.3590427223485686,10,5,False,,stable
300408.SZ,ocf,20250424.0,元器件,三环集团,20241231,0.15092000000000003,0.11228311554065282,0.733253387186837,0.06396162003259516,0.1800673663513892,0.1800673663513892,up,0.14956250000000004,0.3111698025399858,0.27892016420474164,stable,stable,False,none,15.876536364476475,False,none,0.13924999999999993,False,rising,top,False,False,0.055887373217047454,0.6,0.22067136191984693,0.941636,1.2539,1.3316185872247874,10,5,False,,stable
300409.SZ,ocf,20250423.0,电气设备,道氏技术,20241231,-0.05772999999999999,-0.02693180336554938,0.026845897363076267,0.7923205075228952,,,down,-0.07513750000000001,0.7500383999308079,0.5003806181298392,high_volatility,stable,False,none,833.5837716003006,False,none,0.94575,False,rising,mid_up,True,False,0.4986485673567168,-0.2,0.8064959405073401,0.6498210000000001,0.9764,1.5025676301627677,10,5,False,,stable
300410.SZ,ocf,20250425.0,专用机械,正业科技,20241231,-0.08129,-0.08007971950740272,0.4876865200568197,0.18962645127513128,,,down,-0.07911666666666667,6.3565341339021595,0.18459375124851868,high_volatility,stable,False,none,-3231.249999999999,False,none,-0.20704999999999998,False,rising,mid_up,False,False,-0.025839532185670176,-0.6,0.22067136191984693,0.004653000000000008,-0.0501,-10.767246937459685,10,5,False,,stable
300411.SZ,ocf,20250424.0,专用机械,金盾股份,20241231,-0.012579999999999997,-0.012375620772309269,0.04678668750108247,0.7267582250317339,,,down,-0.019466666666666663,0.9054017340043968,0.09117395461424277,high_volatility,decreasing_vol,True,severe,-72.36652236652236,False,none,0.16884999999999997,False,falling,mid_down,False,False,-0.04993470004432065,-0.2,0.8064959405073401,0.096926,0.0383,0.39514681303262283,10,5,False,,stable
300412.SZ,ocf,20250419.0,医疗保健,迦南科技,20241231,-0.022265000000000007,-0.017478009198937043,0.1002874314168376,0.6036327877114678,,,down,-0.022125000000000002,1.0939021392613408,0.15822200542276035,high_volatility,increasing_vol,False,none,74.03915881073242,False,none,0.40535,False,rising,mid_up,False,False,0.05014355567123213,-0.2,0.8064959405073401,0.134623,0.24,1.782756289787035,10,5,False,,stable
300415.SZ,ocf,20250423.0,专用机械,伊之密,20241231,-0.040139999999999974,-0.028934697421993824,0.2279418837674941,0.416069819128461,-0.1149829919401747,-0.1149829919401747,down,-0.13565000000000002,0.41251913715394856,0.3134732923232855,moderate,stable,False,none,2.9784366576819417,False,none,0.64285,False,rising,top,False,False,0.008827070201126053,-0.2,0.8064959405073401,0.7219590000000001,0.7641,1.0583703506708828,10,5,False,,stable
300423.SZ,ocf,20250428.0,电气设备,昇辉科技,20241231,-0.46379000000000004,-0.38607543799297067,0.9277915299969529,0.00842077731410968,,,down,-0.46415,1.3814880028399927,0.7658416892543785,volatile,decreasing_vol,True,severe,-161.1689814814815,False,none,-0.18760000000000004,False,falling,mid_down,True,False,-0.2744610046301343,-1.0,0.02748633611151033,0.41522300000000006,-0.2114,-0.509124012879826,10,5,False,,stable
300427.SZ,ocf,20250422.0,电气设备,红相股份,20241231,-0.18029,-0.158303276783398,0.14658142723447676,0.5247137704218742,,,down,-0.21703749999999994,3.234962023470122,0.7606042709582953,high_volatility,stable,True,severe,86.34328358208954,False,none,-0.006600000000000161,False,falling,mid_down,False,False,0.35454718756564013,-0.4,0.4624327264504764,0.18103300000000005,-0.1281,-0.7076057956284211,10,5,False,,stable
300433.SZ,ocf,20250328.0,元器件,蓝思科技,20241231,0.19744999999999996,0.1017254706129909,0.6686863656585968,0.09081399410904586,0.09426976742969528,0.09426976742969528,up,0.1674999999999999,0.21424655296508177,0.37003807641917064,ultra_stable,decreasing_vol,False,none,18.386694837206765,False,none,0.4795999999999999,False,rising,top,False,False,0.07552187914941177,0.8,0.0864107329737,1.825885,2.1853,1.1968442700389126,10,5,False,,stable
300434.SZ,ocf,20250425.0,化学制药,金石亚药,20241231,0.016209999999999992,0.014043894285192333,0.20461321508120378,0.44435302530488546,0.04432182728839096,0.04432182728839096,up,0.016587500000000005,0.4460457903795911,0.20022995530139842,volatile,stable,False,none,-51.03842805621191,False,none,-0.21370000000000003,False,rising,mid_up,False,True,-0.1758435174543476,0.6,0.22067136191984693,0.453763,0.3937,0.8676335443833013,10,5,False,,stable
300436.SZ,ocf,20250418.0,化学制药,广生堂,20241231,-0.09471,-0.04752876027289703,0.06624447439104489,0.6759485356654038,,,down,-0.28405,1.605699604099902,0.5517504979608084,high_volatility,increasing_vol,False,none,117.30103806228374,False,none,1.6576,False,rising,top,True,False,0.4119516972975747,-0.2,0.8064959405073401,-0.372033,0.13,-2.8617923076923075,10,5,False,,stable
300438.SZ,ocf,20250424.0,电气设备,鹏辉能源,20241231,-0.24910999999999994,-0.2557923245275008,0.34801405369406246,0.2950651147566958,,,down,-0.35057916666666666,1.1176596130134673,0.7633391624959379,high_volatility,stable,True,severe,-131.09033869005697,False,none,-0.4551500000000003,False,falling,bottom,False,False,-0.8484555034958512,-0.4,0.4624327264504764,0.601923,-0.4856,-0.8067477069326143,10,5,False,,stable
300439.SZ,ocf,20250419.0,医疗保健,美康生物,20241231,-0.18523999999999993,-0.10060426698815274,0.5375497576400732,0.15866156116134483,-0.20992785416603443,-0.20992785416603443,down,-0.27705,0.3769375426620327,0.6158782509554952,moderate,decreasing_vol,True,severe,-29.722580207556128,False,none,1.0941,False,falling,bottom,True,False,-0.1368755918869854,-0.4,0.4624327264504764,1.545766,1.0361,0.6702825654077008,10,5,False,,stable
300440.SZ,ocf,20250419.0,软件服务,运达科技,20241231,0.06523000000000001,0.07012267526435845,0.20185421884671356,0.4478308020312268,,,up,0.036125000000000004,1.556108205504142,0.22672496554195348,high_volatility,stable,False,none,346.4140730717186,False,none,0.22010000000000002,False,rising,top,True,False,0.25193075832221934,0.4,0.4624327264504764,0.16526900000000003,0.3642,2.2036800609914744,10,5,False,,stable
300442.SZ,ocf,20250424.0,软件服务,润泽科技,20241231,0.29738999999999993,0.2416743829212449,0.4165952209873899,0.23949641966867705,,,up,0.3218083333333333,0.9775549247984812,0.8739732049668342,high_volatility,stable,False,none,-44.17985776554256,False,none,-0.6805500000000001,False,rising,mid_up,False,True,-0.24729382875151285,0.6,0.22067136191984693,0.983257,1.2166,1.2373163882891247,10,5,False,,stable
300443.SZ,ocf,20250328.0,电气设备,金雷股份,20241231,0.08718999999999996,0.07357474193795802,0.05034661438457723,0.7167255514483979,,,up,0.07018749999999996,1.0632719949296339,0.7287028290050753,high_volatility,stable,True,moderate,283.934661640639,False,none,0.2990999999999999,False,falling,mid_down,True,False,0.7152119829905215,0.2,0.8064959405073401,0.711497,1.0247,1.4402028399276454,10,5,False,,stable
300444.SZ,ocf,20250416.0,电气设备,双杰电气,20241231,-0.15193,-0.14142267005011477,0.2576183136400877,0.38268602105789196,,,down,-0.2013666666666667,2.419087277842528,0.4573526407489083,high_volatility,increasing_vol,True,severe,-178.92190739460955,False,none,-0.7857,False,falling,bottom,False,False,-0.22638761625610848,-0.4,0.4624327264504764,-0.234639,-0.8072,0.2906826065411298,10,5,False,,stable
