ts_code,metric_name,name,industry,end_date,ann_date,eps_slope,eps_log_slope,eps_r_squared,eps_p_value,eps_cagr_approx,eps_cagr,eps_trend_direction,eps_cv,eps_std_dev,eps_volatility_type,eps_volatility_regime,eps_has_deterioration,eps_deterioration_severity,eps_total_decline_pct,eps_has_inflection,eps_inflection_type,eps_is_cyclical,eps_current_phase,eps_cycle_position,eps_is_accelerating,eps_is_decelerating,eps_recent_3y_slope,eps_robust_slope,eps_mk_tau,eps_mk_p_value,eps_weighted_avg,eps_latest_value,eps_latest_vs_weighted_ratio,eps_full_data_years,eps_trend_window_years,eps_has_structural_break,eps_break_year_index,eps_data_regime
300130.SZ,profit,新国都,IT设备,20241231,20250329.0,0.0365,0.03505732406206916,0.15960497703537377,0.5052082111148453,0.23593091702244706,0.23593091702244706,up,1.0638484448205143,0.5404350099688213,high_volatility,increasing_vol,True,severe,366.66666666666663,False,none,False,falling,mid_down,False,False,0.1593306335429305,0.11249999999999999,0.4,0.4624327264504764,0.5533,0.42,0.7590818724019519,10,5,False,,stable
300131.SZ,profit,英唐智控,元器件,20241231,20250424.0,0.0,0.0,0.0,1.0,-0.331259695023578,-0.331259695023578,flat,1.0707780868112873,0.0920869154657707,high_volatility,decreasing_vol,False,none,0.0,False,none,False,flat,mid,False,False,0.0,0.0,-0.1,1.0,0.07460000000000001,0.05,0.6702412868632707,10,5,False,,stable
300136.SZ,profit,信维通信,元器件,20241231,20250429.0,0.017999999999999995,0.015191602703522721,0.14335415839945131,0.5297035132536835,-0.09142737240659837,-0.09142737240659837,up,0.2843125462497343,0.19479958418846793,moderate,decreasing_vol,False,none,2.4473959110580465,False,none,False,rising,mid_up,False,False,0.006786154210635109,-0.036112500000000006,0.0,1.0,0.6663860000000001,0.6865,1.0301837073407902,10,5,False,,stable
300141.SZ,profit,和顺电气,电气设备,20241231,20250421.0,0.023,0.02264853727795746,0.10427281735873337,0.5961157385757945,,,up,1.8011153903411135,0.11166915420114903,high_volatility,decreasing_vol,True,severe,-175.00000000000003,False,none,False,falling,mid_down,False,False,-0.03489501245725821,0.0125,0.0,1.0,-0.05510000000000001,-0.11,1.0,10,5,False,,stable
300142.SZ,profit,沃森生物,生物制药,20241231,20250412.0,-0.11364,-0.10581393351430787,0.7047347688345638,0.07531211634416947,-0.39228934457383025,-0.39228934457383025,down,0.6195342362005424,0.21437123641011172,moderate,decreasing_vol,True,severe,-80.44434667839859,False,none,False,falling,bottom,False,False,-0.17572878795787017,-0.1353125,-0.8,0.0864107329737,0.31192800000000004,0.0889,0.2850016670513708,10,5,False,,stable
300143.SZ,profit,盈康生命,医疗保健,20241231,20250329.0,0.06499999999999999,0.062381357911080945,0.037557549898698576,0.7548024804189254,,,up,2.7329475492231965,0.5575213000415321,high_volatility,stable,False,none,117.82178217821782,False,none,False,rising,mid_up,True,False,0.5337344555337421,0.004999999999999994,0.0,1.0,-0.1845,0.18,1.0,10,5,False,,stable
300149.SZ,profit,睿智医药,生物制药,20241231,20250429.0,-0.255,-0.2111820553642761,0.1666001388989189,0.4951200613489799,,,down,2.434600321533358,1.0030553324717435,high_volatility,stable,False,none,-161.64383561643837,False,none,False,rising,mid_up,False,False,-0.5565600003912882,-0.35250000000000004,-0.2,0.8064959405073401,-0.48850000000000005,-0.45,1.0,10,5,False,,stable
300150.SZ,profit,世纪瑞尔,软件服务,20241231,20250423.0,0.036,0.03586035842304265,0.40804646920340515,0.24599386948351834,,,up,2.024845673131659,0.30372685096974883,high_volatility,stable,False,none,108.955223880597,False,none,False,rising,top,True,False,0.3439402713485237,0.049166666666666664,0.4,0.4624327264504764,-0.1392,0.06,1.0,10,5,False,,stable
300151.SZ,profit,昌红科技,专用机械,20241231,20250426.0,-0.012,-0.01171828939419125,0.4504338051335061,0.214864760073581,-0.1591035847462855,-0.1591035847462855,down,0.5109225567867882,0.1164903429473877,moderate,increasing_vol,False,none,-26.923076923076927,False,none,False,rising,mid_up,False,False,-0.03414066696835384,-0.05375,-0.6,0.22067136191984693,0.2109,0.19,0.9009009009009009,10,5,False,,stable
300153.SZ,profit,科泰电源,电气设备,20241231,20250422.0,0.01046,0.010427737567260679,0.25000715160989434,0.3909943332525972,,,up,6.6385755515698,0.27643028596736646,high_volatility,decreasing_vol,False,none,24.601366742596802,True,worsening,False,rising,mid_up,False,True,0.010747680192524124,0.04932500000000001,1.0,0.02748633611151033,-0.0008789999999999909,0.1094,1.0,10,5,False,,stable
300155.SZ,profit,安居宝,IT设备,20241231,20250424.0,-0.06799999999999999,-0.06774300597292586,0.7977161292513799,0.0412488980328223,,,down,inf,0.12041594578792296,extreme_volatility,decreasing_vol,True,moderate,-12.499999999999993,False,none,False,falling,mid_down,False,False,-0.004982014624725015,-0.065,-0.8,0.0864107329737,-0.020399999999999998,-0.09,1.0,10,5,False,,stable
300157.SZ,profit,新锦动力,专用机械,20241231,20250426.0,0.36599999999999994,0.2747668475773221,0.7458719419715568,0.059194515415068594,,,up,0.9923254183640866,0.6688273319773944,volatile,decreasing_vol,False,none,-56.25,False,none,False,flat,mid,False,True,-0.044070690840973856,0.37124999999999997,0.5,0.3122163883433192,-0.5642,-0.25,1.0,10,5,False,,stable
300158.SZ,profit,振东制药,化学制药,20241231,20250421.0,-0.05955999999999999,-0.05902024974044573,0.4937810930641697,0.1856739171157945,,,down,4.958730531197342,1.400345502010129,high_volatility,decreasing_vol,True,severe,-2500.6012024048096,False,none,False,falling,bottom,False,False,-0.5135843149235958,-0.5060375,-0.6,0.22067136191984693,0.11153200000000002,-1.2977,-11.635225764802925,10,5,False,,stable
300162.SZ,profit,雷曼光电,元器件,20241231,20250428.0,-0.06699999999999999,-0.06644267442850293,0.3933021981186439,0.25747442599670756,,,down,1.868256479760222,0.4147529385067693,high_volatility,decreasing_vol,False,none,-344.44444444444446,False,none,False,flat,mid,False,True,-0.15407092409191453,-0.02500000000000001,-0.1,1.0,-0.19200000000000003,-0.22,1.0,10,5,False,,stable
300166.SZ,profit,东方国信,软件服务,20241231,20250423.0,-0.06399999999999997,-0.06295519722308993,0.17013286113416975,0.49012162161008443,,,down,2.845394217522378,0.24470390270692455,high_volatility,stable,True,severe,109.6774193548387,False,none,False,falling,mid_down,True,False,0.16761676087337624,-0.0625,-0.6,0.22067136191984693,0.06680000000000001,0.03,0.4491017964071855,10,5,False,,stable
300168.SZ,profit,万达信息,软件服务,20241231,20250424.0,0.055000000000000035,0.0319846649729831,0.01777139986843105,0.8307692686595579,,,up,0.9095487530596305,0.4347643039625034,high_volatility,decreasing_vol,False,none,-100.0,False,none,False,rising,mid_up,False,True,-0.11274918552751532,0.015000000000000013,0.0,1.0,-0.4615,-0.48,1.0,10,5,False,,stable
300170.SZ,profit,汉得信息,软件服务,20241231,20250422.0,-0.0010000000000000009,-0.0010394298147595794,0.00027429888307645145,0.9789136076760531,,,down,1.0426074671065204,0.19601020381602585,high_volatility,increasing_vol,False,none,-61.224489795918366,False,none,False,rising,mid_up,False,True,-0.14168734922503756,0.009999999999999998,0.0,1.0,0.1877,0.19,1.0122535961640917,10,5,False,,stable
300171.SZ,profit,东富龙,医疗保健,20241231,20250425.0,-0.149,-0.12216893521357086,0.3073363333187738,0.3321814786261274,-0.23009807224308165,-0.23009807224308165,down,0.5077358888851687,0.4518849411078002,volatile,increasing_vol,True,severe,-80.59701492537313,False,none,False,falling,bottom,False,True,-0.4227247749816304,-0.1925,-0.2,0.8064959405073401,0.8453,0.26,0.30758310658937654,10,5,False,,stable
300184.SZ,profit,力源信息,元器件,20241231,20250419.0,-0.031169999999999996,-0.030817131001175925,0.3614620519737424,0.2835179171677463,,,down,4.169396787873839,0.7300613775567093,high_volatility,decreasing_vol,False,none,-55.96282911719154,True,growth_to_decline,False,rising,mid_up,False,True,-0.05365592461459631,-0.013200000000000003,0.0,1.0,-0.08771300000000005,0.0853,1.0,10,5,False,,stable
300188.SZ,profit,国投智能,软件服务,20241231,20250331.0,-0.253,-0.24534313310351555,0.9481239686871343,0.005094917308176612,,,down,6.408726655409012,0.41015850594617687,high_volatility,increasing_vol,True,severe,-366.66666666666663,False,none,False,falling,bottom,False,True,-0.3211470122705983,-0.23875,-1.0,0.02748633611151033,-0.011899999999999994,-0.48,1.0,10,5,False,,stable
300193.SZ,profit,佳士科技,专用机械,20241231,20250329.0,0.009999999999999998,0.009384434125162433,0.225110237021682,0.41940090192205554,0.1226094938246376,0.1226094938246376,up,0.1883438520736032,0.07797435475847173,ultra_stable,increasing_vol,False,none,50.000000000000014,False,none,False,rising,top,False,False,0.08202724676816894,0.046666666666666676,0.8,0.0864107329737,0.4345,0.54,1.2428078250863062,10,5,False,,stable
300194.SZ,profit,福安药业,化学制药,20241231,20250424.0,0.0010000000000000009,0.000983311024254127,0.04991284445043367,0.7179276085202748,,,up,1.894559485098694,0.2008233054204616,high_volatility,decreasing_vol,False,none,41.17647058823528,False,none,False,rising,top,False,False,0.034281056608602284,0.02749999999999999,0.6,0.22067136191984693,0.12279999999999999,0.24,1.9543973941368078,10,5,False,,stable
300199.SZ,profit,翰宇药业,化学制药,20241231,20250426.0,0.031000000000000007,0.02602038833496433,0.023836918277071555,0.8042056680845999,,,up,0.7722144831448963,0.282630500831032,high_volatility,decreasing_vol,False,none,52.38095238095237,False,none,False,rising,mid_up,False,False,0.1049250487402832,0.06833333333333334,0.2,0.8064959405073401,-0.35669999999999996,-0.2,1.0,10,5,False,,stable
300204.SZ,profit,舒泰神,生物制药,20241231,20250325.0,-0.004499999999999993,-0.004321563250557131,0.018234260163491466,0.828592943118315,,,down,0.5622415944570074,0.2383904360497711,volatile,increasing_vol,False,none,26.829268292682922,False,none,False,rising,mid_up,False,False,0.051815476746250755,-0.037499999999999964,-0.6,0.22067136191984693,-0.44170000000000004,-0.3,1.0,10,5,False,,stable
300206.SZ,profit,理邦仪器,医疗保健,20241231,20250424.0,-0.001720000000000005,-0.001602218450221543,0.11189467573862498,0.5821746885292035,-0.2935238328190666,-0.2935238328190666,down,0.6620515478565113,0.3423203733346878,volatile,decreasing_vol,True,moderate,-30.422885572139307,False,none,False,falling,mid_down,True,False,-0.05785792064387957,-0.08162499999999999,-0.8,0.0864107329737,0.4659580000000001,0.2797,0.6002686937449296,10,5,False,,stable
300207.SZ,profit,欣旺达,电气设备,20241231,20250422.0,0.011999999999999988,0.010514223424182956,0.28540547280119144,0.3536984301477082,0.11021205039543491,0.11021205039543491,up,0.1659661023295545,0.1025670512396647,ultra_stable,increasing_vol,False,none,27.419354838709687,False,none,False,rising,top,False,False,0.0694707884346798,0.054999999999999966,0.7,0.12955135290440883,0.645,0.79,1.2248062015503876,10,5,False,,stable
300210.SZ,profit,森远股份,专用机械,20241231,20250402.0,-0.05800000000000001,-0.058033221251328496,0.10103484453690868,0.6022105493012299,,,down,1.5280701573493602,0.2964456105257759,high_volatility,decreasing_vol,False,none,80.3921568627451,False,none,False,rising,mid_up,True,False,0.1951520412685135,-0.009999999999999995,0.0,1.0,-0.2114,-0.1,1.0,10,5,False,,stable
300212.SZ,profit,易华录,软件服务,20241231,20250418.0,0.013515000000000003,0.01327993298887555,0.0492244158328294,0.7198467132131086,,,up,2.9564315397528387,1.9269133846647077,high_volatility,increasing_vol,True,severe,-22918.390804597704,False,none,False,falling,bottom,False,True,-1.0524537509354115,-0.8814333333333333,-0.6,0.22067136191984693,-0.9498275,-3.9704,1.0,10,5,False,,stable
300215.SZ,profit,电科院,电气设备,20241231,20250422.0,-0.0165,-0.016456508447945144,0.5769602744567377,0.13629335693017716,-0.27734311885439467,-0.27734311885439467,down,1.0493698123963997,0.09864076236526156,high_volatility,decreasing_vol,False,none,-25.000000000000007,False,none,False,flat,mid,False,False,-0.004996919592251372,-0.023333333333333334,-0.7,0.12955135290440883,0.08230000000000001,0.03,0.36452004860267306,10,5,False,,stable
300219.SZ,profit,鸿利智汇,元器件,20241231,20250424.0,-0.012000000000000002,-0.011544379273171115,0.027123589672683916,0.7912589436831244,-0.04090344020646186,-0.04090344020646186,down,0.487816347867556,0.11414902540100813,volatile,decreasing_vol,True,severe,-56.00000000000001,False,none,False,falling,bottom,False,False,-0.06884354781336002,-0.022500000000000006,-0.2,0.8064959405073401,0.23040000000000005,0.11,0.47743055555555547,10,5,False,,stable
300220.SZ,profit,金运激光,专用机械,20241231,20250422.0,0.09763000000000001,0.09505683282304737,0.7502452404806914,0.05757877632111948,,,up,0.6582883347874257,0.17800116572651992,moderate,increasing_vol,False,none,103.80124898180831,False,none,False,rising,top,False,False,0.1872219290996151,0.101125,0.6,0.22067136191984693,-0.24111100000000002,0.014,1.0,10,5,False,,stable
300222.SZ,profit,科大智能,电气设备,20241231,20250419.0,0.093,0.09115386392428776,0.558099269901327,0.1467754551884171,,,up,1.0261870666858617,0.19702791680368545,high_volatility,stable,False,none,124.32432432432432,False,none,False,rising,top,False,False,0.22595903099245895,0.09833333333333333,0.6,0.22067136191984693,-0.1641,0.09,1.0,10,5,False,,stable
300223.SZ,profit,北京君正,半导体,20241231,20250419.0,0.025149999999999985,0.052183785233469226,0.028909692922797003,0.7845606484063459,0.3840860429952009,0.3840860429952009,up,0.613801619245506,0.6988254195433935,high_volatility,decreasing_vol,True,severe,-53.60302642015987,False,none,False,falling,mid_down,False,True,-0.2839876594755567,-0.3433999999999999,-0.2,0.8064959405073401,1.1460650000000001,0.7604,0.6634876730377421,10,5,False,,stable
300227.SZ,profit,光韵达,专用机械,20241231,20250325.0,-0.030030000000000008,-0.029358702274753668,0.5534248737827133,0.14943599805500968,,,down,0.9066432202986547,0.12524369445205616,moderate,increasing_vol,True,severe,-134.33208489388264,False,none,False,falling,bottom,False,False,-0.10724743671070437,-0.071675,-1.0,0.02748633611151033,0.11548400000000003,-0.055,-0.4762564511101104,10,5,False,,stable
300229.SZ,profit,拓尔思,软件服务,20241231,20250418.0,-0.14196,-0.13856493813846393,0.993434174243391,0.0002262457964081631,,,down,1.254228945867962,0.22503375746762974,ultra_stable,stable,True,severe,-165.19306099608283,False,none,False,falling,bottom,False,False,-0.1470001950471413,-0.14400000000000002,-1.0,0.02748633611151033,0.136832,-0.1165,-0.8514090271281571,10,5,False,,stable
300231.SZ,profit,银信科技,软件服务,20241231,20250424.0,-0.013479999999999997,-0.012827023716115276,0.10143768929638551,0.601446409572093,,,down,1.2565377002335925,0.29679420479517454,high_volatility,increasing_vol,True,severe,-167.90450928381964,False,none,False,falling,bottom,False,True,-0.3408271017803998,-0.11899999999999998,-0.4,0.4624327264504764,0.19142200000000004,-0.2816,-1.4710952764050107,10,5,False,,stable
300232.SZ,profit,洲明科技,元器件,20241231,20250422.0,-0.00943,-0.009356013769770721,0.12788690477220105,0.5545735600575225,-0.06554162220639859,-0.06554162220639859,down,0.36271828262519673,0.0416545675766776,moderate,stable,True,severe,52.5,False,none,False,falling,mid_down,False,False,0.015704371816276784,-0.0128875,-0.2,0.8064959405073401,0.112011,0.0915,0.8168840560302113,10,5,False,,stable
300233.SZ,profit,金城医药,化学制药,20241231,20250328.0,0.024000000000000004,0.02221312011838311,0.0650468198174218,0.6788250680096461,,,up,5.697520047694221,0.7976528066771909,high_volatility,decreasing_vol,False,none,-26.76056338028168,False,none,False,rising,mid_up,False,True,-0.08090559816659171,0.25749999999999995,0.6,0.22067136191984693,0.2519,0.52,2.0643112346169112,10,5,False,,stable
300235.SZ,profit,方直科技,软件服务,20241231,20250425.0,-0.0010000000000000009,-0.0009910063569535082,0.12500000000000003,0.5594043441634878,-0.22091272718206723,-0.22091272718206723,down,0.319242531883693,0.04277849927241487,stable,stable,True,severe,-50.0,False,none,False,falling,bottom,False,False,-0.03480184744323174,-0.024166666666666663,-0.9,0.04326272780691066,0.1265,0.07,0.5533596837944664,10,5,False,,stable
300236.SZ,profit,上海新阳,半导体,20241231,20250418.0,0.04540000000000001,0.04099839727853734,0.18504147899174,0.46969179630663965,-0.12025368877294018,-0.12025368877294018,up,0.567285648413146,0.2901439177373877,volatile,decreasing_vol,False,none,231.22437024018748,False,none,False,rising,mid_up,True,False,0.18452424166824588,-0.03406250000000001,0.0,1.0,0.494765,0.5654,1.1427647469000435,10,5,False,,stable
300238.SZ,profit,冠昊生物,医疗保健,20241231,20250423.0,-0.032,-0.03151664918360007,0.5183976347224026,0.1701907228755028,,,down,6.238531143893835,0.5988989898138082,high_volatility,stable,True,moderate,108.62068965517241,False,none,False,falling,mid_down,True,False,0.5449729038459539,-0.019999999999999997,-0.4,0.4624327264504764,-0.1056,0.1,1.0,10,5,False,,stable
300239.SZ,profit,东宝生物,生物制药,20241231,20250424.0,0.03563000000000001,0.03540080245876748,0.5914350633480016,0.12851896258973813,0.4231427481405259,0.4231427481405259,up,0.5810766453133692,0.07335511570435972,volatile,decreasing_vol,True,moderate,-21.47505422993492,False,none,False,falling,mid_down,False,True,-0.019535963385924934,0.0283875,0.6,0.22067136191984693,0.13692900000000002,0.1448,1.057482344864857,10,5,False,,stable
300241.SZ,profit,瑞丰光电,半导体,20241231,20250425.0,-0.030820000000000004,-0.0307347001581456,0.3532191545433616,0.29055541738589447,,,down,1.6932886380083145,0.0819890358523626,high_volatility,stable,False,none,130.50000000000003,False,none,False,rising,mid_up,False,False,0.01304250999634545,-0.03535,-0.4,0.4624327264504764,0.039174,0.0461,1.1768009393985808,10,5,False,,stable
300244.SZ,profit,迪安诊断,医疗保健,20241231,20250423.0,-0.51204,-0.41581993631663183,0.5876076310302977,0.13055218032465654,,,down,1.0665856547904855,1.1474755108497958,high_volatility,increasing_vol,True,severe,-125.14985665884805,False,none,False,falling,bottom,False,True,-1.060944865485964,-0.579225,-0.4,0.4624327264504764,0.9222279999999999,-0.579,-0.6278273919247734,10,5,False,,stable
300245.SZ,profit,天玑科技,软件服务,20241231,20250426.0,-0.098,-0.09748332921890815,0.8439673185945561,0.02749695218326957,,,down,4.687782913273108,0.1687601848778319,high_volatility,increasing_vol,False,none,-1800.0,False,none,False,rising,mid_up,False,False,-0.08943759061773716,-0.09833333333333333,-0.6,0.22067136191984693,-0.0654,-0.19,1.0,10,5,False,,stable
300246.SZ,profit,宝莱特,医疗保健,20241231,20250425.0,-0.11082,-0.10865164986215455,0.35625693611562365,0.28794715023763684,,,down,2.2663539147643244,1.0943316512831018,high_volatility,decreasing_vol,False,none,-313.7470542026708,False,none,False,falling,mid_down,True,False,-0.19790409614455934,-0.358075,-1.0,0.02748633611151033,0.3038590000000001,-0.2721,-0.8954811277599147,10,5,False,,stable
300247.SZ,profit,融捷健康,医疗保健,20241231,20250423.0,0.006,0.005993711274761937,0.5000000000000001,0.18169011381620923,,,up,2.143303524935281,0.08573214099741124,high_volatility,decreasing_vol,False,none,-62.5,False,none,False,rising,mid_up,False,True,-0.0496805108349909,0.0325,0.5,0.3122163883433192,0.0484,0.06,1.2396694214876034,10,5,False,,stable
300248.SZ,profit,新开普,软件服务,20241231,20250424.0,-0.04145,-0.03967714017759386,0.814567755845704,0.0359881645884546,-0.11778386190052337,-0.11778386190052337,down,0.25675301704466563,0.07261488828057233,ultra_stable,decreasing_vol,False,none,-1.9491525423728784,False,none,False,rising,mid_up,False,False,-0.002239651344489599,-0.04032499999999999,-0.8,0.0864107329737,0.27038500000000004,0.2314,0.8558167058083842,10,5,False,,stable
300249.SZ,profit,依米康,IT设备,20241231,20250423.0,-0.019730000000000008,-0.01939159832697147,0.019587036016833946,0.8223888628529061,,,down,1.0525322789996323,0.22608393352912104,high_volatility,stable,False,none,-167.29729729729732,False,none,False,rising,mid_up,False,False,-0.06129987472277157,-0.04965000000000001,-0.2,0.8064959405073401,-0.22071900000000003,-0.1978,1.0,10,5,False,,stable
300250.SZ,profit,初灵信息,软件服务,20241231,20250425.0,-0.061,-0.05979046527563257,0.07937663056274316,0.64608313611353,,,down,2.025136020226376,0.8019538640096449,high_volatility,decreasing_vol,True,severe,55.55555555555556,False,none,False,falling,mid_down,False,False,0.1394730373183189,0.25625,0.2,0.8064959405073401,-0.31650000000000006,-0.24,1.0,10,5,False,,stable
300253.SZ,profit,卫宁健康,软件服务,20241231,20250419.0,-0.03904,-0.038626311732931545,0.5443068803243203,0.1546986428452595,-0.3517910033706816,-0.3517910033706816,down,0.6274759736087762,0.08355470064574463,volatile,stable,True,severe,-19.52662721893491,False,none,False,falling,bottom,False,False,-0.0049448077634434255,-0.04640416666666666,-0.8,0.0864107329737,0.121448,0.0408,0.335946248600224,10,5,False,,stable
300254.SZ,profit,仟源医药,化学制药,20241231,20250415.0,0.33155999999999997,0.2913324481501226,0.8783627991418018,0.01870833657309376,,,up,1.5264434056427787,0.565669397263101,high_volatility,stable,False,none,134.90603758496601,False,none,False,rising,mid_up,False,False,0.32755776930389363,0.34433749999999996,0.8,0.0864107329737,-0.2711120000000001,0.1746,1.0,10,5,False,,stable
300255.SZ,profit,常山药业,生物制药,20241231,20250429.0,-0.11950000000000001,-0.11801638646982526,0.7337661995551654,0.06376484214926652,,,down,3.103855074537331,0.6704326961000635,high_volatility,increasing_vol,False,none,-1450.0000000000002,False,none,False,rising,mid_up,False,False,-0.14341066690827523,-0.15916666666666668,-0.8,0.0864107329737,-0.29640000000000005,-0.27,1.0,10,5,False,,stable
300256.SZ,profit,星星科技,元器件,20241231,20250425.0,0.6432,0.39684840625137857,0.6641686179176118,0.09284879255834712,,,up,1.284160261465821,1.220209080444823,high_volatility,decreasing_vol,True,moderate,-550.0000000000001,True,growth_to_decline,False,falling,mid_down,False,True,-0.16339336255263742,0.632625,0.4,0.4624327264504764,-0.75724,-0.27,1.0,10,5,False,,stable
300263.SZ,profit,隆华科技,专用机械,20241231,20250423.0,-0.038,-0.03712760088375365,0.3694672822648506,0.27680258573095684,-0.11988826320660662,-0.11988826320660662,down,0.5303266793831266,0.09864076236526156,volatile,decreasing_vol,False,none,114.28571428571426,False,none,False,rising,mid_up,True,False,0.039750080582777916,-0.03083333333333333,-0.2,0.8064959405073401,0.1746,0.15,0.8591065292096219,10,5,False,,stable
300264.SZ,profit,佳创视讯,软件服务,20241231,20250423.0,0.006740000000000001,0.006558277659610093,0.038240756988564786,0.7526110254278348,,,up,0.31758638331730965,0.053996036891608985,moderate,decreasing_vol,False,none,27.81350482315113,False,none,False,rising,mid_up,False,False,0.025618890090740115,0.02322500000000001,0.2,0.8064959405073401,-0.167998,-0.1347,1.0,10,5,False,,stable
300265.SZ,profit,通光线缆,电气设备,20241231,20250419.0,-0.0010000000000000009,-0.0010962502923489575,0.0007616241391662246,0.9648661833318146,-0.12423462682784125,-0.12423462682784125,down,0.3709101839008507,0.06379655163094632,volatile,stable,True,severe,-54.54545454545454,False,none,False,falling,bottom,False,False,-0.059214414270337336,0.009166666666666665,0.0,1.0,0.1717,0.1,0.5824111822947001,10,5,False,,stable
300267.SZ,profit,尔康制药,化学制药,20241231,20250423.0,-0.02691,-0.027553304574314923,0.055891164701745495,0.7018174245483592,,,down,1.7403947243389821,0.18764935917822903,high_volatility,decreasing_vol,True,moderate,-915.3153153153152,False,none,False,falling,mid_down,False,False,-0.10111208930674179,-0.06699166666666667,-0.4,0.4624327264504764,-0.115893,-0.181,1.0,10,5,False,,stable
300269.SZ,profit,联建光电,元器件,20241231,20250416.0,-0.01,-0.009977990744615911,0.044969478175365354,0.7320342439913068,,,down,2.57001945517928,0.257001945517928,high_volatility,decreasing_vol,True,severe,109.99999999999999,False,none,False,falling,mid_down,False,True,0.05491695612002023,0.08750000000000001,0.2,0.8064959405073401,-0.06970000000000003,0.01,1.0,10,5,False,,stable
300270.SZ,profit,中威电子,IT设备,20241231,20250423.0,-0.00808,-0.007905086650202463,0.19999591129071378,0.45019006169170994,,,down,0.7413659357698056,0.14839180570368432,high_volatility,stable,False,none,-1149.9999999999998,False,none,False,rising,mid_up,False,True,-0.1142425084903692,0.04290000000000002,0.2,0.8064959405073401,-0.19178400000000004,-0.21,1.0,10,5,False,,stable
300271.SZ,profit,华宇软件,软件服务,20241231,20250419.0,-0.2475,-0.23812870778513587,0.39201788499734286,0.2584912804704632,,,down,2.6899217086653704,0.6751703488750079,high_volatility,stable,True,severe,47.933884297520656,False,none,False,falling,mid_down,False,False,0.21399017916721308,-0.2475,-0.5,0.3122163883433192,-0.32525,-0.63,1.0,10,5,False,,stable
300274.SZ,profit,阳光电源,电气设备,20241231,20250426.0,1.3240000000000003,0.41539392467890257,0.8140682599360387,0.03614000938723894,0.4115676881805381,0.4115676881805381,up,0.7255771253779258,2.397306822248667,volatile,increasing_vol,True,moderate,119.83471074380168,False,none,False,falling,mid_down,True,False,0.3781179186765312,1.3766666666666665,0.6,0.22067136191984693,3.7012,5.32,1.4373716632443532,10,5,False,,stable
300276.SZ,profit,三丰智能,专用机械,20241231,20250423.0,-0.00491,-0.004904466143669767,0.001980347607247045,0.9433581507264346,,,down,1.7884100015506992,0.4283957317714545,high_volatility,decreasing_vol,False,none,105.75599008537593,False,none,False,rising,mid_up,False,False,0.1882295582258745,0.21611249999999999,0.4,0.4624327264504764,-0.183551,0.0209,1.0,10,5,False,,stable
300277.SZ,profit,海联讯,软件服务,20241231,20250328.0,-0.0016899999999999999,-0.0016889798064088995,0.23182826210290264,0.4115413426147093,-0.21536253113419368,-0.21536253113419368,down,0.4590787796583844,0.019116040384975126,moderate,decreasing_vol,False,none,-8.14332247557004,False,none,False,falling,mid_down,False,False,-0.0012494579640305523,-0.008349999999999998,-0.8,0.0864107329737,0.038559,0.0282,0.7313467672916828,10,5,False,,stable
300278.SZ,profit,华昌达,专用机械,20241231,20250418.0,0.003,0.002998052316273913,0.0703687442665828,0.6662504913036686,,,up,2.8702575990331005,0.48220327663756085,high_volatility,decreasing_vol,False,none,-28.571428571428577,True,worsening,False,flat,mid,False,True,-0.009981884475026584,0.0325,0.5,0.3122163883433192,-0.10230000000000003,0.05,1.0,10,5,False,,stable
300279.SZ,profit,和晶科技,元器件,20241231,20250419.0,0.014450000000000001,0.014441089299722914,0.23228243142163246,0.41101536513848996,,,up,4.856326817806941,0.36927509122603974,high_volatility,stable,False,none,114.61980306345734,False,none,False,rising,mid_up,True,False,0.39236835870473274,0.018837499999999997,0.2,0.8064959405073401,-0.071705,0.1069,1.0,10,5,False,,stable
300281.SZ,profit,金明精机,专用机械,20241231,20250328.0,-0.02246,-0.022421966831902,0.5956264505222885,0.1263108003069096,,,down,1.0759313746622834,0.046006825580559234,high_volatility,decreasing_vol,False,none,547.3684210526317,False,none,False,rising,mid_up,True,False,0.010399586063931862,-0.021458333333333333,-0.2,0.8064959405073401,0.036022000000000005,0.017,0.4719338182221975,10,5,False,,stable
300283.SZ,profit,温州宏丰,电气设备,20241231,20250418.0,-0.000999999999999998,-0.0009970093219239084,0.19992542337157673,0.45027982073101114,,,down,3.082793545159581,0.12022894826122368,high_volatility,increasing_vol,True,severe,-342.85714285714283,False,none,False,falling,bottom,False,False,-0.1195672974772986,-0.0475,-0.6,0.22067136191984693,0.02205,-0.17,-7.709750566893424,10,5,False,,stable
300287.SZ,profit,飞利信,软件服务,20241231,20250426.0,0.007999999999999997,0.007900851532540828,0.03204309413006993,0.7733057882469591,,,up,0.916143113045853,0.32431466201823195,high_volatility,decreasing_vol,False,none,57.57575757575757,False,none,False,rising,mid_up,False,True,0.09236982061579897,0.1125,0.6,0.22067136191984693,-0.3078,-0.14,1.0,10,5,False,,stable
300288.SZ,profit,朗玛信息,软件服务,20241231,20250425.0,0.016,0.015743087021302705,0.5668358661521536,0.14186995780959757,,,up,5.110555525359037,0.7665833288038555,high_volatility,increasing_vol,True,severe,-823.8095238095239,False,none,False,falling,bottom,False,True,-0.7071463062670663,0.019999999999999997,0.2,0.8064959405073401,-0.24839999999999998,-1.52,1.0,10,5,False,,stable
